NPC编号	对象类型	副本分组场景刷新属性包	ini注释名称	表现AI包编号	NPC类型	黑幕对话	选择操作	鼠标形状	停留时间	是否转身	模型编号	图片	模型半径	NPC种类ID	脚本编号	走路速度	跑步速度	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	响应范围	武器名称	武器持握方式	武器类型	出生状态	随机动作	门派	称号	籍贯	阵营	是否是切磋NPC	名字表序号	生平表序号	生平	进入切磋前对话	结束切磋后对话	空闲状态对话	空闲说话概率	进入战斗对话	脱离战斗对话	死亡对话	召唤对话	受到伤害状态对话	缩放	碰撞时对话	商店ID	仓库ID	职业ID	接任务表	交任务表	可获得的身份表	复活点	驿站	对话规则	输入关系包编号	战斗AI命令表	组成材料	实力包编号	级别	怪物强度	修为经验	掉落	掉落数量	锁定位移攻击	拾取权限清空时间(秒）	无拾取物消失时间(秒）	最大消失时间(秒）	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	是否随机出现	敌人NPC编号表	队友编号	不能攻击	不能被攻击	不能被杀死	是否停止AI	攻击防御比重	"战斗频率,毫秒"	"追击范围,米"	使用锁定技能概率	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	势力归属	势力关系表	AI编辑包	直接触发	善恶参数	格挡模式(-1不格挡)	格挡CD	连招表	使用轻功	穿云纵速度	摔落致死高度	保护	时间轴	在客户端是否显示	是否可见	破防几率	存在时间	脱战回血	表演动作	表演时间	只关心距离脱离战斗	防御概率	破防使用技能	不开启战斗(无法反击)AI	动态图标	护卫跟随点X	护卫跟随点Z	动作集	NPC优先显示	是否预载入	质量	奴役类型	优先显示	宠物类型	跟随距离	跟随位置	不能移动	上半身受击动作（1不播放）	动态副本积分	动态buff包	动态技能包	无受击动作（1不播放）	进入战斗动作修改（不长于1.5s）	马匹坐标合集	马匹上限	灵宠坐标	灵宠刷新范围	家园对应职业	篝火围坐坐标	雇佣坐标点	雇佣路径表	家园窝棚	建筑最大等级
NpcClone005030	CommonNpc		铜1		2		2				npc\fbboss00082	icon\monster\fbboss00082.png	0.89	0		3	6	npc_foundplayer	1	0	0		20																																					206	61	6		clonenpcdrop_sl		1	180	5	300		clone005_jyyc_007	"clone005_jyyc_008,1,5;clone005_jyyc_009,1,3;"	0	-1		NpcClone005001g;NpcClone005003g;NpcClone005005g;NpcClone005006g;NpcClone005007g;NpcClone005008g;NpcClone005009g;NpcClone005010g;NpcClone005011g;NpcClone005012g;NpcClone005013g;NpcClone005014g		0	0	0			1200	0		1000		3	1			1050		892	1														4																																			
NpcClone005031	CommonNpc		铜		2		2				npc\fbboss00083	icon\monster\fbboss00083.png	0.89	0		3	6	npc_foundplayer	1	0	0		20																																					212	61	7		clonenpcdrop_sl		1	180	5	300			"clone005_jyyc_001,1,15;clone005_jyyc_002,1,10;clone005_jyyc_003,1,10;clone005_jyyc_004,1,10;clone005_jyyc_005,1,10;"	0	-1		NpcClone005001g;NpcClone005003g;NpcClone005005g;NpcClone005006g;NpcClone005007g;NpcClone005008g;NpcClone005009g;NpcClone005010g;NpcClone005011g;NpcClone005012g;NpcClone005013g;NpcClone005014g		0	0	0			1200	0		1000		3	1			1050		892	1														4																																			
NpcClone005032	CommonNpc		金1		2		2				npc\fbboss00082	icon\monster\fbboss00082.png	0.89	0		3	6	npc_foundplayer	1	0	0		20																																					206	66	6		clonenpcdrop_sl		1	180	5	300		clone005_jyyc_007	"clone005_jyyc_008,1,5;clone005_jyyc_009,1,3;"	0	-1		NpcClone005001g;NpcClone005003g;NpcClone005005g;NpcClone005006g;NpcClone005007g;NpcClone005008g;NpcClone005009g;NpcClone005010g;NpcClone005011g;NpcClone005012g;NpcClone005013g;NpcClone005014g		0	0	0			1200	0		1000		3	1			1050		892	1														4																																			
NpcClone005033	CommonNpc		金		2		2				npc\fbboss00083	icon\monster\fbboss00083.png	0.89	0		3	6	npc_foundplayer	1	0	0		20																																					212	66	7		clonenpcdrop_sl		1	180	5	300			"clone005_jyyc_001,1,15;clone005_jyyc_002,1,10;clone005_jyyc_003,1,10;clone005_jyyc_004,1,10;clone005_jyyc_005,1,10;"	0	-1		NpcClone005001g;NpcClone005003g;NpcClone005005g;NpcClone005006g;NpcClone005007g;NpcClone005008g;NpcClone005009g;NpcClone005010g;NpcClone005011g;NpcClone005012g;NpcClone005013g;NpcClone005014g		0	0	0			1200	0		1000		3	1			1050		892	1														4																																			
NpcClone005034	CommonNpc	395	护寺棍僧	3	2		2				npc\worldnpc099	icon\funcnpc\worldnpc099.png	0.89	0		3	6	npc_foundplayer	1	0	0		20	lst_r_805	lstuff1_1														31100-31130		31011-31023	31000-31005	31100-31105		31000-31011															212	63	7		clonenpcdrop_sl		0	180	5	300			"clone005_dmgf_01,1,5;clone005_dmgf_02,1,5;clone005_dmgf_03,1,5;clone005_dmgf_04,1,5;clone005_dmgf_05,1,5;clone005_dmgf_06,1,5;clone005_dmgf_07,1,5;"	0	-1		NpcClone005002;NpcClone005003;NpcClone005004;NpcClone005005;NpcClone005006;NpcClone005007;NpcClone005008;NpcClone005027;NpcClone005035;		0	0	0			1200	0		1000		3	1			1050		1304	1					7									4																																			
NpcClone005035	CommonNpc	350	盗墓贼小头目	3	2		2				npc\worldnpc062	icon\funcnpc\worldnpc062.png	0.89	0		2.5	5	npc_foundplayer	1	0	0		20	b_r_29	blade1_1														31031-31038		31024-31033	31006-31008	31006-31014		31012-31024															296	56	8		clonenpcdrop_sl		1	180	5	300			"clone005_dmz08_001,1,30;clone005_dmz08_002,1,30;clone005_dmz09_001,1,20;clone005_dmz09_002,1,10;"	0	-1		NpcClone005034;BossClone005022;BossClone005026;BossClone005029;BossClone005036;		0	0	0			1200	0		1000		3	1			1050		1304	1					7									4																																			
NpcClone005036	CommonNpc	415	罗汉1		2		2				npc\fbboss00082	icon\monster\fbboss00082.png	0.89	0		3	6	npc_foundplayer	1	0	0		20																																					206	62	6		clonenpcdrop_sl		1	180	5	300		clone005_jyyc_007	"clone005_jyyc_008,1,5;clone005_jyyc_009,1,3;"	0	-1				0	0	0			1200	0		1000		3	1			1050		892	1														4																																			
NpcClone005037	CommonNpc	416	罗汉		2		2				npc\fbboss00083	icon\monster\fbboss00083.png	0.89	0		3	6	npc_foundplayer	1	0	0		20																																					212	62	7		clonenpcdrop_sl		1	180	5	300			"clone005_jyyc_001,1,15;clone005_jyyc_002,1,10;clone005_jyyc_003,1,10;clone005_jyyc_004,1,10;clone005_jyyc_005,1,10;"	0	-1				0	0	0			1200	0		1000		3	1			1050		892	1														4																																			
NpcClone005038	CommonNpc	468	护寺棍僧	3	2		2				npc\worldnpc099	icon\funcnpc\worldnpc099.png	0.89	0		3	6	npc_foundplayer	1	0	0		20	lst_r_805	lstuff1_1														31100-31130		31011-31023	31000-31005	31100-31105		31000-31011															295	57	7		clonenpcdrop_sl		0	180	5	300			"clone005_dmgf_01,1,5;clone005_dmgf_02,1,5;clone005_dmgf_03,1,5;clone005_dmgf_04,1,5;clone005_dmgf_05,1,5;clone005_dmgf_06,1,5;clone005_dmgf_07,1,5;"	0	-1		NpcClone005002;NpcClone005003;NpcClone005004;NpcClone005005;NpcClone005006;NpcClone005007;NpcClone005008;NpcClone005027;NpcClone005035;		0	0	0			1200	0		1000		3	1			1050		1304	1					7									4																																			
																																																																																																																																																
NpcClone005046	CommonNpc		巨石		172		0				npc\brokennpc\brokenitem060	icon\monster\monster026.png	3	0		0	0		1	0	0		16																																					14	1	4				1	3	3	3				1	-1		BombNpc00020		1	0	0	1		1500	0		1000						0																	1																																			
NpcClone005100	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005101	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005102	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005103	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005104	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005105	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005106	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005107	CommonNpc		木人巷引导者		2	1	2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0		10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1					1246	1														4																																			
NpcClone005108	CommonNpc		塔林巨石前受困僧		2		2				npc\monster140	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0	clone005_e01	10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1						1														4																																			
NpcClone005108h	CommonNpc		塔林巨石前受困人		2		2				npc\worldnpc553	icon\monster\monster140.png	0.89	0		2.5	5		1	0	0	clone005_e01h	10		hand1_1																																			169	55	5				0	180	5	300				0	-1				0	0	1			1200	0		1000		3	1						1														4																																			
MacClone005101	CommonNpc		寒气2		163		2				npc\itemnpc057			4		0	0			0	0		20																																					175	55	9											1	-1									1200	0										222																																																		
MacClone005102	CommonNpc		木刺		163		2				npc\itemnpc057			4		0	0			0	0		3																																					175	55	9											1	-1									1200	0										570																																																		
MacClone005103	CommonNpc		炎气2		163		2				npc\itemnpc057			4		0	0			0	0		20																																					175	55	9											1	-1									1200	0																																																												
MacClone005104	CommonNpc		寒气1		163		2				npc\itemnpc057			4		0	0			0	0		20																																					175	55	9											1	-1									1200	0										215																																																		
MacClone005501	CommonNpc		木轮1		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg001	1																																																		1	-1																				1428																																																		
MacClone005502	CommonNpc		木轮2		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg002	1																																																		1	-1																				1428																																																		
MacClone005503	CommonNpc		木轮3		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg003	1																																																		1	-1																				1428																																																		
MacClone005504	CommonNpc		木轮4		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg004	1																																																		1	-1																				1428																																																		
MacClone005505	CommonNpc		木轮5		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg005	1																																																		1	-1																				1428																																																		
MacClone005506	CommonNpc		木轮6		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg006	1																																																		1	-1																				1428																																																		
MacClone005507	CommonNpc		木轮7		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg007	1																																																		1	-1																				1428																																																		
MacClone005508	CommonNpc		木轮8		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg008	1																																																		1	-1																				1428																																																		
MacClone005509	CommonNpc		木轮9		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg009	1																																																		1	-1																				1428																																																		
MacClone005510	CommonNpc		木轮10		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg010	1																																																		1	-1																				1428																																																		
MacClone005511	CommonNpc		木轮11		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg011	1																																																		1	-1																				1428																																																		
MacClone005512	CommonNpc		木轮12		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg012	1																																																		1	-1																				1428																																																		
MacClone005513	CommonNpc		木轮13		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg013	1																																																		1	-1																				1428																																																		
MacClone005514	CommonNpc		木轮14		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg014	1																																																		1	-1																				1428																																																		
MacClone005515	CommonNpc		木轮15		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg015	1																																																		1	-1																				1428																																																		
MacClone005516	CommonNpc		木轮16		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg016	1																																																		1	-1																				1428																																																		
MacClone005517	CommonNpc		木轮17		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg017	1																																																		1	-1																				1428																																																		
MacClone005518	CommonNpc		木轮18		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg018	1																																																		1	-1																				1428																																																		
MacClone005519	CommonNpc		木轮19		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg019	1																																																		1	-1																				1428																																																		
MacClone005520	CommonNpc		木轮20		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg020	1																																																		1	-1																				1428																																																		
MacClone005521	CommonNpc		木轮21		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg021	1																																																		1	-1																				1428																																																		
MacClone005522	CommonNpc		木轮22		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg022	1																																																		1	-1																				1428																																																		
MacClone005523	CommonNpc		木轮23		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg023	1																																																		1	-1																				1428																																																		
MacClone005524	CommonNpc		木轮24		163		2				npc\fbmac005026			4		11	10		1	0	0	clone005_jg024	1																																																		1	-1																				1428																																																		
NpcClone005001g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\worldnpc553		0.89	0		2.5	5	npc_foundplayer	1	0	0		10		hand1_1																																			169	55	5				0	180	5	300			"clone005_dmz07_001,1,20;clone005_dmz07_002,1,15;clone005_dmz03_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005002g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster167		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	s_r_250	sword1_1																																			169	55	5				0	180	5	300			"clone005_dmz01_002,1,20;"	0	-1				0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005003g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\worldnpc566		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	db_rl_npcitem024	gblade1_1																																			169	55	5				0	180	5	300		clone005_dmz01_001	"clone005_dmz01_002,1,20;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005004g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster167		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	s_r_250	sword1_1																																			169	55	5				0	180	5	300			"clone005_dmz04_001,1,20;clone005_dmz04_002,1,15;clone005_dmz10_002,1,10;"	0	-1				0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005005g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster042		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	db_rl_npcitem419/420	dsword1_2																																			169	55	5				0	180	5	300			"clone005_dmz06_001,1,15;clone005_dmz06_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033;BossClone005005		0	0	0		100	1200	0		500		10	1			1								7									4																																			
NpcClone005006g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster042		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	k_r_401	knife1_2																																			169	55	5				0	180	5	300			"clone005_dmz01_002,1,20;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033;BossClone005005		0	0	0		100	1200	0		500		10	1			1								7									4																																			
NpcClone005007g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster167		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	b_r_38	blade1_1																																			169	55	5				0	180	5	300			"clone005_dmz06_001,1,15;clone005_dmz06_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033;BossClone005005		0	0	0		100	1200	0		500		10	1			1								7									4																																			
NpcClone005008g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster458		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	b_r_38	blade1_1																																			169	55	5				0	180	5	300			"clone005_dmz06_001,1,15;clone005_dmz06_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033;BossClone005005		0	0	0		100	1200	0		500		10	1			1								7									4																																			
NpcClone005009g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster167		0.89	0		2.5	5	npc_foundplayer	1	0	0		10		hand1_1																																			169	55	5				0	180	5	300			"clone005_dmz04_001,1,20;clone005_dmz04_002,1,15;clone005_dmz10_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005010g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\worldnpc566		0.89	0		2.5	5	npc_foundplayer	1	0	0		10		hand1_2																																			169	55	5				0	180	5	300		clone005_dmz01_001	"clone005_dmz05_001,1,20;clone005_dmz05_002,1,15;clone005_dmz09_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005011g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster458		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	b_r_38	blade1_1																																			169	55	5				0	180	5	300		clone005_dmz01_001	"clone005_dmz01_002,1,20;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005012g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\worldnpc553		0.89	0		2.5	5	npc_foundplayer	1	0	0		10	s_r_250	sword1_1																																			169	55	5				0	180	5	300			"clone005_dmz04_001,1,20;clone005_dmz04_002,1,15;clone005_dmz10_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005013g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\worldnpc566		0.89	0		2.5	5	npc_foundplayer	1	0	0		10		hand1_1																																			169	55	5				0	180	5	300			"clone005_dmz06_001,1,15;clone005_dmz06_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
NpcClone005014g	CommonNpc		木人巷江湖人士（困难引导）		2	1	2				npc\monster042		0.89	0		2.5	5	npc_foundplayer	1	0	0		10		hand1_1																																			169	55	5				0	180	5	300			"clone005_dmz06_001,1,15;clone005_dmz06_002,1,10;"	0	-1		NpcClone005025;NpcClone005026;NpcClone005028;NpcClone005029;NpcClone005030;NpcClone005031;NpcClone005032;NpcClone005033		0	0	0		100	1200	0		500		10	1					1246						7									4																																			
ZhenFaNpc00126	CommonNpc		少林棍僧		2		2				npc\monster126	icon\monster\monster126.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20	lst_r_805	lstuff1_1							1																												294	60	2				0	180	5	300		clone005_zj_pg			-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc00126a	CommonNpc		少林棍僧		2		2				npc\monster126	icon\monster\monster126.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20	lst_r_805	lstuff1_1							1																												164	55	2				0	180	5	300			"clone005_wtgf_01,1,20;clone005_wtgf_02,1,20;clone005_wtgf_04,1,20;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc00126b	CommonNpc		少林棍僧		2		2				npc\monster126	icon\monster\monster126.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20	lst_r_805	lstuff1_1							1																												164	60	2				0	180	5	300			"clone005_wtgf_01,1,30;clone005_wtgf_02,1,30;clone005_wtgf_04,1,30;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc_wanshou_01	CommonNpc		白虎		2		2				npc\monster003	icon\monster\monster003.png	0.8	0		2.5	5	npc_foundplayer	1	0	0		20									1														"1,1,1"														294	60	10				0	180	5	300				0	-1				0	0	0		100	1500	0		100		5	1			1			1																																																	
ZhenFaNpc_wanshou_02	CommonNpc		猛虎		2		2				npc\petm_z_1301	icon\monster\monster146.png	0.8	0		2.5	5	npc_foundplayer	1	0	0		20									1														"1,1,1"														294	60	10				0	180	5	300				0	-1				0	0	0		100	1500	0		100		5	1			1			1																																																	
ZhenFaNpc00091	CommonNpc		护塔尊者		2		2				npc\worldnpc590	icon\funcnpc\worldnpc590.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20		hand1_1							1																												294	50	2				0	180	5	300			"clone005_jyhh_002,1,20;clone005_jyhh_004,1,10;clone005_jyhh_005,1,10;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc00091a	CommonNpc		护塔尊者		2		2				npc\worldnpc590	icon\funcnpc\worldnpc590.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20		hand1_1							1																												164	55	2				0	180	5	300			"clone005_jyhh_002,1,20;clone005_jyhh_004,1,10;clone005_jyhh_005,1,15;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc00091b	CommonNpc		护塔尊者		2		2				npc\worldnpc590	icon\funcnpc\worldnpc590.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20		hand1_1							1																												164	60	2				0	180	5	300			"clone005_jyhh_002,1,20;clone005_jyhh_004,1,10;clone005_jyhh_005,1,20;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc00092	CommonNpc		盗贼刀卫		2		2				npc\monster500	icon\monster\monster500.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20	b_r_38	blade1_1							1																												294	60	2				0	180	5	300			"clone005_dmz06_001,1,10;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc00092a	CommonNpc		盗贼刀卫		2		2				npc\monster500	icon\monster\monster500.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20	b_r_38	blade1_1							1																												297	55	2				0	180	5	300			"clone005_dmz06_001,1,15;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
ZhenFaNpc00092b	CommonNpc		盗贼刀卫		2		2				npc\monster500	icon\monster\monster500.png	0.8	0	npc\CloneZhenFaNPC.lua		6	npc_foundplayer	1	0	0		20	b_r_38	blade1_1							1																												297	60	2				0	180	5	300			"clone005_dmz06_001,1,20;"		-1				0	0	0		100	1500	0		100		5				1050			1																																																	
																																																																																																																																																
																																																																																																																																																
FightNpcClone017001	CommonNpc		校尉营		166		2			1	npc\monster121	icon\monster\monster121.png	1.058118	0	npc\clone\clone017\FightNpcClone017001.lua	1	4	npc_foundplayer	3	0	0		10									2																												1	45	1		MoneyMon05000		1	120	30	120				0	-1				0	0	0			1500	5														20																																														
FightNpcClone017002	CommonNpc		校尉营		166		2			1	npc\monster121	icon\monster\monster121.png	1.058118	0	npc\clone\clone017\FightNpcClone017001.lua	1	4	npc_foundplayer	3	0	0		10									2																												1	45	1		MoneyMon05000		1	120	30	120				0	-1				0	0	0			1500	5														20																																														
jianghu_jdcs001	CommonNpc		孔雀通行令		166		2			0	npc\fbnpc021021	icon\monster\fbnpc021021.png	0.858898	0									3		hand1_1							1																																																																																																																
jianghu_jdcs002	CommonNpc		龙门关通行证		166		2			0	npc\fbnpc021021	icon\monster\fbnpc021021.png	0.858898	0									3		hand1_1							1																																																																																																																
jianghu_jdcs003	CommonNpc		暮色通行令		166		2			0	npc\fbnpc021021	icon\monster\fbnpc021021.png	0.858898	0									3		hand1_1							1																																																																																																																
jianghu_jdcs004	CommonNpc		青云通行令		166		2			0	npc\fbnpc021021	icon\monster\fbnpc021021.png	0.858898	0									3		hand1_1							1																																																																																																																
																																																																																																																																																
FunnpcClone004001	CommonNpc	369	李孝		166		2	2		0	npc\fbfunnpc004001	icon\monster\fbfunnpc004001.png	0.91	0	npc\clone\clone004\FunnpcClone004001.lua	2.5	5		3	1	0		15									1																												31	50	1				1	600000	600000	600000				1	-1		NpcClone004001;NpcClone004002;NpcClone004003;NpcClone004004;NpcClone004005;NpcClone004006;NpcClone004007;NpcClone004008;NpcClone004011;NpcClone004019;NpcClone004020;NpcClone004034;NpcClone004035;NpcClone004036;NpcClone004037;NpcClone004038;NpcClone004039;NpcClone004040;NpcClone004100;NpcClone004101;NpcClone004102;NpcClone004103;		1	0	0		100	2000	30								1046	"1048,0"																			1																																
FunnpcClone004002	CommonNpc	369	村长		166		2	2		1	npc\fbfunnpc004003	icon\monster\fbfunnpc004003.png	0.865	0	npc\clone\clone004\FunnpcClone004003.lua	2.5	5		3	1	0		15		hand1_1							1																												37	40	1				1	600000	600000	600000				0	-1		NpcClone004002;NpcClone004006;bossclone004001		0	0	0		100	2000	30								1046	"1048,0"																			1																																
FunnpcClone004003	CommonNpc	369	受伤的老者		166		2			1	npc\worldnpc196	icon\funcnpc\worldnpc196.png	0.860659	0		2.5	5		3	1	0		15		hand1_1							1																												0	40	1				1	180	5	300				1	-1				0	0	0		100	2000	30								1046	"1048,0"																			1																																
FunnpcClone004004	CommonNpc	369	老爷爷		166		2			1	npc\fbfunnpc00221	icon\monster\fbfunnpc00221.png	0.860659	0		2.5	5		3	1	0		15		hand1_1							1																												0	40	1				1	180	5	300				1	-1				0	0	0		100	2000	30								1046	"1048,0"																			1																																
FunnpcClone004005	CommonNpc	369	贫穷姑娘		166		2			1	npc\fbfunnpc003021	icon\funcnpc\worldnpc196.png	0.860659	0		2.5	5		3	1	0	clone004_59	15		hand1_1							1																												0	40	1				1	180	5	300				1	-1				0	0	0		100	2000	30								1046	"1048,0"																			1																																
FunnpcClone004006	CommonNpc	369	壮汉		166		2			1	npc\worldnpc231	icon\funcnpc\worldnpc231.png	0.895501	0		2.5	5		3	1	0		15		hand1_1							1																												37	40	1				1	180	5	300				0	-1		NpcClone004002;NpcClone004006;bossclone004001		0	0	0		100	2000	30								1046	"1048,0"																			1																																
