STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
564	funnpcborn003033		DialogID_564	book_qinggong_4-1		interactinfo_564	okmenu_564	1344		
558	funnpcborn003035		DialogID_558	tbook_CS_jh_cqgf03-1		interactinfo_558	okmenu_558	1347		
559	funnpcborn003035		DialogID_559	tbook_CS_jh_cqgf02-1		interactinfo_559	okmenu_559	1347		
560	funnpcborn003035		DialogID_560	tbook_CS_jh_cqgf05-1		interactinfo_560	okmenu_560	1347		
561	funnpcborn003035		DialogID_561			interactinfo_561	okmenu_561	1347		
575	funnpcborn003042		DialogID_575	useitem_museborn_2-1		interactinfo_575	okmenu_575	1343		
566	funnpcborn003033		DialogID_566	ng_tbook_jh_001-1	item_museborn_1-1	interactinfo_566	okmenu_566	1344		
568	EventNpcBorn003003					interactinfo_568		1346		
576	GatherBorn003001		DialogID_576	item_museborn_1-1		interactinfo_576	okmenu_576	1344		
270	funnpcborn003040	300	DialogID_270			interactinfo_270	okmenu_270	1348		
272	funnpcborn003044	300	DialogID_272			interactinfo_272	okmenu_272	1349		
271	funnpcborn003044	300	DialogID_271	zhenqi_item_005-4		interactinfo_271	okmenu_271	1349		
269	funnpcborn003044	300	DialogID_269			interactinfo_269	okmenu_269	1349		
273	funnpcborn003045	300	DialogID_273	sd_027-1		interactinfo_273	okmenu_273	1339		
471	spynpc_sl	12	DialogID_471			interactinfo_471	okmenu_471	1731		
487	booknpc_sl	12	DialogID_487		bookyd_ds	interactinfo_487	okmenu_487	1755		
486	lurknpc_tm01	9	DialogID_486			interactinfo_486	okmenu_486	1741		
479	lurknpc_sl01	12	DialogID_479			interactinfo_479	okmenu_479	1740		
277	spynpc_sl	12	DialogID_277			interactinfo_277	okmenu_277	1739		
278	spynpc_wd	11	DialogID_278			interactinfo_278	okmenu_278	1740		
480	lurknpc_wd03	11	DialogID_480			interactinfo_480	okmenu_480	1739		
490	WorldNpc08965	13	DialogID_490			interactinfo_490	okmenu_490	1771		
491	WorldNpc01246	14	DialogID_491			interactinfo_491	okmenu_491	1772		
492	ly735	16	DialogID_492			interactinfo_492	okmenu_492	1773		
493	cd483	17	DialogID_493			interactinfo_493	okmenu_493	1774		
488	booknpc_wd	11	DialogID_488		bookyd_ds	interactinfo_488	okmenu_488	1756		
489	booknpc_em	10	DialogID_489		bookyd_ds	interactinfo_489	okmenu_489	1757		
262	booknpc_tm	9	DialogID_262		bookyd_ds	interactinfo_262	okmenu_262			
290	booknpc_jlg	8	DialogID_290		bookyd_hs	interactinfo_290	okmenu_290	"17,681,768"		
291	booknpc_jzt	7	DialogID_291		bookyd_hs	interactinfo_291	okmenu_291	"17,691,769"		
292	booknpc_tm	9	DialogID_292		bookyd_hs	interactinfo_292	okmenu_292	"17,701,770"		
289	booknpc_jyw	5	DialogID_289		bookyd_hs	interactinfo_289	okmenu_289	"17,671,767"		
288	booknpc_gb	6	DialogID_288		bookyd_hs	interactinfo_288	okmenu_288	"17,661,766"		
287	booknpc_em	10	DialogID_287		bookyd_hs	interactinfo_287	okmenu_287	"17,651,765"		
286	booknpc_wd	11	DialogID_286		bookyd_hs	interactinfo_286	okmenu_286	"17,641,764"		
285	booknpc_sl	12	DialogID_285		bookyd_hs	interactinfo_285	okmenu_285	1763		
482	lurknpc_gb01	6	DialogID_482			interactinfo_482	okmenu_482	1743		
281	spynpc_jyw	5	DialogID_281			interactinfo_281	okmenu_281	1743		
279	spynpc_em	10	DialogID_279			interactinfo_279	okmenu_279	1741		
483	lurknpc_jyw01	5	DialogID_483			interactinfo_483	okmenu_483	1742		
280	spynpc_gb	6	DialogID_280			interactinfo_280	okmenu_280	1742		
283	spynpc_jzt	7	DialogID_283			interactinfo_283	okmenu_283	1745		
481	lurknpc_em01	10	DialogID_481			interactinfo_481	okmenu_481	1746		
284	spynpc_tm	9	DialogID_284			interactinfo_284	okmenu_284	1746		
472	spynpc_wd	11	DialogID_472			interactinfo_472	okmenu_472	1732		
473	spynpc_em	10	DialogID_473			interactinfo_473	okmenu_473	1733		
474	spynpc_gb	6	DialogID_474			interactinfo_474	okmenu_474	1734		
475	spynpc_jyw	5	DialogID_475			interactinfo_475	okmenu_475	1735		
476	spynpc_jlg	8	DialogID_476			interactinfo_476	okmenu_476	1736		
477	spynpc_jzt	7	DialogID_477			interactinfo_477	okmenu_477	1737		
478	spynpc_tm	9	DialogID_478			interactinfo_478	okmenu_478	1738		
351	ctnpc_wd	11	DialogID_351			interactinfo_351	okmenu_351			
352	ctnpc_sl	12	DialogID_352			interactinfo_352	okmenu_352			
353	ctnpc_tm	9	DialogID_353			interactinfo_353	okmenu_353			
354	ctnpc_jyw	5	DialogID_354			interactinfo_354	okmenu_354			
355	ctnpc_gb	6	DialogID_355			interactinfo_355	okmenu_355			
356	ctnpc_jzt	7	DialogID_356			interactinfo_356	okmenu_356			
358	ctnpc_em	10	DialogID_358			interactinfo_358	okmenu_358			
257	booknpc_gb	6	DialogID_257		bookyd_ds	interactinfo_257	okmenu_257			
258	booknpc_jyw	5	DialogID_258		bookyd_ds	interactinfo_258	okmenu_258			
259	booknpc_jlg	8	DialogID_259		bookyd_ds	interactinfo_259	okmenu_259			
261	booknpc_jzt	7	DialogID_261		bookyd_ds	interactinfo_261	okmenu_261			
496	funnpcborn003044	300	DialogID_496	qizhen_0101_01-1		interactinfo_496	okmenu_496			
330	Transschool07A	11	DialogID_330			interactinfo_330	okmenu_330			
332	Transschool03A	7	DialogID_332			interactinfo_332	okmenu_332			
333	Transschool05A	9	DialogID_333			interactinfo_333	okmenu_333			
334	Transschool02A	6	DialogID_334			interactinfo_334	okmenu_334			
335	Transschool04A	8	DialogID_335			interactinfo_335	okmenu_335			
336	Transschool08A	12	DialogID_336			interactinfo_336	okmenu_336			
337	Transschool06A	10	DialogID_337			interactinfo_337	okmenu_337			
331	Transschool01A	5	DialogID_331			interactinfo_331	okmenu_331			
108	WorldNpc00068	1	DialogID_108	tbook_zhenfa_jh_01-1		interactinfo_108	okmenu_108	1167		
109	WorldNpc00068	1	DialogID_109	tbook_zf_jh_01_01-1		interactinfo_109	okmenu_109	1173		
120	yyz093	3	DialogID_120	tbook_zhenfa_jh_01-1		interactinfo_120	okmenu_120	1168		
125	yyz093	3	DialogID_125	tbook_zf_jh_01_01-1		interactinfo_125	okmenu_125	1174		
121	WorldNpc09759	17	DialogID_121	tbook_zhenfa_jh_01-1		interactinfo_121	okmenu_121	1169		
126	WorldNpc09759	17	DialogID_126	tbook_zf_jh_01_01-1		interactinfo_126	okmenu_126	1175		
122	WorldNpc00961	4	DialogID_122	tbook_zhenfa_jh_01-1		interactinfo_122	okmenu_122	1170		
127	WorldNpc00961	4	DialogID_127	tbook_zf_jh_01_01-1		interactinfo_127	okmenu_127	1176		
402	WorldNpc04404	11	DialogID_402	tdrop_reasure_bwyd-1		interactinfo_402	okmenu_402	1221		
403	WorldNpc00210	12	DialogID_403	tdrop_reasure_bwyd-1		interactinfo_403	okmenu_403	1222		
404	WorldNpc02605	10	DialogID_404	tdrop_reasure_bwyd-1		interactinfo_404	okmenu_404	1223		
405	WorldNpc03012	6	DialogID_405	tdrop_reasure_bwyd-1		interactinfo_405	okmenu_405	1224		
406	WorldNpc02206	9	DialogID_406	tdrop_reasure_bwyd-1		interactinfo_406	okmenu_406	1225		
407	WorldNpc03316	7	DialogID_407	tdrop_reasure_bwyd-1		interactinfo_407	okmenu_407	1226		
408	WorldNpc04103	5	DialogID_408	tdrop_reasure_bwyd-1		interactinfo_408	okmenu_408	1227		
409	WorldNpc03811	8	DialogID_409	tdrop_reasure_bwyd-1		interactinfo_409	okmenu_409	1228		
338	hbyd001	13	DialogID_338			interactinfo_338	okmenu_338			
339	hbyd002	14	DialogID_339			interactinfo_339	okmenu_339			
340	hbyd004	16	DialogID_340			interactinfo_340	okmenu_340			
341	hbyd005	17	DialogID_341			interactinfo_341	okmenu_341			
350	Event_wmp_2ndy_1775	15				interactinfo_350		1775		buf_wmp_2ndy_gmdt
410	Event_wmp_2ndy_1776z	15				interactinfo_410		1776		
411	Event_wmp_2ndy_j1776	15				interactinfo_411		1776		buf_wmp_2ndy_dfkq
412	Event_wmp_2ndy_1777	15				interactinfo_412		1777		buf_wmp_2ndy_gmdt
414	Event_wmp_2ndy_1778z	15				interactinfo_414		1778		
415	Event_wmp_2ndy_j1778	15				interactinfo_415		1778		
416	Event_wmp_2ndy_1779	15				interactinfo_416		1779		buf_wmp_2ndy_gmdt
418	Event_wmp_2ndy_1780z	15				interactinfo_418		1780		
419	Event_wmp_2ndy_j1780	15				interactinfo_419		1780		
420	Event_wmp_2ndy_1781	15				interactinfo_420		1781		buf_wmp_2ndy_gmdt
445	Event_wmp_2ndy_1782z	15				interactinfo_445		1782		
446	Event_wmp_2ndy_j1782	15				interactinfo_446		1782		
400	Event_wmp_2ndy_1776	15				interactinfo_400		1776		buf_wmp_2ndy_qwtm
413	Event_wmp_2ndy_1778	15				interactinfo_413		1778		buf_wmp_2ndy_qwtm
417	Event_wmp_2ndy_1780	15				interactinfo_417		1780		buf_wmp_2ndy_qwtm
430	Event_wmp_2ndy_1782	15				interactinfo_430		1782		buf_wmp_2ndy_qwtm
282	spynpc_jlg	8	DialogID_282			interactinfo_282	okmenu_282	1744		
485	lurknpc_jzt01	7	DialogID_485			interactinfo_485	okmenu_485	1744		
357	ctnpc_jlg	8	DialogID_357			interactinfo_357	okmenu_357	1745		
484	lurknpc_jlg01	8	DialogID_484			interactinfo_484	okmenu_484	1745		
460	Event_wmp_2ndy_1776j	15				interactinfo_460		1776		
461	Event_wmp_2ndy_1778j	15				interactinfo_461		1778		
462	Event_wmp_2ndy_1780j	15				interactinfo_462		1780		
463	Event_wmp_2ndy_1782j	15				interactinfo_463		1782		
453	Npc_yd_wg_jx_sl01	288	DialogID_453			interactinfo_453	okmenu_453	1662		
454	Npc_yd_wg_jx_sl01	288	DialogID_454			interactinfo_454	okmenu_454	1663		
455	Npc_yd_wg_jx_em01	289	DialogID_455			interactinfo_455	okmenu_455	1667		
456	Npc_yd_wg_jx_em01	289	DialogID_456			interactinfo_456	okmenu_456	1668		
457	Npc_yd_wg_jx_gb01	290	DialogID_457			interactinfo_457	okmenu_457	1672		
458	Npc_yd_wg_jx_gb01	290	DialogID_458			interactinfo_458	okmenu_458	1673		
459	Npc_yd_wg_jx_tm01	291	DialogID_459			interactinfo_459	okmenu_459	1677		
464	Npc_yd_wg_jx_tm01	291	DialogID_464			interactinfo_464	okmenu_464	1678		
465	Npc_yd_wg_jx_jz01	292	DialogID_465			interactinfo_465	okmenu_465	1682		
466	Npc_yd_wg_jx_jz01	292	DialogID_466			interactinfo_466	okmenu_466	1683		
467	Npc_yd_wg_jx_jy01	293	DialogID_467			interactinfo_467	okmenu_467	1687		
468	Npc_yd_wg_jx_jy01	293	DialogID_468			interactinfo_468	okmenu_468	1688		
497	Npc_yd_wg_jx_jl01	294	DialogID_497			interactinfo_497	okmenu_497	1692		
498	Npc_yd_wg_jx_jl01	294	DialogID_498			interactinfo_498	okmenu_498	1693		
342	xjz_021	17	DialogID_342		taskitem_wmp_xjz-1	interactinfo_342	okmenu_342	1332		
343	WorldNpc100048	17	DialogID_343		taskitem_wmp_jzsj-1	interactinfo_343	okmenu_343	1333		
344	wssz_132	6	DialogID_344		taskitem_wmp_wssz-1	interactinfo_344	okmenu_344	1334		
139	funnpcborn003032		DialogID_139	hw_fb_rw_01003-60		interactinfo_139	okmenu_139	1342		
499	home_wuxuexl_002_npc	435	DialogID_499			interactinfo_499	okmenu_499	1844		
500	home_xiulian_yuchi_mu_gg	435	DialogID_500			interactinfo_500	okmenu_500	1844		
399	home_xn	435	DialogID_399			interactinfo_399	okmenu_399	1844		
293	Newtreasure001	14	DialogID_293			interactinfo_293	okmenu_293	1836		
260	funnpcborn003037	300	DialogID_260			interactinfo_260	okmenu_260			
