STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
4358	zx_fhs_015_a	595	DialogID_4358			interactinfo_4358	okmenu_4358	24098		zx_fhs_012
4359	zx_fhs_014	595	DialogID_4359	item_zx_fhs_001-1		interactinfo_4359	okmenu_4359	24099		
4360	zx_fhs_014	595	DialogID_4360	item_zx_fhs_002-1		interactinfo_4360	okmenu_4360	24099		
4361	23333	595				interactinfo_4361		24101		
4363	zx_fhs_023	595	DialogID_4363			interactinfo_4363	okmenu_4363	24102		
4364	zx_fhs_024	595	DialogID_4364			interactinfo_4364	okmenu_4364	24102		
4365	zx_fhs_025	595	DialogID_4365			interactinfo_4365	okmenu_4365	24102		
4366	zx_fhs_024	595	DialogID_4366			interactinfo_4366	okmenu_4366	24102		
4368	EventNpc_zx_fhs_009	595				interactinfo_4368		24103		
4367	zx_fhs_024	595	DialogID_4367			interactinfo_4367	okmenu_4367	24103		
4362	zx_fhs_022	595	DialogID_4362			interactinfo_4362	okmenu_4362	24101		
4312	FuncNpc00001	1	DialogID_4312	taskitem_26f-1		interactinfo_4312	okmenu_4312	24028,24029		
4369	zx_fhs_029	17	DialogID_4369			interactinfo_4369	okmenu_4369	24104		
4340	event_qdzzyb_001	1				interactinfo_4340				
