STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
1612	结交好友		500			repute_jianghu	80															5	8000
1613	江湖报复		500			repute_jianghu	80															5	10000
1614	江湖阅历		500			repute_jianghu	80															5	8000
1615	江湖地位		500			repute_jianghu	100															5	8000
1616	奖励领取		500			repute_jianghu	80															5	8000
1617	结交好友		500			repute_jianghu	80															5	8000
1618	江湖报复		500			repute_jianghu	80															5	10000
1619	江湖阅历		500			repute_jianghu	80															5	8000
1620	江湖地位		500			repute_jianghu	100															5	8000
1629	每日战场													battle_money001	4								
1630	每日首胜													battle_money001	8	box_20160506zcrc_fc_001	1						
1631	帮会引导					repute_jianghu	5																
1632	了解帮会		5000			repute_jianghu	50															5	10000
1633	加入帮会		50000																			5	100000
1634	帮会引导					repute_jianghu	5																
1635	了解帮会		5000			repute_jianghu	50															5	10000
1636	加入帮会		50000																			5	100000
1637	帮会引导					repute_jianghu	5																
1638	了解帮会		5000			repute_jianghu	50															5	10000
1639	加入帮会		50000																			5	100000
1640	帮会引导					repute_jianghu	5																
1641	了解帮会		5000			repute_jianghu	50															5	10000
1642	加入帮会		50000																			5	100000
1643	title_1643					repute_jianghu	125																
1644	title_1644					repute_jianghu	200																
1650	密宗再临													battle_money001	4								
1645	初入江湖					repute_jianghu	20							mount_2_001yd	1							5	10000
1646	初入江湖					repute_jianghu	20							mount_2_001yd	1							5	10000
1647	初入江湖					repute_jianghu	20							mount_2_001yd	1							5	10000
1648	初入江湖					repute_jianghu	20							mount_2_001yd	1							5	10000
1649	饥餐渴饮					repute_jianghu	50							caiyao10182_yd	3							5	10000
1657	饥餐渴饮					repute_jianghu	50							caiyao10182_yd	3							5	10000
1658	饥餐渴饮					repute_jianghu	50							caiyao10182_yd	3							5	10000
1659	饥餐渴饮					repute_jianghu	50							caiyao10182_yd	3							5	10000
1660	饥餐渴饮					repute_jianghu	50							caiyao10182_yd	3							5	10000
1801	武林禁地		20000			repute_jianghu	50															5	30000
1802	武林禁地		20000			repute_jianghu	50															5	30000
1803	武林禁地		20000			repute_jianghu	50															5	30000
1804	武林禁地		20000			repute_jianghu	50															5	30000
1805	武林禁地		20000			repute_jianghu	50															5	30000
1806	武林禁地		20000			repute_jianghu	50															5	30000
1807	武林禁地		20000			repute_jianghu	50															5	30000
1808	武林禁地		20000			repute_jianghu	50															5	30000
1993	彩虹条		300			repute_jianghu	50															5	5000
1994	讨人喜欢		300			repute_jianghu	50															5	8000
1995	江湖阅历		500			repute_jianghu	80															5	8000
1996	结交好友		500			repute_jianghu	80															5	8000
1997	江湖地位		500			repute_jianghu	100															5	8000
1998	奖励领取		500			repute_jianghu	80															5	8000
1651	招式教学		200																			5	2000
1652	防御教学		100			repute_jianghu	20							tibook_CS_wd_qfjf02	1	tibook_CS_wd_qfjf04	1					5	2000
1653	破防教学		100			repute_jianghu	20							tibook_CS_wd_qfjf03	1	tibook_CS_wd_qfjf06	1	tibook_CS_wd_qfjf07	1			5	2000
1654	怒气教学		100			repute_jianghu	20															5	2000
1655	学艺有成		500			repute_jianghu	20															5	2000
1661	招式教学		200																			5	2000
1662	防御教学		100			repute_jianghu	20							tibook_CS_sl_djgq03	1	tibook_CS_sl_djgq04	1					5	2000
1663	破防教学		100			repute_jianghu	20							tibook_CS_sl_djgq06	1	tibook_CS_sl_djgq07	1	tibook_CS_sl_djgq08	1			5	2000
1664	怒气教学		100			repute_jianghu	20															5	2000
1665	学艺有成		500			repute_jianghu	20															5	2000
1666	招式教学		200																			5	2000
1667	防御教学		100			repute_jianghu	20							tibook_CS_em_yxc02	1	tibook_CS_em_yxc03	1					5	2000
1668	破防教学		100			repute_jianghu	20							tibook_CS_em_yxc05	1	tibook_CS_em_yxc06	1	tibook_CS_em_yxc07	1			5	2000
1669	怒气教学		100			repute_jianghu	20															5	2000
1670	学艺有成		500			repute_jianghu	20															5	2000
1671	招式教学		200																			5	2000
1672	防御教学		100			repute_jianghu	20							tibook_CS_gb_lhz02	1	tibook_CS_gb_lhz03	1	tibook_CS_gb_lhz04	1			5	2000
1673	破防教学		100			repute_jianghu	20							tibook_CS_gb_lhz06	1	tibook_CS_gb_lhz07	1	tibook_CS_gb_lhz08	1			5	2000
1674	怒气教学		100			repute_jianghu	20															5	2000
1675	学艺有成		500			repute_jianghu	20															5	2000
1676	招式教学		200																			5	2000
1677	防御教学		100			repute_jianghu	20							tibook_CS_tm_jsc02	1	tibook_CS_tm_jsc04	1					5	2000
1678	破防教学		100			repute_jianghu	20							tibook_CS_tm_jsc03	1	tibook_CS_tm_jsc06	1	tibook_CS_tm_jsc07	1			5	2000
1679	怒气教学		100			repute_jianghu	20															5	2000
1680	学艺有成		500			repute_jianghu	20															5	2000
1681	招式教学		200																			5	2000
1682	防御教学		100			repute_jianghu	20							tibook_CS_jz_lyfh02	1	tibook_CS_jz_lyfh03	1	tibook_CS_jz_lyfh05	1			5	2000
1683	破防教学		100			repute_jianghu	20							tibook_CS_jz_lyfh06	1	tibook_CS_jz_lyfh07	1	tibook_CS_jz_lyfh08	1			5	2000
1684	怒气教学		100			repute_jianghu	20															5	2000
1685	学艺有成		500			repute_jianghu	20															5	2000
1686	招式教学		200																			5	2000
1687	防御教学		100			repute_jianghu	20							tibook_CS_jh_dldm02	1	tibook_CS_jh_dldm03	1					5	2000
1688	破防教学		100			repute_jianghu	20							tibook_CS_jh_dldm05	1	tibook_CS_jh_dldm06	1	tibook_CS_jh_dldm07	1			5	2000
1689	怒气教学		100			repute_jianghu	20															5	2000
1690	学艺有成		500			repute_jianghu	20															5	2000
1691	招式教学		200																			5	2000
1692	防御教学		100			repute_jianghu	20							tibook_CS_jl_zfd02	1	tibook_CS_jl_zfd04	1					5	2000
1693	破防教学		100			repute_jianghu	20							tibook_CS_jl_zfd03	1	tibook_CS_jl_zfd06	1	tibook_CS_jl_zfd07	1			5	2000
1694	怒气教学		100			repute_jianghu	20															5	2000
1695	学艺有成		500			repute_jianghu	20															5	2000
1776	前往婚宴现场													wmp_2ndy_yanhua	3								
1778	前往婚宴现场													wmp_2ndy_yanhua	3								
1780	前往婚宴现场													wmp_2ndy_yanhua	3								
1782	前往婚宴现场													wmp_2ndy_yanhua	3								
1492	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1493	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1494	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1495	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1496	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1497	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1498	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1499	江湖风波					repute_jianghu	30							backtown_tool_b	1							5	15000
1696	勇者战场													box_battle_rcjl	1								
1697	title_1697													pet_exchange	1								
1820	建造私宅		500			repute_jianghu	50																
1821	建房令（草屋）		500			repute_jianghu	50							item_dy_jwlcs	1								
1822	建房令（木屋）		500			repute_jianghu	50							item_dy_jwlcs	1								
1823	建房令（石屋）		500			repute_jianghu	50							item_dy_jwlcs	1								
1824	建房令（山洞）		500			repute_jianghu	50							item_dy_jwlcs	1								
1825	购买建房令（草屋）		500			repute_jianghu	50							my_home_duihuan_01_1	1	item_dy_jwlcs	1						
1826	购买建房令（木屋）		500			repute_jianghu	50							my_home_duihuan_01_2	1	item_dy_jwlcs	1						
1827	购买建房令（石屋）		500			repute_jianghu	50							my_home_duihuan_01_4	1	item_dy_jwlcs	1						
1828	购买建房令（山洞）		500			repute_jianghu	50							my_home_duihuan_01_5	1	item_dy_jwlcs	1						
1829	家园入口（草屋）		500			repute_jianghu	50							home_wuxuexl_01	1								
1830	家园入口（木屋）		500			repute_jianghu	50							home_wuxuexl_01	1								
1831	家园入口（石屋）		500			repute_jianghu	50							home_wuxuexl_01	1								
1832	家园入口（山洞）		500			repute_jianghu	50							home_wuxuexl_01	1								
1840	前往客栈		500			repute_jianghu	50																
1841	拜访房主		500			repute_jianghu	50																
1842	了解生存令		500			repute_jianghu	50																
1843	购买生存令		500			repute_jianghu	50							NewWorld_pz	1								
1844	客栈设施		500			repute_jianghu	50																
1845	购买宠物		500			repute_jianghu	50						0	pet_new_ying2_100_line	1	item_pet_food_0102	3						
1833	建房令（砖屋）		500			repute_jianghu	50							item_dy_jwlcs	1								
1834	购买建房令（砖屋）		500			repute_jianghu	50							my_home_duihuan_01_3	1	item_dy_jwlcs	1						
1835	家园入口（砖屋）		500			repute_jianghu	50							home_wuxuexl_01	1								
1836	翡翠娃娃		500			repute_jianghu	50							box_newtreasure_task_3_1	1								
1838	购买建房令（海岛）		500			repute_jianghu	50							my_home_duihuan_01_17	1	item_dy_jwlcs	1						
1837	建房令（海岛）		500			repute_jianghu	50							item_dy_jwlcs	1								
1783	关注帐号安全 成就游戏梦想													box_phone_bind_01	1								
