STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
44109	万兽山庄		s100302	4	WorldNpc03014	WorldNpc03001	6	6			44107	44110	3174								title_44109	context_44109	context_44109;menu_44109	complete_44109	uncom_44109	target_44109	task_TrackInfo_44109	next_44109	CanAcceptMenu_44109	UncompleteMenu_44109	CompleteMenu_44109					0	1		0	0				repute_jianghu|60418383	
44110	万兽山庄		s100302	4	WorldNpc03001	WorldNpc03003	6	6			44109	44111	3174			4033					title_44110	context_44110	context_44110;menu_44110	complete_44110	uncom_44110	target_44110	task_TrackInfo_44110	next_44110	CanAcceptMenu_44110	UncompleteMenu_44110	CompleteMenu_44110					0	1		0	0				repute_jianghu|60418383	
44111	万兽山庄		s100302	4	WorldNpc03003	WorldNpc03158	6	6			44110	44112	3174								title_44111	context_44111	context_44111;menu_44111	complete_44111	uncom_44111	target_44111	task_TrackInfo_44111	next_44111	CanAcceptMenu_44111	UncompleteMenu_44111	CompleteMenu_44111					0	1		0	0				repute_jianghu|60418383	
44112	万兽山庄		s100302	4	WorldNpc03158	WorldNpc03158	6	6			44111	44113	3174								title_44112	context_44112	context_44112;menu_44112	complete_44112	uncom_44112	target_44112	task_TrackInfo_44112	next_44112	CanAcceptMenu_44112	UncompleteMenu_44112	CompleteMenu_44112					0	1		0	0				repute_jianghu|60418383	
44113	万兽山庄		s100302	4	WorldNpc03158	WorldNpc03158	6	6			44112	44114	3174			4034;4035					title_44113	context_44113	context_44113;menu_44113	complete_44113	uncom_44113	target_44113	task_TrackInfo_44113	next_44113	CanAcceptMenu_44113	UncompleteMenu_44113	CompleteMenu_44113					0	1		0	0				repute_jianghu|60418383	
44114	万兽山庄		s100302	4	WorldNpc03158	WorldNpc03158	6	6			44113	44115	3174								title_44114	context_44114	context_44114;menu_44114	complete_44114	uncom_44114	target_44114	task_TrackInfo_44114	next_44114	CanAcceptMenu_44114	UncompleteMenu_44114	CompleteMenu_44114					0	1		0	0				repute_jianghu|60418383	
44115	万兽山庄		s100302	4	WorldNpc03158	WorldNpc03158	6	6			44114	44116	3174								title_44115	context_44115	context_44115;menu_44115	complete_44115	uncom_44115	target_44115	task_TrackInfo_44115	next_44115	CanAcceptMenu_44115	UncompleteMenu_44115	CompleteMenu_44115					0	1		0	0				repute_jianghu|60418383	
44116	万兽山庄		s100302	4	WorldNpc03158	WorldNpc03041	6	6			44115	44117	3174								title_44116	context_44116	context_44116;menu_44116	complete_44116	uncom_44116	target_44116	task_TrackInfo_44116	next_44116	CanAcceptMenu_44116	UncompleteMenu_44116	CompleteMenu_44116					0	1		0	0				repute_jianghu|60418383	
44117	万兽山庄		s100302	4	WorldNpc03041	WorldNpc03162	6	6			44116	44118	3174								title_44117	context_44117	context_44117;menu_44117	complete_44117	uncom_44117	target_44117	task_TrackInfo_44117	next_44117	CanAcceptMenu_44117	UncompleteMenu_44117	CompleteMenu_44117					0	1		0	0				repute_jianghu|60418383	
44118	万兽山庄		s100302	4	WorldNpc03162	WorldNpc03162	6	6			44117	44119	3174								title_44118	context_44118	context_44118;menu_44118	complete_44118	uncom_44118	target_44118	task_TrackInfo_44118	next_44118	CanAcceptMenu_44118	UncompleteMenu_44118	CompleteMenu_44118					0	1		0	0				repute_jianghu|60418383	
44119	万兽山庄		s100302	4	WorldNpc03162	WorldNpc03163	6	6			44118	44121	3174			4036					title_44119	context_44119	context_44119;menu_44119	complete_44119	uncom_44119	target_44119	task_TrackInfo_44119	next_44119	CanAcceptMenu_44119	UncompleteMenu_44119	CompleteMenu_44119					0	1		0	0				repute_jianghu|60418383	
44121	真相大白		s100303	4	WorldNpc03163	WorldNpc03160	6	6			44119	44122	3174								title_44121	context_44121	context_44121;menu_44121	complete_44121	uncom_44121	target_44121	task_TrackInfo_44121	next_44121	CanAcceptMenu_44121	UncompleteMenu_44121	CompleteMenu_44121					0	1		0	0				repute_jianghu|60418383	
44122	真相大白		s100303	4	WorldNpc03160	WorldNpc03161	6	6			44121	44123	3174								title_44122	context_44122	context_44122;menu_44122	complete_44122	uncom_44122	target_44122	task_TrackInfo_44122	next_44122	CanAcceptMenu_44122	UncompleteMenu_44122	CompleteMenu_44122					0	1		0	0				repute_jianghu|60418383	
44123	真相大白		s100303	4	WorldNpc03161	WorldNpc03161	6	6			44122	44124	3174								title_44123	context_44123	context_44123;menu_44123	complete_44123	uncom_44123	target_44123	task_TrackInfo_44123	next_44123	CanAcceptMenu_44123	UncompleteMenu_44123	CompleteMenu_44123					0	1		0	0				repute_jianghu|60418383	
44124	真相大白		s100303	4	WorldNpc03161	WorldNpc03003	6	6			44123	44125	3174			4037;4038					title_44124	context_44124	context_44124;menu_44124	complete_44124	uncom_44124	target_44124	task_TrackInfo_44124	next_44124	CanAcceptMenu_44124	UncompleteMenu_44124	CompleteMenu_44124					0	1		0	0				repute_jianghu|60418383	
44125	真相大白		s100303	4	WorldNpc03003		6	6	44126	1	44124	44126	3174			4077					title_44125	context_44125	context_44125;menu_44125	complete_44125	uncom_44125	target_44125	task_TrackInfo_44125	next_44125	CanAcceptMenu_44125	UncompleteMenu_44125	CompleteMenu_44125					0	1		0	0				repute_jianghu|60418383	
44126	真相大白		s100303	4		WorldNpc03171	6	6			44125	44127	3174								title_44126	context_44126	context_44126;menu_44126	complete_44126	uncom_44126	target_44126	task_TrackInfo_44126	next_44126	CanAcceptMenu_44126	UncompleteMenu_44126	CompleteMenu_44126					0	1		0	0				repute_jianghu|60418383	
44127	真相大白		s100303	4	WorldNpc03171	WorldNpc03171	6	6			44126	44128	3174								title_44127	context_44127	context_44127;menu_44127	complete_44127	uncom_44127	target_44127	task_TrackInfo_44127	next_44127	CanAcceptMenu_44127	UncompleteMenu_44127	CompleteMenu_44127					0	1		0	0				repute_jianghu|60418383	
44128	真相大白		s100303	4	WorldNpc03171	WorldNpc03224	6	6			44127	44133	3174			4039;4040					title_44128	context_44128	context_44128;menu_44128	complete_44128	uncom_44128	target_44128	task_TrackInfo_44128	next_44128	CanAcceptMenu_44128	UncompleteMenu_44128	CompleteMenu_44128					0	1		0	0				repute_jianghu|60418383	
44133	成功作案		s100304	4	WorldNpc03224	WorldNpc03171	6	6			44128	44134	3174			4041;4042					title_44133	context_44133	context_44133;menu_44133	complete_44133	uncom_44133	target_44133	task_TrackInfo_44133	next_44133	CanAcceptMenu_44133	UncompleteMenu_44133	CompleteMenu_44133					0	1		0	0				repute_jianghu|60418383	
44134	成功作案		s100304	4	WorldNpc03171	WorldNpc03165	6	6			44133	44135	3174								title_44134	context_44134	context_44134;menu_44134	complete_44134	uncom_44134	target_44134	task_TrackInfo_44134	next_44134	CanAcceptMenu_44134	UncompleteMenu_44134	CompleteMenu_44134					0	1		0	0				repute_jianghu|60418383	
44135	成功作案		s100304	4	WorldNpc03165	WorldNpc03171	6	6			44134	44136	3174								title_44135	context_44135	context_44135;menu_44135	complete_44135	uncom_44135	target_44135	task_TrackInfo_44135	next_44135	CanAcceptMenu_44135	UncompleteMenu_44135	CompleteMenu_44135					0	1		0	0				repute_jianghu|60418383	
44136	成功作案		s100304	4	WorldNpc03171	WorldNpc03171	6	6			44135	44137	3174			4043					title_44136	context_44136	context_44136;menu_44136	complete_44136	uncom_44136	target_44136	task_TrackInfo_44136	next_44136	CanAcceptMenu_44136	UncompleteMenu_44136	CompleteMenu_44136					0	1		0	0				repute_jianghu|60418383	
44137	成功作案		s100304	4	WorldNpc03171	WorldNpc03166	6	6			44136	44138	3174								title_44137	context_44137	context_44137;menu_44137	complete_44137	uncom_44137	target_44137	task_TrackInfo_44137	next_44137	CanAcceptMenu_44137	UncompleteMenu_44137	CompleteMenu_44137					0	1		0	0				repute_jianghu|60418383	
44138	成功作案		s100304	4	WorldNpc03166	WorldNpc03171	6	6			44137	44139	3174								title_44138	context_44138	context_44138;menu_44138	complete_44138	uncom_44138	target_44138	task_TrackInfo_44138	next_44138	CanAcceptMenu_44138	UncompleteMenu_44138	CompleteMenu_44138					0	1		0	0				repute_jianghu|60418383	
44139	成功作案		s100304	4	WorldNpc03171	WorldNpc03003	6	6			44138	44145	3174			4044					title_44139	context_44139	context_44139;menu_44139	complete_44139	uncom_44139	target_44139	task_TrackInfo_44139	next_44139	CanAcceptMenu_44139	UncompleteMenu_44139	CompleteMenu_44139					0	1		0	0				repute_jianghu|60418383	
44145	求药武当		s100401	4	WorldNpc03003	WorldNpc03119	6	6			44139	44146	3174								title_44145	context_44145	context_44145;menu_44145	complete_44145	uncom_44145	target_44145	task_TrackInfo_44145	next_44145	CanAcceptMenu_44145	UncompleteMenu_44145	CompleteMenu_44145					0	1		0	0			repute_jianghu|5000	repute_jianghu|60418383	
44146	求药武当		s100401	4	WorldNpc03119	WorldNpc03013	6	6			44145	44147	3174								title_44146	context_44146	context_44146;menu_44146	complete_44146	uncom_44146	target_44146	task_TrackInfo_44146	next_44146	CanAcceptMenu_44146	UncompleteMenu_44146	CompleteMenu_44146					0	1		0	0				repute_jianghu|60418383	
44147	求药武当		s100401	4	WorldNpc03013	WorldNpc04580	6	11			44146	44148	3174								title_44147	context_44147	context_44147;menu_44147	complete_44147	uncom_44147	target_44147	task_TrackInfo_44147	next_44147	CanAcceptMenu_44147	UncompleteMenu_44147	CompleteMenu_44147					0	1		0	0				repute_jianghu|60418383	
44148	求药武当		s100401	4	WorldNpc04580	WorldNpc04441	11	11			44147	44149	3174								title_44148	context_44148	context_44148;menu_44148	complete_44148	uncom_44148	target_44148	task_TrackInfo_44148	next_44148	CanAcceptMenu_44148	UncompleteMenu_44148	CompleteMenu_44148					0	1		0	0				repute_jianghu|60418383	
44149	求药武当		s100401	4	WorldNpc04441	WorldNpc04442	11	11			44148	44150	3174								title_44149	context_44149	context_44149;menu_44149	complete_44149	uncom_44149	target_44149	task_TrackInfo_44149	next_44149	CanAcceptMenu_44149	UncompleteMenu_44149	CompleteMenu_44149					0	1		0	0				repute_jianghu|60418383	
44150	求药武当		s100401	4	WorldNpc04442	WorldNpc04441	11	11			44149	44151	3174								title_44150	context_44150	context_44150;menu_44150	complete_44150	uncom_44150	target_44150	task_TrackInfo_44150	next_44150	CanAcceptMenu_44150	UncompleteMenu_44150	CompleteMenu_44150					0	1		0	0				repute_jianghu|60418383	
44151	求药武当		s100401	4	WorldNpc04441	WorldNpc04580	11	11			44150	44152	3174								title_44151	context_44151	context_44151;menu_44151	complete_44151	uncom_44151	target_44151	task_TrackInfo_44151	next_44151	CanAcceptMenu_44151	UncompleteMenu_44151	CompleteMenu_44151					0	1		0	0				repute_jianghu|60418383	
44152	真真假假		s100402	4	WorldNpc04580	WorldNpc04441	11	11			44151	44153	3174								title_44152	context_44152	context_44152;menu_44152	complete_44152	uncom_44152	target_44152	task_TrackInfo_44152	next_44152	CanAcceptMenu_44152	UncompleteMenu_44152	CompleteMenu_44152					0	1		0	0				repute_jianghu|60418383	
44153	真真假假		s100402	4	WorldNpc04441	WorldNpc04444	11	11			44152	44154	3174								title_44153	context_44153	context_44153;menu_44153	complete_44153	uncom_44153	target_44153	task_TrackInfo_44153	next_44153	CanAcceptMenu_44153	UncompleteMenu_44153	CompleteMenu_44153					0	1		0	0				repute_jianghu|60418383	
44154	真真假假		s100402	4	WorldNpc04444	WorldNpc04444	11	11			44153	44155	3174								title_44154	context_44154	context_44154;menu_44154	complete_44154	uncom_44154	target_44154	task_TrackInfo_44154	next_44154	CanAcceptMenu_44154	UncompleteMenu_44154	CompleteMenu_44154					0	1		0	0				repute_jianghu|60418383	
44155	真真假假		s100402	4	WorldNpc04444	WorldNpc04441	11	11			44154	44156	3174								title_44155	context_44155	context_44155;menu_44155	complete_44155	uncom_44155	target_44155	task_TrackInfo_44155	next_44155	CanAcceptMenu_44155	UncompleteMenu_44155	CompleteMenu_44155					0	1		0	0				repute_jianghu|60418383	
44156	真真假假		s100402	4	WorldNpc04441	WorldNpc04401	11	11			44155	44157	3174								title_44156	context_44156	context_44156;menu_44156	complete_44156	uncom_44156	target_44156	task_TrackInfo_44156	next_44156	CanAcceptMenu_44156	UncompleteMenu_44156	CompleteMenu_44156					0	1		0	0				repute_jianghu|60418383	
44157	后山丹霞		s100403	4	WorldNpc04401	WorldNpc04445	11	11			44156	44158	3174								title_44157	context_44157	context_44157;menu_44157	complete_44157	uncom_44157	target_44157	task_TrackInfo_44157	next_44157	CanAcceptMenu_44157	UncompleteMenu_44157	CompleteMenu_44157					0	1		0	0				repute_jianghu|60418383	
44158	后山丹霞		s100403	4	WorldNpc04445	WorldNpc04447	11	11			44157	44159	3174			4050					title_44158	context_44158	context_44158;menu_44158	complete_44158	uncom_44158	target_44158	task_TrackInfo_44158	next_44158	CanAcceptMenu_44158	UncompleteMenu_44158	CompleteMenu_44158					0	1		0	0				repute_jianghu|60418383	
44159	后山丹霞		s100403	4	WorldNpc04447	WorldNpc04401	11	11			44158	44160	3174								title_44159	context_44159	context_44159;menu_44159	complete_44159	uncom_44159	target_44159	task_TrackInfo_44159	next_44159	CanAcceptMenu_44159	UncompleteMenu_44159	CompleteMenu_44159					0	1		0	0				repute_jianghu|60418383	
44160	后山丹霞		s100403	4	WorldNpc04401	WorldNpc05109	11	11			44159	44161	3174								title_44160	context_44160	context_44160;menu_44160	complete_44160	uncom_44160	target_44160	task_TrackInfo_44160	next_44160	CanAcceptMenu_44160	UncompleteMenu_44160	CompleteMenu_44160					0	1		0	0				repute_jianghu|60418383	
44161	后山丹霞		s100403	4	WorldNpc05109	wd163	11	11			44160	44162	3174								title_44161	context_44161	context_44161;menu_44161	complete_44161	uncom_44161	target_44161	task_TrackInfo_44161	next_44161	CanAcceptMenu_44161	UncompleteMenu_44161	CompleteMenu_44161					0	1		0	0				repute_jianghu|60418383	
44162	深入狼穴		s100404	4	wd163	wd163	11	11			44161	44163	3174								title_44162	context_44162	context_44162;menu_44162	complete_44162	uncom_44162	target_44162	task_TrackInfo_44162	next_44162	CanAcceptMenu_44162	UncompleteMenu_44162	CompleteMenu_44162					0	1		0	0				repute_jianghu|60418383	
44163	深入狼穴		s100404	4	wd163	wd164	11	11			44162	44164	3174								title_44163	context_44163	context_44163;menu_44163	complete_44163	uncom_44163	target_44163	task_TrackInfo_44163	next_44163	CanAcceptMenu_44163	UncompleteMenu_44163	CompleteMenu_44163					0	1		0	0				repute_jianghu|60418383	
44164	深入狼穴		s100404	4	wd164	wd163	11	11			44163	44165	3174			4051					title_44164	context_44164	context_44164;menu_44164	complete_44164	uncom_44164	target_44164	task_TrackInfo_44164	next_44164	CanAcceptMenu_44164	UncompleteMenu_44164	CompleteMenu_44164					0	1		0	0				repute_jianghu|60418383	
44165	深入狼穴		s100404	4	wd163	wd163	11	11			44164	44166	3174								title_44165	context_44165	accept_44165_1;menu_44165_1	complete_44165	uncom_44165	target_44165	task_TrackInfo_44165	next_44165	CanAcceptMenu_44165	UncompleteMenu_44165	CompleteMenu_44165					0	1		0	0				repute_jianghu|60418383	
44166	深入狼穴		s100404	4	wd163	WorldNpc03003	11	6			44165	44193	3174								title_44166	context_44166	context_44166;menu_44166	complete_44166	uncom_44166	target_44166	task_TrackInfo_44166	next_44166	CanAcceptMenu_44166	UncompleteMenu_44166	CompleteMenu_44166					0	1		0	0				repute_jianghu|60418383	
44193	污净之战		s100501	4	WorldNpc03003	WorldNpc03013	6	6			44166	44194	3174								title_44193	context_44193	context_44193;menu_44193	complete_44193	uncom_44193	target_44193	task_TrackInfo_44193	next_44193	CanAcceptMenu_44193	UncompleteMenu_44193	CompleteMenu_44193					0	1		0	0			repute_jianghu|12000	repute_jianghu|60418383	
44194	污净之战		s100501	4	WorldNpc03013	WorldNpc02108	6	19			44193	44195	3174								title_44194	context_44194	context_44194;menu_44194	complete_44194	uncom_44194	target_44194	task_TrackInfo_44194	next_44194	CanAcceptMenu_44194	UncompleteMenu_44194	CompleteMenu_44194					0	1		0	0				repute_jianghu|60418383	
44195	污净之战		s100501	4	WorldNpc02108	WorldNpc02110	19	19			44194	44196	3174								title_44195	context_44195	context_44195;menu_44195	complete_44195	uncom_44195	target_44195	task_TrackInfo_44195	next_44195	CanAcceptMenu_44195	UncompleteMenu_44195	CompleteMenu_44195					0	1		0	0				repute_jianghu|60418383	
44196	污净之战		s100501	4	WorldNpc02110	WorldNpc02111	19	19			44195	44197	3174								title_44196	context_44196	context_44196;menu_44196	complete_44196	uncom_44196	target_44196	task_TrackInfo_44196	next_44196	CanAcceptMenu_44196	UncompleteMenu_44196	CompleteMenu_44196					0	1		0	0				repute_jianghu|60418383	
44197	污净之战		s100501	4	WorldNpc02111	WorldNpc02108	19	19			44196	44198	3174								title_44197	context_44197	context_44197;menu_44197	complete_44197	uncom_44197	target_44197	task_TrackInfo_44197	next_44197	CanAcceptMenu_44197	UncompleteMenu_44197	CompleteMenu_44197					0	1		0	0				repute_jianghu|60418383	
44198	宴请群丐		s100502	4	WorldNpc02108	WorldNpc02113	19	19			44197	44199	3174								title_44198	context_44198	context_44198;menu_44198	complete_44198	uncom_44198	target_44198	task_TrackInfo_44198	next_44198	CanAcceptMenu_44198	UncompleteMenu_44198	CompleteMenu_44198					0	1		0	0				repute_jianghu|60418383	
44199	宴请群丐		s100502	4	WorldNpc02113	WorldNpc02108	19	19			44198	44200	3174			4060					title_44199	context_44199	context_44199;menu_44199	complete_44199	uncom_44199	target_44199	task_TrackInfo_44199	next_44199	CanAcceptMenu_44199	UncompleteMenu_44199	CompleteMenu_44199					0	1		0	0				repute_jianghu|60418383	
44200	宴请群丐		s100502	4	WorldNpc02108	WorldNpc02115	19	19			44199	44201	3174								title_44200	context_44200	context_44200;menu_44200	complete_44200	uncom_44200	target_44200	task_TrackInfo_44200	next_44200	CanAcceptMenu_44200	UncompleteMenu_44200	CompleteMenu_44200					0	1		0	0				repute_jianghu|60418383	
44201	宴请群丐		s100502	4	WorldNpc02115	WorldNpc02115	19	19			44200	44202	3174								title_44201	context_44201	context_44201;menu_44201	complete_44201	uncom_44201	target_44201	task_TrackInfo_44201	next_44201	CanAcceptMenu_44201	UncompleteMenu_44201	CompleteMenu_44201					0	1		0	0				repute_jianghu|60418383	
44202	阴谋显露		s100503	4	WorldNpc02115	WorldNpc02116	19	19			44201	44203	3174								title_44202	context_44202	context_44202;menu_44202	complete_44202	uncom_44202	target_44202	task_TrackInfo_44202	next_44202	CanAcceptMenu_44202	UncompleteMenu_44202	CompleteMenu_44202					0	1		0	0				repute_jianghu|60418383	
44203	阴谋显露		s100503	4	WorldNpc02116	WorldNpc02116	19	19			44202	44204	3174								title_44203	context_44203	context_44203;menu_44203	complete_44203	uncom_44203	target_44203	task_TrackInfo_44203	next_44203	CanAcceptMenu_44203	UncompleteMenu_44203	CompleteMenu_44203					0	1		0	0				repute_jianghu|60418383	
44204	阴谋显露		s100503	4	WorldNpc02116	WorldNpc02116	19	19			44203	44205	3174								title_44204	context_44204	context_44204;menu_44204	complete_44204	uncom_44204	target_44204	task_TrackInfo_44204	next_44204	CanAcceptMenu_44204	UncompleteMenu_44204	CompleteMenu_44204					0	1		0	0				repute_jianghu|60418383	
44205	阴谋显露		s100503	4	WorldNpc02116	WorldNpc02118	19	19			44204	44206	3174								title_44205	context_44205	context_44205;menu_44205	complete_44205	uncom_44205	target_44205	task_TrackInfo_44205	next_44205	CanAcceptMenu_44205	UncompleteMenu_44205	CompleteMenu_44205					0	1		0	0				repute_jianghu|60418383	
44206	阴谋显露		s100503	4	WorldNpc02118	WorldNpc02118	19	19			44205	44207	3174								title_44206	context_44206	context_44206;menu_44206	complete_44206	uncom_44206	target_44206	task_TrackInfo_44206	next_44206	CanAcceptMenu_44206	UncompleteMenu_44206	CompleteMenu_44206					0	1		0	0				repute_jianghu|60418383	
44207	阴谋显露		s100503	4	WorldNpc02118	WorldNpc02108	19	19			44206	44208	3174								title_44207	context_44207	context_44207;menu_44207	complete_44207	uncom_44207	target_44207	task_TrackInfo_44207	next_44207	CanAcceptMenu_44207	UncompleteMenu_44207	CompleteMenu_44207					0	1		0	0				repute_jianghu|60418383	
44208	一网打尽		s100504	4	WorldNpc02108	WorldNpc02108	19	19			44207	44209	3174								title_44208	context_44208	context_44208;menu_44208	complete_44208	uncom_44208	target_44208	task_TrackInfo_44208	next_44208	CanAcceptMenu_44208	UncompleteMenu_44208	CompleteMenu_44208					0	1		0	0				repute_jianghu|60418383	
44209	一网打尽		s100504	4	WorldNpc02108	WorldNpc02108	19	19			44208	44210	3174			4107					title_44209	context_44209	context_44209;menu_44209	complete_44209	uncom_44209	target_44209	task_TrackInfo_44209	next_44209	CanAcceptMenu_44209	UncompleteMenu_44209	CompleteMenu_44209					0	1		0	0				repute_jianghu|60418383	
44210	一网打尽		s100504	4	WorldNpc02108	WorldNpc02108	19	19			44209	44211	3174			4063					title_44210	context_44210	context_44210;menu_44210	complete_44210	uncom_44210	target_44210	task_TrackInfo_44210	next_44210	CanAcceptMenu_44210	UncompleteMenu_44210	CompleteMenu_44210					0	1		0	0				repute_jianghu|60418383	
44211	一网打尽		s100504	4	WorldNpc02108	WorldNpc02108	19	19			44210	44212	3174			4061					title_44211	context_44211	context_44211;menu_44211	complete_44211	uncom_44211	target_44211	task_TrackInfo_44211	next_44211	CanAcceptMenu_44211	UncompleteMenu_44211	CompleteMenu_44211					0	1		0	0				repute_jianghu|60418383	
44212	一网打尽		s100504	4	WorldNpc02108	WorldNpc03003	19	6			44211	44241	3174			4062					title_44212	context_44212	context_44212;menu_44212	complete_44212	uncom_44212	target_44212	task_TrackInfo_44212	next_44212	CanAcceptMenu_44212	UncompleteMenu_44212	CompleteMenu_44212					0	1		0	0			repute_jianghu|21000	repute_jianghu|60418383	
44241	泛黄分舵		s100601	4	WorldNpc03003	WorldNpc03015	6	6			44212	44242	3174								title_44241	context_44241	context_44241;menu_44241	complete_44241	uncom_44241	target_44241	task_TrackInfo_44241	next_44241	CanAcceptMenu_44241	UncompleteMenu_44241	CompleteMenu_44241					0	1		0	0				repute_jianghu|60418383	
44242	泛黄分舵		s100601	4	WorldNpc03015	WorldNpc06484	6	20			44241	44243	3174								title_44242	context_44242	context_44242;menu_44242	complete_44242	uncom_44242	target_44242	task_TrackInfo_44242	next_44242	CanAcceptMenu_44242	UncompleteMenu_44242	CompleteMenu_44242					0	1		0	0				repute_jianghu|60418383	
44243	泛黄分舵		s100601	4	WorldNpc06484	WorldNpc06661	20	20			44242	44244	3174								title_44243	context_44243	context_44243;menu_44243	complete_44243	uncom_44243	target_44243	task_TrackInfo_44243	next_44243	CanAcceptMenu_44243	UncompleteMenu_44243	CompleteMenu_44243					0	1		0	0				repute_jianghu|60418383	
44244	泛黄分舵		s100601	4	WorldNpc06661	WorldNpc06436	20	20			44243	44245	3174								title_44244	context_44244	context_44244;menu_44244	complete_44244	uncom_44244	target_44244	task_TrackInfo_44244	next_44244	CanAcceptMenu_44244	UncompleteMenu_44244	CompleteMenu_44244					0	1		0	0				repute_jianghu|60418383	
44245	泛黄分舵		s100601	4	WorldNpc06436	WorldNpc06484	20	20			44244	44246	3174								title_44245	context_44245	context_44245;menu_44245	complete_44245	uncom_44245	target_44245	task_TrackInfo_44245	next_44245	CanAcceptMenu_44245	UncompleteMenu_44245	CompleteMenu_44245					0	1		0	0				repute_jianghu|60418383	
44246	赈灾困境		s100602	4	WorldNpc06484	WorldNpc06618	20	20			44245	44247	3174								title_44246	context_44246	context_44246;menu_44246	complete_44246	uncom_44246	target_44246	task_TrackInfo_44246	next_44246	CanAcceptMenu_44246	UncompleteMenu_44246	CompleteMenu_44246					0	1		0	0				repute_jianghu|60418383	
44247	赈灾困境		s100602	4	WorldNpc06618	WorldNpc06664	20	20			44246	44248	3174								title_44247	context_44247	context_44247;menu_44247	complete_44247	uncom_44247	target_44247	task_TrackInfo_44247	next_44247	CanAcceptMenu_44247	UncompleteMenu_44247	CompleteMenu_44247					0	1		0	0				repute_jianghu|60418383	
44248	赈灾困境		s100602	4	WorldNpc06664	WorldNpc06664	20	20			44247	44249	3174								title_44248	context_44248	context_44248;menu_44248	complete_44248	uncom_44248	target_44248	task_TrackInfo_44248	next_44248	CanAcceptMenu_44248	UncompleteMenu_44248	CompleteMenu_44248					0	1		0	0				repute_jianghu|60418383	
44249	赈灾困境		s100602	4	WorldNpc06664	WorldNpc06665	20	20			44248	44250	3174			4070					title_44249	context_44249	context_44249;menu_44249	complete_44249	uncom_44249	target_44249	task_TrackInfo_44249	next_44249	CanAcceptMenu_44249	UncompleteMenu_44249	CompleteMenu_44249					0	1		0	0				repute_jianghu|60418383	
44250	赈灾困境		s100602	4	WorldNpc06665	WorldNpc06664	20	20			44249	44251	3174								title_44250	context_44250	context_44250;menu_44250	complete_44250	uncom_44250	target_44250	task_TrackInfo_44250	next_44250	CanAcceptMenu_44250	UncompleteMenu_44250	CompleteMenu_44250					0	1		0	0				repute_jianghu|60418383	
44251	金玉败絮		s100603	4	WorldNpc06664	WorldNpc06608	20	20			44250	44252	3174								title_44251	context_44251	context_44251;menu_44251	complete_44251	uncom_44251	target_44251	task_TrackInfo_44251	next_44251	CanAcceptMenu_44251	UncompleteMenu_44251	CompleteMenu_44251					0	1		0	0				repute_jianghu|60418383	
44252	金玉败絮		s100603	4	WorldNpc06608	WorldNpc06666	20	20			44251	44253	3174			4073					title_44252	context_44252	context_44252;menu_44252	complete_44252	uncom_44252	target_44252	task_TrackInfo_44252	next_44252	CanAcceptMenu_44252	UncompleteMenu_44252	CompleteMenu_44252					0	1		0	0				repute_jianghu|60418383	
44253	金玉败絮		s100603	4	WorldNpc06666	WorldNpc06664	20	20			44252	44254	3174								title_44253	context_44253	context_44253;menu_44253	complete_44253	uncom_44253	target_44253	task_TrackInfo_44253	next_44253	CanAcceptMenu_44253	UncompleteMenu_44253	CompleteMenu_44253					0	1		0	0				repute_jianghu|60418383	
44254	金玉败絮		s100603	4	WorldNpc06664	WorldNpc06665	20	20			44253	44255	3174								title_44254	context_44254	context_44254;menu_44254	complete_44254	uncom_44254	target_44254	task_TrackInfo_44254	next_44254	CanAcceptMenu_44254	UncompleteMenu_44254	CompleteMenu_44254					0	1		0	0				repute_jianghu|60418383	
44255	金玉败絮		s100603	4	WorldNpc06665	WorldNpc06665	20	20			44254	44256	3174								title_44255	context_44255	context_44255;menu_44255	complete_44255	uncom_44255	target_44255	task_TrackInfo_44255	next_44255	CanAcceptMenu_44255	UncompleteMenu_44255	CompleteMenu_44255					0	1		0	0				repute_jianghu|60418383	
44256	推陈出新		s100604	4	WorldNpc06665	WorldNpc06667	20	20			44255	44257	3174								title_44256	context_44256	context_44256;menu_44256	complete_44256	uncom_44256	target_44256	task_TrackInfo_44256	next_44256	CanAcceptMenu_44256	UncompleteMenu_44256	CompleteMenu_44256					0	1		0	0				repute_jianghu|60418383	
44257	推陈出新		s100604	4	WorldNpc06667	WorldNpc06667	20	20			44256	44258	3174								title_44257	context_44257	context_44257;menu_44257	complete_44257	uncom_44257	target_44257	task_TrackInfo_44257	next_44257	CanAcceptMenu_44257	UncompleteMenu_44257	CompleteMenu_44257					0	1		0	0				repute_jianghu|60418383	
44258	推陈出新		s100604	4	WorldNpc06667	WorldNpc06667	20	20			44257	44259	3174								title_44258	context_44258	context_44258;menu_44258	complete_44258	uncom_44258	target_44258	task_TrackInfo_44258	next_44258	CanAcceptMenu_44258	UncompleteMenu_44258	CompleteMenu_44258					0	1		0	0				repute_jianghu|60418383	
