STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
40146	剑在何处		s140401	4	WorldNpc02605	WorldNpc02605	10	10			40145	40147		3174	repute_jianghu|60418383								title_40146	context_40146	accept_40146_1;menu_40146_1	complete_40146	uncom_40146	target_40146	task_TrackInfo_40146	next_40146	CanAcceptMenu_40146	UncompleteMenu_40146	CompleteMenu_40146					0	1	0					
40147	剑在何处		s140401	4	WorldNpc02605	WorldNpc02629	10	10			40146	40148		3174	repute_jianghu|60418383								title_40147	context_40147	accept_40147_1;menu_40147_1	complete_40147	uncom_40147	target_40147	task_TrackInfo_40147	next_40147	CanAcceptMenu_40147	UncompleteMenu_40147	CompleteMenu_40147					0	1	0					
40148	剑在何处		s140401	4	WorldNpc02629	WorldNpc02629	10	10			40147	40149		3174	repute_jianghu|60418383								title_40148	context_40148	accept_40148_1;menu_40148_1	complete_40148	uncom_40148	target_40148	task_TrackInfo_40148	next_40148	CanAcceptMenu_40148	UncompleteMenu_40148	CompleteMenu_40148					0	1	0					
40149	剑在何处		s140401	4	WorldNpc02629	WorldNpc02605	10	10			40148	40157		3174	repute_jianghu|60418383								title_40149	context_40149	accept_40149_1;menu_40149_1	complete_40149	uncom_40149	target_40149	task_TrackInfo_40149	next_40149	CanAcceptMenu_40149	UncompleteMenu_40149	CompleteMenu_40149					0	1	0					
40157	红颜一笑		s140402	4	WorldNpc02605	WorldNpc09801	10	17			40149	40158		3174	repute_jianghu|60418383								title_40157	context_40157	accept_40157_1;menu_40157_1	complete_40157	uncom_40157	target_40157	task_TrackInfo_40157	next_40157	CanAcceptMenu_40157	UncompleteMenu_40157	CompleteMenu_40157					0	1	0					
40158	红颜一笑		s140402	4	WorldNpc09801	WorldNpc09801	17	17			40157	40159		3174	repute_jianghu|60418383								title_40158	context_40158	accept_40158_1;menu_40158_1	complete_40158	uncom_40158	target_40158	task_TrackInfo_40158	next_40158	CanAcceptMenu_40158	UncompleteMenu_40158	CompleteMenu_40158					0	1	0					
40159	红颜一笑		s140402	4	WorldNpc09801	WorldNpc09801	17	17			40158	40160		3174	repute_jianghu|60418383								title_40159	context_40159	accept_40159_1;menu_40159_1	complete_40159	uncom_40159	target_40159	task_TrackInfo_40159	next_40159	CanAcceptMenu_40159	UncompleteMenu_40159	CompleteMenu_40159					0	1	0					
40160	红颜一笑		s140402	4	WorldNpc09801	WorldNpc09803	17	17			40159	40161		3174	repute_jianghu|60418383			10328					title_40160	context_40160	accept_40160_1;menu_40160_1	complete_40160	uncom_40160	target_40160	task_TrackInfo_40160	next_40160	CanAcceptMenu_40160	UncompleteMenu_40160	CompleteMenu_40160					0	1	0					
40161	红颜一笑		s140402	4	WorldNpc09803	WorldNpc02623	17	10			40160	40169		3174	repute_jianghu|60418383								title_40161	context_40161	accept_40161_1;menu_40161_1	complete_40161	uncom_40161	target_40161	task_TrackInfo_40161	next_40161	CanAcceptMenu_40161	UncompleteMenu_40161	CompleteMenu_40161					0	1	0					
40169	玉佩蹊跷		s140403	4	WorldNpc02623	WorldNpc02605	10	10			40161	40170		3174	repute_jianghu|60418383			10329					title_40169	context_40169	accept_40169_1;menu_40169_1	complete_40169	uncom_40169	target_40169	task_TrackInfo_40169	next_40169	CanAcceptMenu_40169	UncompleteMenu_40169	CompleteMenu_40169					0	1	0					
40170	玉佩蹊跷		s140403	4	WorldNpc02605	WorldNpc02635	10	10			40169	40171		3174	repute_jianghu|60418383								title_40170	context_40170	accept_40170_1;menu_40170_1	complete_40170;submit_40170	uncom_40170	target_40170	task_TrackInfo_40170	next_40170	CanAcceptMenu_40170	UncompleteMenu_40170	CompleteMenu_40170					0	1	0					
40171	玉佩蹊跷		s140403	4	WorldNpc02635	WorldNpc02629	10	10			40170	40172		3174	repute_jianghu|60418383								title_40171	context_40171	accept_40171_1;menu_40171_1	complete_40171	uncom_40171	target_40171	task_TrackInfo_40171	next_40171	CanAcceptMenu_40171	UncompleteMenu_40171	CompleteMenu_40171					0	1	0					
40172	玉佩蹊跷		s140403	4	WorldNpc02629	WorldNpc02629	10	10			40171	40181		3174	repute_jianghu|60418383								title_40172	context_40172	accept_40172_1;menu_40172_1	complete_40172;submit_40172	uncom_40172	target_40172	task_TrackInfo_40172	next_40172	CanAcceptMenu_40172	UncompleteMenu_40172	CompleteMenu_40172					0	1	0					
40181	迷深雾暗		s140404	4	WorldNpc02629	WorldNpc02605	10	10			40172	40182		3174	repute_jianghu|60418383								title_40181	context_40181	accept_40181_1;menu_40181_1	complete_40181	uncom_40181	target_40181	task_TrackInfo_40181	next_40181	CanAcceptMenu_40181	UncompleteMenu_40181	CompleteMenu_40181					0	1	0					
40182	迷深雾暗		s140404	4	WorldNpc02605	WorldNpc02625	10	10			40181	40183		3174	repute_jianghu|60418383								title_40182	context_40182	accept_40182_1;menu_40182_1	complete_40182	uncom_40182	target_40182	task_TrackInfo_40182	next_40182	CanAcceptMenu_40182	UncompleteMenu_40182	CompleteMenu_40182					0	1	0					
40183	迷深雾暗		s140404	4	WorldNpc02625	WorldNpc02625	10	10			40182	40184		3174	repute_jianghu|60418383								title_40183	context_40183	accept_40183_1;menu_40183_1	complete_40183	uncom_40183	target_40183	task_TrackInfo_40183	next_40183	CanAcceptMenu_40183	UncompleteMenu_40183	CompleteMenu_40183					0	1	0					
40184	迷深雾暗		s140404	4	WorldNpc02625	WorldNpc02625	10	10			40183	40185		3174	repute_jianghu|60418383								title_40184	context_40184	accept_40184_1;menu_40184_1	complete_40184	uncom_40184	target_40184	task_TrackInfo_40184	next_40184	CanAcceptMenu_40184	UncompleteMenu_40184	CompleteMenu_40184					0	1	0					
40185	迷深雾暗		s140404	4	WorldNpc02625	WorldNpc02629	10	10			40184	40193		3174	repute_jianghu|60418383								title_40185	context_40185	accept_40185_1;menu_40185_1	complete_40185	uncom_40185	target_40185	task_TrackInfo_40185	next_40185	CanAcceptMenu_40185	UncompleteMenu_40185	CompleteMenu_40185					0	1	0					
40193	天尘来访		s140501	4	WorldNpc02629	WorldNpc02760	10	10			40185	40194	repute_jianghu|32683	3174	repute_jianghu|60418383								title_40193	context_40193	accept_40193_1;menu_40193_1	complete_40193	uncom_40193	target_40193	task_TrackInfo_40193	next_40193	CanAcceptMenu_40193	UncompleteMenu_40193	CompleteMenu_40193					0	1	0	0	0			
40194	天尘来访		s140501	4	WorldNpc02760	WorldNpc02720	10	10			40193	40195		3174	repute_jianghu|60418383			10313					title_40194	context_40194	accept_40194_1;menu_40194_1	complete_40194	uncom_40194	target_40194	task_TrackInfo_40194	next_40194	CanAcceptMenu_40194	UncompleteMenu_40194	CompleteMenu_40194					0	1	0	0	0			
40195	天尘来访		s140501	4	WorldNpc02720	WorldNpc02720	10	10			40194	40196		3174	repute_jianghu|60418383								title_40195	context_40195	accept_40195_1;menu_40195_1	complete_40195	uncom_40195	target_40195	task_TrackInfo_40195	next_40195	CanAcceptMenu_40195	UncompleteMenu_40195	CompleteMenu_40195					0	1	0	0	0			
40196	天尘来访		s140501	4	WorldNpc02720	WorldNpc02720	10	10			40195	40197		3174	repute_jianghu|60418383								title_40196	context_40196	accept_40196_1;menu_40196_1	complete_40196	uncom_40196	target_40196	task_TrackInfo_40196	next_40196	CanAcceptMenu_40196	UncompleteMenu_40196	CompleteMenu_40196					0	1	0	0	0			
40197	天尘来访		s140501	4	WorldNpc02720	WorldNpc02720	10	10			40196	40198		3174	repute_jianghu|60418383			10314					title_40197	context_40197	accept_40197_1;menu_40197_1	complete_40197	uncom_40197	target_40197	task_TrackInfo_40197	next_40197	CanAcceptMenu_40197	UncompleteMenu_40197	CompleteMenu_40197					0	1	0					
40198	天尘来访		s140501	4	WorldNpc02720	WorldNpc02720	10	10	40199		40197	40199		3174	repute_jianghu|60418383								title_40198	context_40198	accept_40198_1;menu_40198_1	complete_40198	uncom_40198	target_40198	task_TrackInfo_40198	next_40198	CanAcceptMenu_40198	UncompleteMenu_40198	CompleteMenu_40198					0	1	0					
40199	寻找雪莲		s140502	4	WorldNpc02720	WorldNpc02732	10	10			40198	40200		3174	repute_jianghu|60418383								title_40199	context_40199	accept_40199_1;menu_40199_1	complete_40199	uncom_40199	target_40199	task_TrackInfo_40199	next_40199	CanAcceptMenu_40199	UncompleteMenu_40199	CompleteMenu_40199					0	1	0					
40200	寻找雪莲		s140502	4	WorldNpc02732	WorldNpc02926	10	10			40199	40201		3174	repute_jianghu|60418383								title_40200	context_40200	accept_40200_1;menu_40200_1	complete_40200	uncom_40200	target_40200	task_TrackInfo_40200	next_40200	CanAcceptMenu_40200	UncompleteMenu_40200	CompleteMenu_40200					0	1	0					
40201	寻找雪莲		s140502	4	WorldNpc02926	WorldNpc02761	10	10			40200	40202		3174	repute_jianghu|60418383								title_40201	context_40201	accept_40201_1;menu_40201_1	complete_40201	uncom_40201	target_40201	task_TrackInfo_40201	next_40201	CanAcceptMenu_40201	UncompleteMenu_40201	CompleteMenu_40201					0	1	0					
40202	寻找雪莲		s140502	4	WorldNpc02761	WorldNpc02761	10	10			40201	40203		3174	repute_jianghu|60418383								title_40202	context_40202	accept_40202_1;menu_40202_1	complete_40202	uncom_40202	target_40202	task_TrackInfo_40202	next_40202	CanAcceptMenu_40202	UncompleteMenu_40202	CompleteMenu_40202					0	1	0					
40203	山盟海誓		s140503	4	WorldNpc02761	WorldNpc02761	10	10			40202	40204		3174	repute_jianghu|60418383								title_40203	context_40203	accept_40203_1;menu_40203_1	complete_40203	uncom_40203	target_40203	task_TrackInfo_40203	next_40203	CanAcceptMenu_40203	UncompleteMenu_40203	CompleteMenu_40203					0	1	0					
40204	山盟海誓		s140503	4	WorldNpc02761	WorldNpc02761	10	10			40203	40205		3174	repute_jianghu|60418383			10317					title_40204	context_40204	accept_40204_1;menu_40204_1	complete_40204	uncom_40204	target_40204	task_TrackInfo_40204	next_40204	CanAcceptMenu_40204	UncompleteMenu_40204	CompleteMenu_40204					0	1	0					
40205	山盟海誓		s140503	4	WorldNpc02761	WorldNpc02629	10	10			40204	40206		3174	repute_jianghu|60418383			10318					title_40205	context_40205	accept_40205_1;menu_40205_1	complete_40205	uncom_40205	target_40205	task_TrackInfo_40205	next_40205	CanAcceptMenu_40205	UncompleteMenu_40205	CompleteMenu_40205					0	1	0					
40206	山盟海誓		s140503	4	WorldNpc02629	WorldNpc02629	10	10			40205	40207		3174	repute_jianghu|60418383								title_40206	context_40206	accept_40206_1;menu_40206_1	complete_40206	uncom_40206	target_40206	task_TrackInfo_40206	next_40206	CanAcceptMenu_40206	UncompleteMenu_40206	CompleteMenu_40206					0	1	0					
40207	风流孽债		s140504	4	WorldNpc02629	WorldNpc02720	10	10			40206	40208		3174	repute_jianghu|60418383								title_40207	context_40207	accept_40207_1;menu_40207_1	complete_40207		target_40207		next_40207	CanAcceptMenu_40207		CompleteMenu_40207					0	1	0	0	0			
40208	风流孽债		s140504	4	WorldNpc02720	WorldNpc02720	10	10			40207	40209		3174	repute_jianghu|60418383								title_40208	context_40208	accept_40208_1;menu_40208_1	complete_40208	uncom_40208	target_40208	task_TrackInfo_40208	next_40208	CanAcceptMenu_40208	UncompleteMenu_40208	CompleteMenu_40208					0	1	0	0	0			
40209	风流孽债		s140504	4	WorldNpc02720	WorldNpc02629	10	10			40208	40210		3174	repute_jianghu|60418383								title_40209	context_40209	accept_40209_1;menu_40209_1	complete_40209	uncom_40209	target_40209	task_TrackInfo_40209	next_40209	CanAcceptMenu_40209	UncompleteMenu_40209	CompleteMenu_40209					0	1	0					
40210	风流孽债		s140504	4	WorldNpc02629	WorldNpc02720	10	10			40209	40211		3174	repute_jianghu|60418383								title_40210	context_40210	accept_40210_1;menu_40210_1	complete_40210	uncom_40210	target_40210	task_TrackInfo_40210	next_40210	CanAcceptMenu_40210	UncompleteMenu_40210	CompleteMenu_40210					0	1	0					
40211	风流孽债		s140504	4	WorldNpc02720	WorldNpc02629	10	10			40210	40212		3174	repute_jianghu|60418383								title_40211	context_40211	accept_40211_1;menu_40211_1	complete_40211	uncom_40211	target_40211	task_TrackInfo_40211	next_40211	CanAcceptMenu_40211	UncompleteMenu_40211	CompleteMenu_40211					0	1	0					
40212	风流孽债		s140504	4	WorldNpc02629	WorldNpc02613	10	10			40211	40241		3174	repute_jianghu|60418383								title_40212	context_40212	accept_40212_1;menu_40212_1	complete_40212	uncom_40212	target_40212	task_TrackInfo_40212	next_40212	CanAcceptMenu_40212	UncompleteMenu_40212	CompleteMenu_40212					0	1	0					
40241	以死明志		s140601	4	WorldNpc02613	WorldNpc02921	10	10			40212	40242	repute_jianghu|128783	3174	repute_jianghu|60418383								title_40241	context_40241	accept_40241_1;menu_40241_1	complete_40241	uncom_40241	target_40241	task_TrackInfo_40241	next_40241	CanAcceptMenu_40241	UncompleteMenu_40241	CompleteMenu_40241					0	1	0					
40242	以死明志		s140601	4	WorldNpc02921	WorldNpc02922	10	10			40241	40243		3174	repute_jianghu|60418383								title_40242	context_40242	context_40242;menu_40242	complete_40242	uncom_40242	target_40242	task_TrackInfo_40242	next_40242	CanAcceptMenu_40242	UncompleteMenu_40242	CompleteMenu_40242					0	1	0					
40243	以死明志		s140601	4	WorldNpc02922	WorldNpc02613	10	10			40242	40244		3174	repute_jianghu|60418383								title_40243	context_40243	context_40243;menu_40243	complete_40243	uncom_40243	target_40243	task_TrackInfo_40243	next_40243	CanAcceptMenu_40243	UncompleteMenu_40243	CompleteMenu_40243					0	1	0					
40244	以死明志		s140601	4	WorldNpc02613	WorldNpc02613	10	10			40243	40245		3174	repute_jianghu|60418383								title_40244	context_40244	context_40244;menu_40244	complete_40244	uncom_40244	target_40244	task_TrackInfo_40244	next_40244	CanAcceptMenu_40244	UncompleteMenu_40244	CompleteMenu_40244					0	1	0					
40245	以死明志		s140601	4	WorldNpc02613	WorldNpc02704	10	10			40244	40246		3174	repute_jianghu|60418383								title_40245	context_40245	context_40245;menu_40245	complete_40245	uncom_40245	target_40245	task_TrackInfo_40245	next_40245	CanAcceptMenu_40245	UncompleteMenu_40245	CompleteMenu_40245					0	1	0					
40246	以死明志		s140601	4	WorldNpc02704	ItemNpc02203	10	10			40245	40253		3174	repute_jianghu|60418383								title_40246	context_40246	context_40246;menu_40246	complete_40246	uncom_40246	target_40246	task_TrackInfo_40246	next_40246	CanAcceptMenu_40246	UncompleteMenu_40246	CompleteMenu_40246					0	1	0					
40253	祸指七星		s140602	4	ItemNpc02203	WorldNpc02604	10	10			40246	40254		3174	repute_jianghu|60418383								title_40253	context_40253	context_40253;menu_40253	complete_40253	uncom_40253	target_40253	task_TrackInfo_40253	next_40253	CanAcceptMenu_40253	UncompleteMenu_40253	CompleteMenu_40253					0	1	0					
40254	祸指七星		s140602	4	WorldNpc02604	WorldNpc05807	10	21			40253	40255		3174	repute_jianghu|60418383						submitnpcex_40254		title_40254	context_40254	context_40254;menu_40254	complete_40254	uncom_40254	target_40254	task_TrackInfo_40254	next_40254	CanAcceptMenu_40254	UncompleteMenu_40254	CompleteMenu_40254					0	1	0					
40255	祸指七星		s140602	4	WorldNpc05807	WorldNpc05807	21	21			40254	40256		3174	repute_jianghu|60418383								title_40255	context_40255	context_40255;menu_40255	complete_40255	uncom_40255	target_40255	task_TrackInfo_40255	next_40255	CanAcceptMenu_40255	UncompleteMenu_40255	CompleteMenu_40255					0	1	0					
40256	祸指七星		s140602	4	WorldNpc05807	WorldNpc05808	21	21			40255	40257		3174	repute_jianghu|60418383								title_40256	context_40256	context_40256;menu_40256	complete_40256	uncom_40256	target_40256	task_TrackInfo_40256	next_40256	CanAcceptMenu_40256	UncompleteMenu_40256	CompleteMenu_40256					0	1	0					
40257	祸指七星		s140602	4	WorldNpc05808	WorldNpc05807	21	21			40256	40258		3174	repute_jianghu|60418383								title_40257	context_40257	context_40257;menu_40257	complete_40257	uncom_40257	target_40257	task_TrackInfo_40257	next_40257	CanAcceptMenu_40257	UncompleteMenu_40257	CompleteMenu_40257					0	1	0					
40258	祸指七星		s140602	4	WorldNpc05807	WorldNpc05808	21	21			40257	40265		3174	repute_jianghu|60418383								title_40258	context_40258	context_40258;menu_40258	complete_40258	uncom_40258	target_40258	task_TrackInfo_40258	next_40258	CanAcceptMenu_40258	UncompleteMenu_40258	CompleteMenu_40258					0	1	0					
40265	相助七星		s140603	4	WorldNpc05808	WorldNpc05808	21	21			40258	40266		3174	repute_jianghu|60418383								title_40265	context_40265	context_40265;menu_40265	complete_40265	uncom_40265	target_40265	task_TrackInfo_40265	next_40265	CanAcceptMenu_40265	UncompleteMenu_40265	CompleteMenu_40265					0	1	0					
40266	相助七星		s140603	4	WorldNpc05808	WorldNpc05809	21	21			40265	40267		3174	repute_jianghu|60418383								title_40266	context_40266	context_40266;menu_40266	complete_40266	uncom_40266	target_40266	task_TrackInfo_40266	next_40266	CanAcceptMenu_40266	UncompleteMenu_40266	CompleteMenu_40266					0	1	0					
40267	相助七星		s140603	4	WorldNpc05809	WorldNpc05808	21	21			40266	40268		3174	repute_jianghu|60418383								title_40267	context_40267	context_40267;menu_40267	complete_40267	uncom_40267	target_40267	task_TrackInfo_40267	next_40267	CanAcceptMenu_40267	UncompleteMenu_40267	CompleteMenu_40267					0	1	0					
40268	相助七星		s140603	4	WorldNpc05808	WorldNpc02604	21	10			40267	40269		3174	repute_jianghu|60418383			10190			submitnpcex_40268		title_40268	context_40268	context_40268;menu_40268	complete_40268	uncom_40268	target_40268	task_TrackInfo_40268	next_40268	CanAcceptMenu_40268	UncompleteMenu_40268	CompleteMenu_40268					0	1	0					
40269	相助七星		s140603	4	WorldNpc02604	WorldNpc02704	10	10			40268	40277		3174	repute_jianghu|60418383			10191					title_40269	context_40269	context_40269;menu_40269	complete_40269	uncom_40269	target_40269	task_TrackInfo_40269	next_40269	CanAcceptMenu_40269	UncompleteMenu_40269	CompleteMenu_40269					0	1	0					
40277	水深石沉		s140604	4	WorldNpc02704	WorldNpc02613	10	10			40269	40278		3174	repute_jianghu|60418383								title_40277	context_40277	accept_40277_1;menu_40277_1	complete_40277	uncom_40277	target_40277	task_TrackInfo_40277	next_40277	CanAcceptMenu_40277	UncompleteMenu_40277	CompleteMenu_40277					0	1	0					
40278	水深石沉		s140604	4	WorldNpc02613	WorldNpc02602	10	10			40277	40279		3174	repute_jianghu|60418383								title_40278	context_40278	context_40278;menu_40278	complete_40278	uncom_40278	target_40278	task_TrackInfo_40278	next_40278	CanAcceptMenu_40278	UncompleteMenu_40278	CompleteMenu_40278					0	1	0					
40279	水深石沉		s140604	4	WorldNpc02602	WorldNpc02613	10	10			40278	40280		3174	repute_jianghu|60418383								title_40279	context_40279	context_40279;menu_40279	complete_40279	uncom_40279	target_40279	task_TrackInfo_40279	next_40279	CanAcceptMenu_40279	UncompleteMenu_40279	CompleteMenu_40279					0	1	0					
40280	水深石沉		s140604	4	WorldNpc02613	WorldNpc02705	10	10			40279	40281		3174	repute_jianghu|60418383								title_40280	context_40280	context_40280;menu_40280	complete_40280	uncom_40280	target_40280	task_TrackInfo_40280	next_40280	CanAcceptMenu_40280	UncompleteMenu_40280	CompleteMenu_40280					0	1	0					
40281	水深石沉		s140604	4	WorldNpc02705	WorldNpc02605	10	10			40280	40289		3174	repute_jianghu|60418383								title_40281	context_40281	context_40281;menu_40281	complete_40281	uncom_40281	target_40281	task_TrackInfo_40281	next_40281	CanAcceptMenu_40281	UncompleteMenu_40281	CompleteMenu_40281					0	1	0					
40289	欲加之罪		s140701	4	WorldNpc02605	WorldNpc09794	10	17			40281	40290	repute_jianghu|389983	3174	repute_jianghu|60418383								title_40289	context_40289	accept_40289_1;menu_40289_1	complete_40289	uncom_40289	target_40289	task_TrackInfo_40289	next_40289	CanAcceptMenu_40289	UncompleteMenu_40289	CompleteMenu_40289					0	1	0					
40290	欲加之罪		s140701	4	WorldNpc09794	WorldNpc09794	17	17			40289	40291		3174	repute_jianghu|60418383								title_40290	context_40290	context_40290;menu_40290	complete_40290	uncom_40290	target_40290	task_TrackInfo_40290	next_40290	CanAcceptMenu_40290	UncompleteMenu_40290	CompleteMenu_40290					0	1	0					
40291	欲加之罪		s140701	4	WorldNpc09794	WorldNpc09794	17	17			40290	40292		3174	repute_jianghu|60418383								title_40291	context_40291	context_40291;menu_40291	complete_40291	uncom_40291	target_40291	task_TrackInfo_40291	next_40291	CanAcceptMenu_40291	UncompleteMenu_40291	CompleteMenu_40291					0	1	0					
40292	欲加之罪		s140701	4	WorldNpc09794	WorldNpc09795	17	17			40291	40293		3174	repute_jianghu|60418383			10201;10200;10203					title_40292	context_40292	context_40292;menu_40292	complete_40292	uncom_40292	target_40292	task_TrackInfo_40292	next_40292	CanAcceptMenu_40292	UncompleteMenu_40292	CompleteMenu_40292					0	1	0					
40293	欲加之罪		s140701	4	WorldNpc09795	WorldNpc09797	17	17			40292	40294		3174	repute_jianghu|60418383								title_40293	context_40293	context_40293;menu_40293	complete_40293	uncom_40293	target_40293	task_TrackInfo_40293	next_40293	CanAcceptMenu_40293	UncompleteMenu_40293	CompleteMenu_40293					0	1	0					
40294	欲加之罪		s140701	4	WorldNpc09797	WorldNpc09798	17	17			40293	40295		3174	repute_jianghu|60418383								title_40294	context_40294	context_40294;menu_40294	complete_40294	uncom_40294	target_40294	task_TrackInfo_40294	next_40294	CanAcceptMenu_40294	UncompleteMenu_40294	CompleteMenu_40294					0	1	0					
40295	引出真凶		s140702	4	WorldNpc09798	WorldNpc09796	17	17			40294	40296		3174	repute_jianghu|60418383								title_40295	context_40295	accept_40295_1;menu_40295_1	complete_40295	uncom_40295	target_40295	task_TrackInfo_40295	next_40295	CanAcceptMenu_40295	UncompleteMenu_40295	CompleteMenu_40295					0	1	0					
40296	引出真凶		s140702	4	WorldNpc09796	WorldNpc09796	17	17			40295	40297		3174	repute_jianghu|60418383								title_40296	context_40296	context_40296;menu_40296	complete_40296	uncom_40296	target_40296	task_TrackInfo_40296	next_40296	CanAcceptMenu_40296	UncompleteMenu_40296	CompleteMenu_40296					0	1	0					
40297	引出真凶		s140702	4	WorldNpc09796	WorldNpc09796	17	17			40296	40298		3174	repute_jianghu|60418383								title_40297	context_40297	context_40297;menu_40297	complete_40297	uncom_40297	target_40297	task_TrackInfo_40297	next_40297	CanAcceptMenu_40297	UncompleteMenu_40297	CompleteMenu_40297					0	1	0					
40298	引出真凶		s140702	4	WorldNpc09796	WorldNpc09956	17	17			40297	40299		3174	repute_jianghu|60418383			10204					title_40298	context_40298	context_40298;menu_40298	complete_40298	uncom_40298	target_40298	task_TrackInfo_40298	next_40298	CanAcceptMenu_40298	UncompleteMenu_40298	CompleteMenu_40298					0	1	0					
40299	引出真凶		s140702	4	WorldNpc09956	WorldNpc09956	17	17			40298	40300		3174	repute_jianghu|60418383								title_40299	context_40299	context_40299;menu_40299	complete_40299	uncom_40299	target_40299	task_TrackInfo_40299	next_40299	CanAcceptMenu_40299	UncompleteMenu_40299	CompleteMenu_40299					0	1	0					
40300	引出真凶		s140702	4	WorldNpc09956	WorldNpc09958	17	17			40299	40301		3174	repute_jianghu|60418383								title_40300	context_40300	context_40300;menu_40300	complete_40300	uncom_40300	target_40300	task_TrackInfo_40300	next_40300	CanAcceptMenu_40300	UncompleteMenu_40300	CompleteMenu_40300					0	1	0					
40301	引出真凶		s140702	4	WorldNpc09958	WorldNpc09794	17	17			40300	40302		3174	repute_jianghu|60418383								title_40301	context_40301	context_40301;menu_40301	complete_40301	uncom_40301	target_40301	task_TrackInfo_40301	next_40301	CanAcceptMenu_40301	UncompleteMenu_40301	CompleteMenu_40301					0	1	0					
40302	引出真凶		s140702	4	WorldNpc09794	WorldNpc09960	17	17			40301	40303		3174	repute_jianghu|60418383								title_40302	context_40302	context_40302;menu_40302	complete_40302	uncom_40302	target_40302	task_TrackInfo_40302	next_40302	CanAcceptMenu_40302	UncompleteMenu_40302	CompleteMenu_40302					0	1	0					
40303	引出真凶		s140702	4	WorldNpc09960	WorldNpc09957	17	17			40302	40304		3174	repute_jianghu|60418383								title_40303	context_40303	context_40303;menu_40303	complete_40303	uncom_40303	target_40303	task_TrackInfo_40303	next_40303	CanAcceptMenu_40303	UncompleteMenu_40303	CompleteMenu_40303					0	1	0					
40304	引出真凶		s140702	4	WorldNpc09957	WorldNpc09957	17	17			40303	40305		3174	repute_jianghu|60418383								title_40304	context_40304	context_40304;menu_40304	complete_40304	uncom_40304	target_40304	task_TrackInfo_40304	next_40304	CanAcceptMenu_40304	UncompleteMenu_40304	CompleteMenu_40304					0	1	0					
40305	南宫风云		s140703	4	WorldNpc09957	WorldNpc09955	17	17			40304	40306		3174	repute_jianghu|60418383								title_40305	context_40305	context_40305;menu_40305	complete_40305	uncom_40305	target_40305	task_TrackInfo_40305	next_40305	CanAcceptMenu_40305	UncompleteMenu_40305	CompleteMenu_40305					0	1	0					
40306	南宫风云		s140703	4	WorldNpc09955	WorldNpc09955	17	17			40305	40307		3174	repute_jianghu|60418383								title_40306	context_40306	context_40306;menu_40306	complete_40306	uncom_40306	target_40306	task_TrackInfo_40306	next_40306	CanAcceptMenu_40306	UncompleteMenu_40306	CompleteMenu_40306					0	1	0					
40307	南宫风云		s140703	4	WorldNpc09955	WorldNpc09961	17	17			40306	40308		3174	repute_jianghu|60418383								title_40307	context_40307	context_40307;menu_40307	complete_40307	uncom_40307	target_40307	task_TrackInfo_40307	next_40307	CanAcceptMenu_40307	UncompleteMenu_40307	CompleteMenu_40307					0	1	0					
40308	南宫风云		s140703	4	WorldNpc09961	WorldNpc09961	17	17			40307	40309		3174	repute_jianghu|60418383								title_40308	context_40308	context_40308;menu_40308	complete_40308	uncom_40308	target_40308	task_TrackInfo_40308	next_40308	CanAcceptMenu_40308	UncompleteMenu_40308	CompleteMenu_40308					0	1	0					
40309	南宫风云		s140703	4	WorldNpc09961	WorldNpc09959	17	17			40308	40310		3174	repute_jianghu|60418383								title_40309	context_40309	context_40309;menu_40309	complete_40309	uncom_40309	target_40309	task_TrackInfo_40309	next_40309	CanAcceptMenu_40309	UncompleteMenu_40309	CompleteMenu_40309					0	1	0					
40310	南宫风云		s140703	4	WorldNpc09959	WorldNpc09959	17	17			40309	40311		3174	repute_jianghu|60418383								title_40310	context_40310	context_40310;menu_40310	complete_40310	uncom_40310	target_40310	task_TrackInfo_40310	next_40310	CanAcceptMenu_40310	UncompleteMenu_40310	CompleteMenu_40310					0	1	0					
40311	南宫风云		s140703	4	WorldNpc09959	WorldNpc09955	17	17			40310	40312		3174	repute_jianghu|60418383								title_40311	context_40311	context_40311;menu_40311	complete_40311	uncom_40311	target_40311	task_TrackInfo_40311	next_40311	CanAcceptMenu_40311	UncompleteMenu_40311	CompleteMenu_40311					0	1	0					
40312	南宫风云		s140703	4	WorldNpc09955	WorldNpc09794	17	17			40311	40313		3174	repute_jianghu|60418383								title_40312	context_40312	context_40312;menu_40312	complete_40312	uncom_40312	target_40312	task_TrackInfo_40312	next_40312	CanAcceptMenu_40312	UncompleteMenu_40312	CompleteMenu_40312					0	1	0					
40313	太极推手		s140704	4	WorldNpc09794	WorldNpc09627	17	17			40312	40314		3174	repute_jianghu|60418383								title_40313	context_40313	context_40313;menu_40313	complete_40313	uncom_40313	target_40313	task_TrackInfo_40313	next_40313	CanAcceptMenu_40313	UncompleteMenu_40313	CompleteMenu_40313					0	1	0					
