STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
43876			s1430101	5						1			27664;110841							title_43876	context_43876				target_43876										0	0	0	0	0												
43877			s1430101	5		hd_bdn_01							27664;110841			8780		SubmitNpcEx_43877		title_43877	context_43877		complete_43877;submit_43877		target_43877					CompleteMenu_43877					0	0	0	0	0												
43878			s1430101	5						1			27664;110841							title_43878	context_43878				target_43878										0	0	0	0	0												
43879			s1430101	5	hd_qm_005	hd_qm_005	15	15					27791			8781				title_43879	context_43879	accept_43879_1;menu_43879_1	complete_43879;submit_43879		target_43879		next_43879	CanAcceptMenu_43879		CompleteMenu_43879					1	0	1	1	1												
43880			s1430101	5	hd_qm_005	hd_qm_005	15	15					27792			8782				title_43880	context_43880	accept_43880_1;menu_43880_1	complete_43880;submit_43880		target_43880		next_43880	CanAcceptMenu_43880		CompleteMenu_43880					1	0	1	1	1												
43881			s1430101	5	hd_dw_001	hd_dw_001	1	1					111411							title_43881	context_43881	accept_43881_1;menu_43881_1	complete_43881;submit_43881		target_43881		next_43881	CanAcceptMenu_43881		CompleteMenu_43881					1	0	0	0	0												
43882			s1430101	5	worldnpc04101	worldnpc04101	5	5					111691;111404;1273;27926							title_43882	context_43882	accept_43882_1;menu_43882_1	complete_43882;submit_43882		target_43882		next_43882	CanAcceptMenu_43882		CompleteMenu_43882					1	0	0	0	0												
43883			s1430101	5	WorldNpc03003	WorldNpc03003	6	6					111691;111404;1271;27927							title_43883	context_43883	accept_43883_1;menu_43883_1	complete_43883;submit_43883		target_43883		next_43883	CanAcceptMenu_43883		CompleteMenu_43883					1	0	0	0	0												
43884			s1430101	5	WorldNpc03305	WorldNpc03305	7	7					111691;111404;1272;27928							title_43884	context_43884	accept_43884_1;menu_43884_1	complete_43884;submit_43884		target_43884		next_43884	CanAcceptMenu_43884		CompleteMenu_43884					1	0	0	0	0												
43885			s1430101	5	WorldNpc03816	WorldNpc03816	8	8					111691;111404;1274;27929							title_43885	context_43885	accept_43885_1;menu_43885_1	complete_43885;submit_43885		target_43885		next_43885	CanAcceptMenu_43885		CompleteMenu_43885					1	0	0	0	0												
43886			s1430101	5	WorldNpc02203	WorldNpc02203	9	9					111691;111404;1001;27930							title_43886	context_43886	accept_43886_1;menu_43886_1	complete_43886;submit_43886		target_43886		next_43886	CanAcceptMenu_43886		CompleteMenu_43886					1	0	0	0	0												
43887			s1430101	5	WorldNpc02604	WorldNpc02604	10	10					111691;111404;933;27931							title_43887	context_43887	accept_43887_1;menu_43887_1	complete_43887;submit_43887		target_43887		next_43887	CanAcceptMenu_43887		CompleteMenu_43887					1	0	0	0	0												
43888			s1430101	5	WorldNpc04401	WorldNpc04401	11	11					111691;111404;888;27932							title_43888	context_43888	accept_43888_1;menu_43888_1	complete_43888;submit_43888		target_43888		next_43888	CanAcceptMenu_43888		CompleteMenu_43888					1	0	0	0	0												
43889			s1430101	5	WorldNpc00212	WorldNpc00212	12	12					111691;111404;694;27933							title_43889	context_43889	accept_43889_1;menu_43889_1	complete_43889;submit_43889		target_43889		next_43889	CanAcceptMenu_43889		CompleteMenu_43889					1	0	0	0	0												
43890			s1430101	5	hd_dw_001	hd_dw_001							111813					SubmitNpcEx_43890		title_43890	context_43890	accept_43890_1;menu_43890_1	complete_43890;submit_43890		target_43890		next_43890	CanAcceptMenu_43890		CompleteMenu_43890					1	0	0	0	0												
43891			s1430101	5	hd_dw_001	hd_dw_001							17046;112521;112586					SubmitNpcEx_43891		title_43891	context_43891	accept_43891_1;menu_43891_1	complete_43891;submit_43891		target_43891		next_43891	CanAcceptMenu_43891		CompleteMenu_43891					1	0	0	0	0												
43892			s1430101	5	hd_dw_001	hd_dw_001							17052;112521;112586					SubmitNpcEx_43892		title_43892	context_43892	accept_43892_1;menu_43892_1	complete_43892;submit_43892		target_43892		next_43892	CanAcceptMenu_43892		CompleteMenu_43892					1	0	0	0	0												
43893			s1430101	5	hd_dw_001	hd_dw_001							17055;112521;112586					SubmitNpcEx_43893		title_43893	context_43893	accept_43893_1;menu_43893_1	complete_43893;submit_43893		target_43893		next_43893	CanAcceptMenu_43893		CompleteMenu_43893					1	0	0	0	0												
43894			s1430101	5	hd_dw_001	hd_dw_001							18711;112521;112586					SubmitNpcEx_43894		title_43894	context_43894	accept_43894_1;menu_43894_1	complete_43894;submit_43894		target_43894		next_43894	CanAcceptMenu_43894		CompleteMenu_43894					1	0	0	0	0												
43895			s1430101	5	hd_dw_001	hd_dw_001							18715;112521;112586					SubmitNpcEx_43895		title_43895	context_43895	accept_43895_1;menu_43895_1	complete_43895;submit_43895		target_43895		next_43895	CanAcceptMenu_43895		CompleteMenu_43895					1	0	0	0	0												
43896			s1430101	5	hd_dw_001	hd_dw_001							18720;112521;112586					SubmitNpcEx_43896		title_43896	context_43896	accept_43896_1;menu_43896_1	complete_43896;submit_43896		target_43896		next_43896	CanAcceptMenu_43896		CompleteMenu_43896					1	0	0	0	0												
43898			s1430101	5	hd_dw_001	hd_dw_001							112767;17545					SubmitNpcEx_43898		title_43898	context_43898	accept_43898_1;menu_43898_1	complete_43898;submit_43898		target_43898		next_43898	CanAcceptMenu_43898		CompleteMenu_43898					1	0	0														
43897			s1430101	5	fqrwnpc_1012	fqrwnpc_1012	17	17					112709							title_43897	context_43897	accept_43897_1;menu_43897_1	complete_43897;submit_43897		target_43897		next_43897	CanAcceptMenu_43897		CompleteMenu_43897					1	1	1	1	5												
43899			s1430101	5	hd_dw_001	hd_dw_001							112963					SubmitNpcEx_43899		title_43899	context_43899	accept_43899_1;menu_43899_1	complete_43899;submit_43899		target_43899		next_43899	CanAcceptMenu_43899		CompleteMenu_43899					1	0	0														
43900			s1430101	5	hd_dw_001	hd_dw_001							113565;113566					SubmitNpcEx_43900		title_43900	context_43900				target_43900										1	0	0														
43935			s1430101	5	hd_dw_001	hd_dw_001							114885					SubmitNpcEx_43935		title_43935	context_43935	accept_43935_1;menu_43935_1	complete_43935;submit_43935		target_43935		next_43935	CanAcceptMenu_43935		CompleteMenu_43935					0	0	0														
43980			s1430102	5	haiwai_Christmasnpc_01	haiwai_Christmasnpc_01							110744;17049					SubmitNpcEx_43980		title_43980	context_43980	accept_43980_1;menu_43980_1	complete_43980;submit_43980		target_43980			CanAcceptMenu_43980		CompleteMenu_43980					1	0	1	1	1												
43981			s1430102	5	haiwai_Christmasnpc_01	haiwai_Christmasnpc_01							110744;17049					SubmitNpcEx_43981		title_43981	context_43981	accept_43981_1;menu_43981_1	complete_43981;submit_43981		target_43981			CanAcceptMenu_43981		CompleteMenu_43981					1	0	1	1	1												
43960			s1430102	5	hd_dw_001	hd_dw_001							26854					SubmitNpcEx_43960		title_43960	context_43960	accept_43960_1;menu_43960_1	complete_43960;submit_43960		target_43960		next_43960	CanAcceptMenu_43960		CompleteMenu_43960					1	0	0	0	0												
43953			s1430102	5	operation_manage	operation_manage							107016	107016				SubmitNpcEx_43953		title_43953	context_43953	accept_43953_1;menu_43953_1	complete_43953;submit_43953		target_43953			CanAcceptMenu_43953		CompleteMenu_43953					1	0	3	1	1												
43954			s1430102	5	operation_manage	operation_manage							107016	107016				SubmitNpcEx_43954		title_43954	context_43954	accept_43954_1;menu_43954_1	complete_43954;submit_43954		target_43954			CanAcceptMenu_43954		CompleteMenu_43954					1	0	3	1	1												
43955			s1430102	5	operation_manage	operation_manage							107016	107016				SubmitNpcEx_43955		title_43955	context_43955	accept_43955_1;menu_43955_1	complete_43955;submit_43955		target_43955			CanAcceptMenu_43955		CompleteMenu_43955					1	0	3	1	1												
43901			s1430102	5	operation_manage	operation_manage	14	14										SubmitNpcEx_43901		title_43901	context_43901	accept_43901_1;menu_43901_1	complete_43901;submit_43901		target_43901		next_43901	CanAcceptMenu_43901		CompleteMenu_43901					1	0	1	1	1												
43902			s1430102	5	operation_manage	operation_manage	14	14										SubmitNpcEx_43902		title_43902	context_43902	accept_43902_1;menu_43902_1	complete_43902;submit_43902		target_43902		next_43902	CanAcceptMenu_43902		CompleteMenu_43902					1	0	1	1	1												
43903			s1430102	5	operation_manage	operation_manage	14	14										SubmitNpcEx_43903		title_43903	context_43903	accept_43903_1;menu_43903_1	complete_43903;submit_43903		target_43903		next_43903	CanAcceptMenu_43903		CompleteMenu_43903					1	0	1	1	1												
43904			s1430102	5	operation_manage	operation_manage	14	14				43905						SubmitNpcEx_43904		title_43904	context_43904	accept_43904_1;menu_43904_1	complete_43904;submit_43904		target_43904		next_43904	CanAcceptMenu_43904		CompleteMenu_43904					1	0	0														
43905			s1430102	5	operation_manage	operation_manage	14	14			43904	43906						SubmitNpcEx_43905		title_43905	context_43905	accept_43905_1;menu_43905_1	complete_43905;submit_43905		target_43905		next_43905	CanAcceptMenu_43905		CompleteMenu_43905					1	0	0														
43906			s1430102	5	operation_manage	operation_manage	14	14			43905	43907						SubmitNpcEx_43906		title_43906	context_43906	accept_43906_1;menu_43906_1	complete_43906;submit_43906		target_43906		next_43906	CanAcceptMenu_43906		CompleteMenu_43906					1	0	0														
43907			s1430102	5	operation_manage	operation_manage	14	14			43906	43908						SubmitNpcEx_43907		title_43907	context_43907	accept_43907_1;menu_43907_1	complete_43907;submit_43907		target_43907		next_43907	CanAcceptMenu_43907		CompleteMenu_43907					1	0	0														
43908			s1430102	5	operation_manage	operation_manage	14	14			43907	43909						SubmitNpcEx_43908		title_43908	context_43908	accept_43908_1;menu_43908_1	complete_43908;submit_43908		target_43908		next_43908	CanAcceptMenu_43908		CompleteMenu_43908					1	0	0														
43909			s1430102	5	operation_manage	operation_manage	14	14			43908	43910						SubmitNpcEx_43909		title_43909	context_43909	accept_43909_1;menu_43909_1	complete_43909;submit_43909		target_43909		next_43909	CanAcceptMenu_43909		CompleteMenu_43909					1	0	0														
43910			s1430102	5	operation_manage	operation_manage	14	14			43909							SubmitNpcEx_43910		title_43910	context_43910	accept_43910_1;menu_43910_1	complete_43910;submit_43910		target_43910		next_43910	CanAcceptMenu_43910		CompleteMenu_43910					1	0	0														
43950			s1430102	5	operation_manage	operation_manage							106775	106775				SubmitNpcEx_43950		title_43950	context_43950	accept_43950_1;menu_43950_1	complete_43950;submit_43950		target_43950		next_43950	CanAcceptMenu_43950		CompleteMenu_43950					1	0	0	0	0												
43951			s1430102	5	operation_manage	operation_manage							106776	106776				SubmitNpcEx_43951		title_43951	context_43951	accept_43951_1;menu_43951_1	complete_43951;submit_43951		target_43951		next_43951	CanAcceptMenu_43951		CompleteMenu_43951					1	0	0	0	0												
43952			s1430102	5	operation_manage	operation_manage							106777	106777				SubmitNpcEx_43952		title_43952	context_43952	accept_43952_1;menu_43952_1	complete_43952;submit_43952		target_43952		next_43952	CanAcceptMenu_43952		CompleteMenu_43952					1	0	0	0	0												
43965			s1430102	5	operation_manage	operation_manage							110028	110028				SubmitNpcEx_43965		title_43965	context_43965	accept_43965_1;menu_43965_1	complete_43965;submit_43965		target_43965		next_43965	CanAcceptMenu_43965		CompleteMenu_43965					1	0	0	0	0												
43966			s1430102	5	operation_manage	operation_manage							110029	110029				SubmitNpcEx_43966		title_43966	context_43966	accept_43966_1;menu_43966_1	complete_43966;submit_43966		target_43966		next_43966	CanAcceptMenu_43966		CompleteMenu_43966					1	0	0	0	0												
43967			s1430102	5	operation_manage	operation_manage							110030	110030				SubmitNpcEx_43967		title_43967	context_43967	accept_43967_1;menu_43967_1	complete_43967;submit_43967		target_43967		next_43967	CanAcceptMenu_43967		CompleteMenu_43967					1	0	0	0	0												
43974			s1430102	5	operation_manage	operation_manage							17051;110133					SubmitNpcEx_43974		title_43974	context_43974	accept_43974_1;menu_43974_1	complete_43974;submit_43974		target_43974		next_43974	CanAcceptMenu_43974		CompleteMenu_43974					1	0	0	0	0												
43975			s1430102	5	haiwai_Christmasnpc_01	haiwai_Christmasnpc_01							17049;110649					SubmitNpcEx_43975		title_43975	context_43975	accept_43975_1;menu_43975_1	complete_43975;submit_43975		target_43975			CanAcceptMenu_43975		CompleteMenu_43975					1	0	1	1	1												
