STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
605		金匠		s960101	3	jinjiangtudi	jinjiangtudi											22519							SubmitNpcEx_605		title_605	context_605	accept_605_1;menu_605_1	complete_605	uncom_605	target_605	task_TrackInfo_605	next_605	CanAcceptMenu_605	UncompleteMenu_605	CompleteMenu_605					1	0	1	1	1				
606		金匠		s960101	3	jinjiangtudi	jinjiangtudi											22520							SubmitNpcEx_606		title_606	context_606	accept_606_1;menu_606_1	complete_606	uncom_606	target_606	task_TrackInfo_606	next_606	CanAcceptMenu_606	UncompleteMenu_606	CompleteMenu_606					1	0	1	1	1				
607		金匠		s960101	3	jinjiangtudi	jinjiangtudi											22521							SubmitNpcEx_607		title_607	context_607	accept_607_1;menu_607_1	complete_607	uncom_607	target_607	task_TrackInfo_607	next_607	CanAcceptMenu_607	UncompleteMenu_607	CompleteMenu_607					1	0	1	1	1				
608		金匠		s960101	3	jinjiangtudi	jinjiangtudi											2768							SubmitNpcEx_608		title_608	context_608	accept_608_1;menu_608_1	complete_608	uncom_608	target_608	task_TrackInfo_608	next_608	CanAcceptMenu_608	UncompleteMenu_608	CompleteMenu_608					1	0	1	1	1				
609		药师		s960101	3	yaoshitudi	yaoshitudi											22522							SubmitNpcEx_609		title_609	context_609	accept_609_1;menu_609_1	complete_609	uncom_609	target_609	task_TrackInfo_609	next_609	CanAcceptMenu_609	UncompleteMenu_609	CompleteMenu_609					1	0	1	1	1				
610		药师		s960101	3	yaoshitudi	yaoshitudi											22523							SubmitNpcEx_610		title_610	context_610	accept_610_1;menu_610_1	complete_610	uncom_610	target_610	task_TrackInfo_610	next_610	CanAcceptMenu_610	UncompleteMenu_610	CompleteMenu_610					1	0	1	1	1				
611		药师		s960101	3	yaoshitudi	yaoshitudi											22524							SubmitNpcEx_611		title_611	context_611	accept_611_1;menu_611_1	complete_611	uncom_611	target_611	task_TrackInfo_611	next_611	CanAcceptMenu_611	UncompleteMenu_611	CompleteMenu_611					1	0	1	1	1				
612		药师		s960101	3	yaoshitudi	yaoshitudi											22525							SubmitNpcEx_612		title_612	context_612	accept_612_1;menu_612_1	complete_612	uncom_612	target_612	task_TrackInfo_612	next_612	CanAcceptMenu_612	UncompleteMenu_612	CompleteMenu_612					1	0	1	1	1				
613		药师		s960101	3	yaoshitudi	yaoshitudi											22526							SubmitNpcEx_613		title_613	context_613	accept_613_1;menu_613_1	complete_613	uncom_613	target_613	task_TrackInfo_613	next_613	CanAcceptMenu_613	UncompleteMenu_613	CompleteMenu_613					1	0	1	1	1				
614		药师		s960101	3	yaoshitudi	yaoshitudi											22527							SubmitNpcEx_614		title_614	context_614	accept_614_1;menu_614_1	complete_614	uncom_614	target_614	task_TrackInfo_614	next_614	CanAcceptMenu_614	UncompleteMenu_614	CompleteMenu_614					1	0	1	1	1				
615		药师		s960101	3	yaoshitudi	yaoshitudi											22528							SubmitNpcEx_615		title_615	context_615	accept_615_1;menu_615_1	complete_615	uncom_615	target_615	task_TrackInfo_615	next_615	CanAcceptMenu_615	UncompleteMenu_615	CompleteMenu_615					1	0	1	1	1				
616		药师		s960101	3	yaoshitudi	yaoshitudi											2776							SubmitNpcEx_616		title_616	context_616	accept_616_1;menu_616_1	complete_616	uncom_616	target_616	task_TrackInfo_616	next_616	CanAcceptMenu_616	UncompleteMenu_616	CompleteMenu_616					1	0	1	1	1				
617		毒师		s960101	3	dushitudi	dushitudi											22529							SubmitNpcEx_617		title_617	context_617	accept_617_1;menu_617_1	complete_617	uncom_617	target_617	task_TrackInfo_617	next_617	CanAcceptMenu_617	UncompleteMenu_617	CompleteMenu_617					1	0	1	1	1				
618		毒师		s960101	3	dushitudi	dushitudi											22530							SubmitNpcEx_618		title_618	context_618	accept_618_1;menu_618_1	complete_618	uncom_618	target_618	task_TrackInfo_618	next_618	CanAcceptMenu_618	UncompleteMenu_618	CompleteMenu_618					1	0	1	1	1				
619		毒师		s960101	3	dushitudi	dushitudi											22531							SubmitNpcEx_619		title_619	context_619	accept_619_1;menu_619_1	complete_619	uncom_619	target_619	task_TrackInfo_619	next_619	CanAcceptMenu_619	UncompleteMenu_619	CompleteMenu_619					1	0	1	1	1				
620		毒师		s960101	3	dushitudi	dushitudi											22532							SubmitNpcEx_620		title_620	context_620	accept_620_1;menu_620_1	complete_620	uncom_620	target_620	task_TrackInfo_620	next_620	CanAcceptMenu_620	UncompleteMenu_620	CompleteMenu_620					1	0	1	1	1				
621		毒师		s960101	3	dushitudi	dushitudi											22533							SubmitNpcEx_621		title_621	context_621	accept_621_1;menu_621_1	complete_621	uncom_621	target_621	task_TrackInfo_621	next_621	CanAcceptMenu_621	UncompleteMenu_621	CompleteMenu_621					1	0	1	1	1				
622		毒师		s960101	3	dushitudi	dushitudi											22534							SubmitNpcEx_622		title_622	context_622	accept_622_1;menu_622_1	complete_622	uncom_622	target_622	task_TrackInfo_622	next_622	CanAcceptMenu_622	UncompleteMenu_622	CompleteMenu_622					1	0	1	1	1				
623		毒师		s960101	3	dushitudi	dushitudi											22535							SubmitNpcEx_623		title_623	context_623	accept_623_1;menu_623_1	complete_623	uncom_623	target_623	task_TrackInfo_623	next_623	CanAcceptMenu_623	UncompleteMenu_623	CompleteMenu_623					1	0	1	1	1				
624		毒师		s960101	3	dushitudi	dushitudi											2784							SubmitNpcEx_624		title_624	context_624	accept_624_1;menu_624_1	complete_624	uncom_624	target_624	task_TrackInfo_624	next_624	CanAcceptMenu_624	UncompleteMenu_624	CompleteMenu_624					1	0	1	1	1				
625		厨师		s960101	3	chushitudi	chushitudi											22536							SubmitNpcEx_625		title_625	context_625	accept_625_1;menu_625_1	complete_625	uncom_625	target_625	task_TrackInfo_625	next_625	CanAcceptMenu_625	UncompleteMenu_625	CompleteMenu_625					1	0	1	1	1				
626		厨师		s960101	3	chushitudi	chushitudi											22537							SubmitNpcEx_626		title_626	context_626	accept_626_1;menu_626_1	complete_626	uncom_626	target_626	task_TrackInfo_626	next_626	CanAcceptMenu_626	UncompleteMenu_626	CompleteMenu_626					1	0	1	1	1				
627		厨师		s960101	3	chushitudi	chushitudi											22538							SubmitNpcEx_627		title_627	context_627	accept_627_1;menu_627_1	complete_627	uncom_627	target_627	task_TrackInfo_627	next_627	CanAcceptMenu_627	UncompleteMenu_627	CompleteMenu_627					1	0	1	1	1				
628		厨师		s960101	3	chushitudi	chushitudi											22539							SubmitNpcEx_628		title_628	context_628	accept_628_1;menu_628_1	complete_628	uncom_628	target_628	task_TrackInfo_628	next_628	CanAcceptMenu_628	UncompleteMenu_628	CompleteMenu_628					1	0	1	1	1				
629		厨师		s960101	3	chushitudi	chushitudi											22540							SubmitNpcEx_629		title_629	context_629	accept_629_1;menu_629_1	complete_629	uncom_629	target_629	task_TrackInfo_629	next_629	CanAcceptMenu_629	UncompleteMenu_629	CompleteMenu_629					1	0	1	1	1				
630		厨师		s960101	3	chushitudi	chushitudi											22541							SubmitNpcEx_630		title_630	context_630	accept_630_1;menu_630_1	complete_630	uncom_630	target_630	task_TrackInfo_630	next_630	CanAcceptMenu_630	UncompleteMenu_630	CompleteMenu_630					1	0	1	1	1				
631		厨师		s960101	3	chushitudi	chushitudi											22542							SubmitNpcEx_631		title_631	context_631	accept_631_1;menu_631_1	complete_631	uncom_631	target_631	task_TrackInfo_631	next_631	CanAcceptMenu_631	UncompleteMenu_631	CompleteMenu_631					1	0	1	1	1				
632		厨师		s960101	3	chushitudi	chushitudi											2792							SubmitNpcEx_632		title_632	context_632	accept_632_1;menu_632_1	complete_632	uncom_632	target_632	task_TrackInfo_632	next_632	CanAcceptMenu_632	UncompleteMenu_632	CompleteMenu_632					1	0	1	1	1				
633		琴师		s960101	3																				SubmitNpcEx_633		title_633	context_633	accept_633_1;menu_633_1	complete_633	uncom_633	target_633	task_TrackInfo_633	next_633	CanAcceptMenu_633	UncompleteMenu_633	CompleteMenu_633					1	0	1	1	1				
634		琴师		s960101	3	qinshitudi	qinshitudi											22543							SubmitNpcEx_634		title_634	context_634	accept_634_1;menu_634_1	complete_634	uncom_634	target_634	task_TrackInfo_634	next_634	CanAcceptMenu_634	UncompleteMenu_634	CompleteMenu_634					1	0	1	1	1				
635		琴师		s960101	3	qinshitudi	qinshitudi											22544							SubmitNpcEx_635		title_635	context_635	accept_635_1;menu_635_1	complete_635	uncom_635	target_635	task_TrackInfo_635	next_635	CanAcceptMenu_635	UncompleteMenu_635	CompleteMenu_635					1	0	1	1	1				
636		琴师		s960101	3	qinshitudi	qinshitudi											22545							SubmitNpcEx_636		title_636	context_636	accept_636_1;menu_636_1	complete_636	uncom_636	target_636	task_TrackInfo_636	next_636	CanAcceptMenu_636	UncompleteMenu_636	CompleteMenu_636					1	0	1	1	1				
637		琴师		s960101	3	qinshitudi	qinshitudi											22546							SubmitNpcEx_637		title_637	context_637	accept_637_1;menu_637_1	complete_637	uncom_637	target_637	task_TrackInfo_637	next_637	CanAcceptMenu_637	UncompleteMenu_637	CompleteMenu_637					1	0	1	1	1				
638		琴师		s960101	3	qinshitudi	qinshitudi											22547							SubmitNpcEx_638		title_638	context_638	accept_638_1;menu_638_1	complete_638	uncom_638	target_638	task_TrackInfo_638	next_638	CanAcceptMenu_638	UncompleteMenu_638	CompleteMenu_638					1	0	1	1	1				
639		琴师		s960101	3	qinshitudi	qinshitudi											22548							SubmitNpcEx_639		title_639	context_639	accept_639_1;menu_639_1	complete_639	uncom_639	target_639	task_TrackInfo_639	next_639	CanAcceptMenu_639	UncompleteMenu_639	CompleteMenu_639					1	0	1	1	1				
640		琴师		s960101	3	qinshitudi	qinshitudi											22549							SubmitNpcEx_640		title_640	context_640	accept_640_1;menu_640_1	complete_640	uncom_640	target_640	task_TrackInfo_640	next_640	CanAcceptMenu_640	UncompleteMenu_640	CompleteMenu_640					1	0	1	1	1				
641		琴师		s960101	3	qinshitudi	qinshitudi											2800							SubmitNpcEx_641		title_641	context_641	accept_641_1;menu_641_1	complete_641	uncom_641	target_641	task_TrackInfo_641	next_641	CanAcceptMenu_641	UncompleteMenu_641	CompleteMenu_641					1	0	1	1	1				
642		棋士		s960101	3																				SubmitNpcEx_642		title_642	context_642	accept_642_1;menu_642_1	complete_642	uncom_642	target_642	task_TrackInfo_642	next_642	CanAcceptMenu_642	UncompleteMenu_642	CompleteMenu_642					1	0	1	1	1				
643		棋士		s960101	3	qishitudi	qishitudi											22550							SubmitNpcEx_643		title_643	context_643	accept_643_1;menu_643_1	complete_643	uncom_643	target_643	task_TrackInfo_643	next_643	CanAcceptMenu_643	UncompleteMenu_643	CompleteMenu_643					1	0	1	1	1				
644		棋士		s960101	3	qishitudi	qishitudi											22551							SubmitNpcEx_644		title_644	context_644	accept_644_1;menu_644_1	complete_644	uncom_644	target_644	task_TrackInfo_644	next_644	CanAcceptMenu_644	UncompleteMenu_644	CompleteMenu_644					1	0	1	1	1				
645		棋士		s960101	3	qishitudi	qishitudi											22552							SubmitNpcEx_645		title_645	context_645	accept_645_1;menu_645_1	complete_645	uncom_645	target_645	task_TrackInfo_645	next_645	CanAcceptMenu_645	UncompleteMenu_645	CompleteMenu_645					1	0	1	1	1				
646		棋士		s960101	3	qishitudi	qishitudi											22553							SubmitNpcEx_646		title_646	context_646	accept_646_1;menu_646_1	complete_646	uncom_646	target_646	task_TrackInfo_646	next_646	CanAcceptMenu_646	UncompleteMenu_646	CompleteMenu_646					1	0	1	1	1				
647		棋士		s960101	3	qishitudi	qishitudi											22554							SubmitNpcEx_647		title_647	context_647	accept_647_1;menu_647_1	complete_647	uncom_647	target_647	task_TrackInfo_647	next_647	CanAcceptMenu_647	UncompleteMenu_647	CompleteMenu_647					1	0	1	1	1				
648		棋士		s960101	3	qishitudi	qishitudi											22555							SubmitNpcEx_648		title_648	context_648	accept_648_1;menu_648_1	complete_648	uncom_648	target_648	task_TrackInfo_648	next_648	CanAcceptMenu_648	UncompleteMenu_648	CompleteMenu_648					1	0	1	1	1				
649		棋士		s960101	3	qishitudi	qishitudi											22556							SubmitNpcEx_649		title_649	context_649	accept_649_1;menu_649_1	complete_649	uncom_649	target_649	task_TrackInfo_649	next_649	CanAcceptMenu_649	UncompleteMenu_649	CompleteMenu_649					1	0	1	1	1				
650		棋士		s960101	3	qishitudi	qishitudi											2808							SubmitNpcEx_650		title_650	context_650	accept_650_1;menu_650_1	complete_650	uncom_650	target_650	task_TrackInfo_650	next_650	CanAcceptMenu_650	UncompleteMenu_650	CompleteMenu_650					1	0	1	1	1				
651		书生		s960101	3																				SubmitNpcEx_651		title_651	context_651	accept_651_1;menu_651_1	complete_651	uncom_651	target_651	task_TrackInfo_651	next_651	CanAcceptMenu_651	UncompleteMenu_651	CompleteMenu_651					1	0	1	1	1				
652		书生		s960101	3	shushengtudi	shushengtudi											22557							SubmitNpcEx_652		title_652	context_652	accept_652_1;menu_652_1	complete_652	uncom_652	target_652	task_TrackInfo_652	next_652	CanAcceptMenu_652	UncompleteMenu_652	CompleteMenu_652					1	0	1	1	1				
653		书生		s960101	3	shushengtudi	shushengtudi											22558							SubmitNpcEx_653		title_653	context_653	accept_653_1;menu_653_1	complete_653	uncom_653	target_653	task_TrackInfo_653	next_653	CanAcceptMenu_653	UncompleteMenu_653	CompleteMenu_653					1	0	1	1	1				
654		书生		s960101	3	shushengtudi	shushengtudi											22559							SubmitNpcEx_654		title_654	context_654	accept_654_1;menu_654_1	complete_654	uncom_654	target_654	task_TrackInfo_654	next_654	CanAcceptMenu_654	UncompleteMenu_654	CompleteMenu_654					1	0	1	1	1				
655		书生		s960101	3	shushengtudi	shushengtudi											22560							SubmitNpcEx_655		title_655	context_655	accept_655_1;menu_655_1	complete_655	uncom_655	target_655	task_TrackInfo_655	next_655	CanAcceptMenu_655	UncompleteMenu_655	CompleteMenu_655					1	0	1	1	1				
656		书生		s960101	3	shushengtudi	shushengtudi											22561							SubmitNpcEx_656		title_656	context_656	accept_656_1;menu_656_1	complete_656	uncom_656	target_656	task_TrackInfo_656	next_656	CanAcceptMenu_656	UncompleteMenu_656	CompleteMenu_656					1	0	1	1	1				
657		书生		s960101	3	shushengtudi	shushengtudi											22562							SubmitNpcEx_657		title_657	context_657	accept_657_1;menu_657_1	complete_657	uncom_657	target_657	task_TrackInfo_657	next_657	CanAcceptMenu_657	UncompleteMenu_657	CompleteMenu_657					1	0	1	1	1				
658		书生		s960101	3	shushengtudi	shushengtudi											22563							SubmitNpcEx_658		title_658	context_658	accept_658_1;menu_658_1	complete_658	uncom_658	target_658	task_TrackInfo_658	next_658	CanAcceptMenu_658	UncompleteMenu_658	CompleteMenu_658					1	0	1	1	1				
659		书生		s960101	3	shushengtudi	shushengtudi											2816							SubmitNpcEx_659		title_659	context_659	accept_659_1;menu_659_1	complete_659	uncom_659	target_659	task_TrackInfo_659	next_659	CanAcceptMenu_659	UncompleteMenu_659	CompleteMenu_659					1	0	1	1	1				
660		画师		s960101	3																				SubmitNpcEx_660		title_660	context_660	accept_660_1;menu_660_1	complete_660	uncom_660	target_660	task_TrackInfo_660	next_660	CanAcceptMenu_660	UncompleteMenu_660	CompleteMenu_660					1	0	1	1	1				
661		画师		s960101	3	huashitudi	huashitudi											22564							SubmitNpcEx_661		title_661	context_661	accept_661_1;menu_661_1	complete_661	uncom_661	target_661	task_TrackInfo_661	next_661	CanAcceptMenu_661	UncompleteMenu_661	CompleteMenu_661					1	0	1	1	1				
662		画师		s960101	3	huashitudi	huashitudi											22565							SubmitNpcEx_662		title_662	context_662	accept_662_1;menu_662_1	complete_662	uncom_662	target_662	task_TrackInfo_662	next_662	CanAcceptMenu_662	UncompleteMenu_662	CompleteMenu_662					1	0	1	1	1				
663		画师		s960101	3	huashitudi	huashitudi											22566							SubmitNpcEx_663		title_663	context_663	accept_663_1;menu_663_1	complete_663	uncom_663	target_663	task_TrackInfo_663	next_663	CanAcceptMenu_663	UncompleteMenu_663	CompleteMenu_663					1	0	1	1	1				
664		画师		s960101	3	huashitudi	huashitudi											22567							SubmitNpcEx_664		title_664	context_664	accept_664_1;menu_664_1	complete_664	uncom_664	target_664	task_TrackInfo_664	next_664	CanAcceptMenu_664	UncompleteMenu_664	CompleteMenu_664					1	0	1	1	1				
665		画师		s960101	3	huashitudi	huashitudi											22568							SubmitNpcEx_665		title_665	context_665	accept_665_1;menu_665_1	complete_665	uncom_665	target_665	task_TrackInfo_665	next_665	CanAcceptMenu_665	UncompleteMenu_665	CompleteMenu_665					1	0	1	1	1				
666		画师		s960101	3	huashitudi	huashitudi											22569							SubmitNpcEx_666		title_666	context_666	accept_666_1;menu_666_1	complete_666	uncom_666	target_666	task_TrackInfo_666	next_666	CanAcceptMenu_666	UncompleteMenu_666	CompleteMenu_666					1	0	1	1	1				
667		画师		s960101	3	huashitudi	huashitudi											22570							SubmitNpcEx_667		title_667	context_667	accept_667_1;menu_667_1	complete_667	uncom_667	target_667	task_TrackInfo_667	next_667	CanAcceptMenu_667	UncompleteMenu_667	CompleteMenu_667					1	0	1	1	1				
668		画师		s960101	3	huashitudi	huashitudi											2824							SubmitNpcEx_668		title_668	context_668	accept_668_1;menu_668_1	complete_668	uncom_668	target_668	task_TrackInfo_668	next_668	CanAcceptMenu_668	UncompleteMenu_668	CompleteMenu_668					1	0	1	1	1				
669		乞丐		s960101	3																				SubmitNpcEx_669		title_669	context_669	accept_669_1;menu_669_1	complete_669	uncom_669	target_669	task_TrackInfo_669	next_669	CanAcceptMenu_669	UncompleteMenu_669	CompleteMenu_669					1	0	1	1	1				
670		乞丐		s960101	3	qigaitudi	qigaitudi											22571							SubmitNpcEx_670		title_670	context_670	accept_670_1;menu_670_1	complete_670	uncom_670	target_670	task_TrackInfo_670	next_670	CanAcceptMenu_670	UncompleteMenu_670	CompleteMenu_670					1	0	1	1	1				
671		乞丐		s960101	3	qigaitudi	qigaitudi											22572							SubmitNpcEx_671		title_671	context_671	accept_671_1;menu_671_1	complete_671	uncom_671	target_671	task_TrackInfo_671	next_671	CanAcceptMenu_671	UncompleteMenu_671	CompleteMenu_671					1	0	1	1	1				
672		乞丐		s960101	3	qigaitudi	qigaitudi											22573							SubmitNpcEx_672		title_672	context_672	accept_672_1;menu_672_1	complete_672	uncom_672	target_672	task_TrackInfo_672	next_672	CanAcceptMenu_672	UncompleteMenu_672	CompleteMenu_672					1	0	1	1	1				
673		乞丐		s960101	3	qigaitudi	qigaitudi											22574							SubmitNpcEx_673		title_673	context_673	accept_673_1;menu_673_1	complete_673	uncom_673	target_673	task_TrackInfo_673	next_673	CanAcceptMenu_673	UncompleteMenu_673	CompleteMenu_673					1	0	1	1	1				
674		乞丐		s960101	3	qigaitudi	qigaitudi											22575							SubmitNpcEx_674		title_674	context_674	accept_674_1;menu_674_1	complete_674	uncom_674	target_674	task_TrackInfo_674	next_674	CanAcceptMenu_674	UncompleteMenu_674	CompleteMenu_674					1	0	1	1	1				
675		乞丐		s960101	3	qigaitudi	qigaitudi											22576							SubmitNpcEx_675		title_675	context_675	accept_675_1;menu_675_1	complete_675	uncom_675	target_675	task_TrackInfo_675	next_675	CanAcceptMenu_675	UncompleteMenu_675	CompleteMenu_675					1	0	1	1	1				
676		乞丐		s960101	3	qigaitudi	qigaitudi											22577							SubmitNpcEx_676		title_676	context_676	accept_676_1;menu_676_1	complete_676	uncom_676	target_676	task_TrackInfo_676	next_676	CanAcceptMenu_676	UncompleteMenu_676	CompleteMenu_676					1	0	1	1	1				
677		乞丐		s960101	3	qigaitudi	qigaitudi											2832							SubmitNpcEx_677		title_677	context_677	accept_677_1;menu_677_1	complete_677	uncom_677	target_677	task_TrackInfo_677	next_677	CanAcceptMenu_677	UncompleteMenu_677	CompleteMenu_677					1	0	1	1	1				
678		卦师		s960101	3	guashitudi	guashitudi											22888							SubmitNpcEx_678		title_678	context_678	accept_678_1;menu_678_1	complete_678	uncom_678	target_678	task_TrackInfo_678	next_678	CanAcceptMenu_678	UncompleteMenu_678	CompleteMenu_678					1	0	0						
679		卦师		s960101	3	guashitudi	guashitudi											22889							SubmitNpcEx_679		title_679	context_679	accept_679_1;menu_679_1	complete_679	uncom_679	target_679	task_TrackInfo_679	next_679	CanAcceptMenu_679	UncompleteMenu_679	CompleteMenu_679					1	0	0						
680		卦师		s960101	3	guashitudi	guashitudi											22890							SubmitNpcEx_680		title_680	context_680	accept_680_1;menu_680_1	complete_680	uncom_680	target_680	task_TrackInfo_680	next_680	CanAcceptMenu_680	UncompleteMenu_680	CompleteMenu_680					1	0	0						
681		卦师		s960101	3	guashitudi	guashitudi											22891							SubmitNpcEx_681		title_681	context_681	accept_681_1;menu_681_1	complete_681	uncom_681	target_681	task_TrackInfo_681	next_681	CanAcceptMenu_681	UncompleteMenu_681	CompleteMenu_681					1	0	0						
682		卦师		s960101	3	guashitudi	guashitudi											22892							SubmitNpcEx_682		title_682	context_682	accept_682_1;menu_682_1	complete_682	uncom_682	target_682	task_TrackInfo_682	next_682	CanAcceptMenu_682	UncompleteMenu_682	CompleteMenu_682					1	0	0						
683		卦师		s960101	3	guashitudi	guashitudi											22893							SubmitNpcEx_683		title_683	context_683	accept_683_1;menu_683_1	complete_683	uncom_683	target_683	task_TrackInfo_683	next_683	CanAcceptMenu_683	UncompleteMenu_683	CompleteMenu_683					1	0	0						
684		卦师		s960101	3	guashitudi	guashitudi											22894							SubmitNpcEx_684		title_684	context_684	accept_684_1;menu_684_1	complete_684	uncom_684	target_684	task_TrackInfo_684	next_684	CanAcceptMenu_684	UncompleteMenu_684	CompleteMenu_684					1	0	0						
685		卦师		s960101	3	guashitudi	guashitudi											22895							SubmitNpcEx_685		title_685	context_685	accept_685_1;menu_685_1	complete_685	uncom_685	target_685	task_TrackInfo_685	next_685	CanAcceptMenu_685	UncompleteMenu_685	CompleteMenu_685					1	0	0						
686		卦师		s960101	3		guashitudi																		SubmitNpcEx_686		title_686	context_686	accept_686_1;menu_686_1	complete_686	uncom_686	target_686	task_TrackInfo_686	next_686	CanAcceptMenu_686	UncompleteMenu_686	CompleteMenu_686					1	0	0						
687		卦师		s960101	3				17	17								20463						30	SubmitNpcEx_687		title_687	context_687	accept_687_1;menu_687_1	complete_687;submit_687		target_687		next_687	CanAcceptMenu_687		CompleteMenu_687					1	0	1	1	1				
688		卦师		s960101	3				17	17								20464						40	SubmitNpcEx_688		title_688	context_688	accept_688_1;menu_688_1	complete_688;submit_688		target_688		next_688	CanAcceptMenu_688		CompleteMenu_688					1	0	1	1	1				
689		卦师		s960101	3				17	17								20465						45	SubmitNpcEx_689		title_689	context_689	accept_689_1;menu_689_1	complete_689;submit_689		target_689		next_689	CanAcceptMenu_689		CompleteMenu_689					1	0	1	1	1				
690		卦师		s960101	3				14	14								20466						30	SubmitNpcEx_690		title_690	context_690	accept_690_1;menu_690_1	complete_690;submit_690		target_690		next_690	CanAcceptMenu_690		CompleteMenu_690					1	0	1	1	1				
691		卦师		s960101	3				14	14								20467						40	SubmitNpcEx_691		title_691	context_691	accept_691_1;menu_691_1	complete_691;submit_691		target_691		next_691	CanAcceptMenu_691		CompleteMenu_691					1	0	1	1	1				
692		卦师		s960101	3				14	14								20532						45	SubmitNpcEx_692		title_692	context_692	accept_692_1;menu_692_1	complete_692;submit_692		target_692		next_692	CanAcceptMenu_692		CompleteMenu_692					1	0	1	1	1				
693		卦师		s960101	3				13	13								20542						30	SubmitNpcEx_693		title_693	context_693	accept_693_1;menu_693_1	complete_693;submit_693		target_693		next_693	CanAcceptMenu_693		CompleteMenu_693					1	0	1	1	1				
694		卦师		s960101	3				13	13								20588						40	SubmitNpcEx_694		title_694	context_694	accept_694_1;menu_694_1	complete_694;submit_694		target_694		next_694	CanAcceptMenu_694		CompleteMenu_694					1	0	1	1	1				
695		卦师		s960101	3				13	13								20589						45	SubmitNpcEx_695		title_695	context_695	accept_695_1;menu_695_1	complete_695;submit_695		target_695		next_695	CanAcceptMenu_695		CompleteMenu_695					1	0	1	1	1				
696		卦师		s960101	3				15	15								20617						30	SubmitNpcEx_696		title_696	context_696	accept_696_1;menu_696_1	complete_696;submit_696		target_696		next_696	CanAcceptMenu_696		CompleteMenu_696					1	0	1	1	1				
697		卦师		s960101	3				15	15								20672						40	SubmitNpcEx_697		title_697	context_697	accept_697_1;menu_697_1	complete_697;submit_697		target_697		next_697	CanAcceptMenu_697		CompleteMenu_697					1	0	1	1	1				
698		卦师		s960101	3				15	15								20673						45	SubmitNpcEx_698		title_698	context_698	accept_698_1;menu_698_1	complete_698;submit_698		target_698		next_698	CanAcceptMenu_698		CompleteMenu_698					1	0	1	1	1				
699		卦师		s960101	3				16	16								20674						30	SubmitNpcEx_699		title_699	context_699	accept_699_1;menu_699_1	complete_699;submit_699		target_699		next_699	CanAcceptMenu_699		CompleteMenu_699					1	0	1	1	1				
700		卦师		s960101	3				16	16								20675						40	SubmitNpcEx_700		title_700	context_700	accept_700_1;menu_700_1	complete_700;submit_700		target_700		next_700	CanAcceptMenu_700		CompleteMenu_700					1	0	1	1	1				
701		卦师		s960101	3				16	16								20676						45	SubmitNpcEx_701		title_701	context_701	accept_701_1;menu_701_1	complete_701;submit_701		target_701		next_701	CanAcceptMenu_701		CompleteMenu_701					1	0	1	1	1				
702		药师		s960101	3	JobERG009	JobERG009		2	2				703				22221									title_702	context_702	accept_702_1;menu_702_1	complete_702;submit_702	uncom_702	target_702	task_TrackInfo_702	next_702	CanAcceptMenu_702	UncompleteMenu_702	CompleteMenu_702					0	0	0						
703		药师		s960101	3	JobERG009	JobERG009		2	2			702					3980				43000;43036;43045					title_703	context_703	accept_703_1;menu_703_1	complete_703;submit_703	uncom_703	target_703	task_TrackInfo_703	next_703	CanAcceptMenu_703	UncompleteMenu_703	CompleteMenu_703					0	0	0						
704		毒师		s960101	3	JobERG010	JobERG010		2	2				705				22223									title_704	context_704	accept_704_1;menu_704_1	complete_704;submit_704	uncom_704	target_704	task_TrackInfo_704	next_704	CanAcceptMenu_704	UncompleteMenu_704	CompleteMenu_704					0	0	0						
705		毒师		s960101	3	JobERG010	JobERG010		2	2			704					3981				43004;43037;43046					title_705	context_705	accept_705_1;menu_705_1	complete_705;submit_705	uncom_705	target_705	task_TrackInfo_705	next_705	CanAcceptMenu_705	UncompleteMenu_705	CompleteMenu_705					0	0	0						
706		矿工		s960101	3	JobERG001	JobERG001		2	2				707				22225									title_706	context_706	accept_706_1;menu_706_1	complete_706;submit_706	uncom_706	target_706	task_TrackInfo_706	next_706	CanAcceptMenu_706	UncompleteMenu_706	CompleteMenu_706					0	0	0						
707		矿工		s960101	3	JobERG001	JobERG001		2	2			706					3972				43007;43038					title_707	context_707	accept_707_1;menu_707_1	complete_707;submit_707	uncom_707	target_707	task_TrackInfo_707	next_707	CanAcceptMenu_707	UncompleteMenu_707	CompleteMenu_707					0	0	0						
708		裁缝		s960101	3	JobERG007	JobERG007		2	2								22227				43010;43047;43048					title_708	context_708	accept_708_1;menu_708_1	complete_708;submit_708	uncom_708	target_708	task_TrackInfo_708	next_708	CanAcceptMenu_708	UncompleteMenu_708	CompleteMenu_708					0	0	0						
709		金匠		s960101	3	JobERG008	JobERG008		2	2								22228				43011;43049;43050					title_709	context_709	accept_709_1;menu_709_1	complete_709;submit_709	uncom_709	target_709	task_TrackInfo_709	next_709	CanAcceptMenu_709	UncompleteMenu_709	CompleteMenu_709					0	0	0						
