STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
45914			s1410205	10	WorldNpc02286	WorldNpc02201	9	9			45912	45935	25627					SubmitNpcEx_45914		title_45914	context_45914	accept_45914_1;menu_45914_1	complete_45914;submit_45914		target_45914		next_45914	CanAcceptMenu_45914		CompleteMenu_45914					1	0	0	0	0			117								
45935			s1410205	10	WorldNpc02201	WorldNpc02206	9	9			45914;45567	45936	25627					SubmitNpcEx_45935		title_45935	context_45935	accept_45935_1;menu_45935_1	complete_45935;submit_45935		target_45935		next_45935	CanAcceptMenu_45935		CompleteMenu_45935					1	0	0	0	0			117								
45936			s1410205	10	WorldNpc02206	WorldNpc02201	9	9			45935	45937	25627					SubmitNpcEx_45936		title_45936	context_45936	accept_45936_1;menu_45936_1	complete_45936;submit_45936		target_45936		next_45936	CanAcceptMenu_45936		CompleteMenu_45936					1	0	0	0	0			117								
45937			s1410205	10	WorldNpc02201	WorldNpc02201	9	9			45936		25627					SubmitNpcEx_45937		title_45937	context_45937	accept_45937_1;menu_45937_1	complete_45937;submit_45937		target_45937		next_45937	CanAcceptMenu_45937		CompleteMenu_45937					1	0	0	0	0			117								
45951			s1410205	10	tm089	WorldNpc02201	9	9					102749;103339;1410;102752;105904;109803					SubmitNpcEx_45951		title_45951	context_45951	accept_45951_1;menu_45951_1	complete_45951;submit_45951		target_45951		next_45951	CanAcceptMenu_45951		CompleteMenu_45951					1	0	2	1	999											
45567			s1410205	10	WorldNpc02201	WorldNpc02201	8	8				45935	25627;102097;17377;103118;102098;103357;105904;105997;105998;114309;28697							title_45567	context_45567	accept_45567_1;menu_45567_1	complete_45567;submit_45567		target_45567		next_45567	CanAcceptMenu_45567		CompleteMenu_45567					1	0	1	0	0											
45915			s1410206	10		jlg036	8	8				45917	25631;102097;17377;103119;102098;103357;105904;105997;105998;114339;28696;28697					SubmitNpcEx_45915		title_45915	context_45915	accept_45915_1;menu_45915_1	complete_45915;submit_45915		target_45915		next_45915	CanAcceptMenu_45915		CompleteMenu_45915					1	0	2	1	999			118								
45917			s1410206	10	jlg036	WorldNpc03816	8	8			45915	45938	25631					SubmitNpcEx_45917		title_45917	context_45917	accept_45917_1;menu_45917_1	complete_45917;submit_45917		target_45917		next_45917	CanAcceptMenu_45917		CompleteMenu_45917					1	0	0	0	0			118								
45938			s1410206	10	WorldNpc03816	WorldNpc03811	8	8			45917;45569	45939	25631					SubmitNpcEx_45938		title_45938	context_45938	accept_45938_1;menu_45938_1	complete_45938;submit_45938		target_45938		next_45938	CanAcceptMenu_45938		CompleteMenu_45938					1	0	0	0	0			118								
45939			s1410206	10	WorldNpc03811	WorldNpc03816	8	8			45938	45940	25631					SubmitNpcEx_45939		title_45939	context_45939	accept_45939_1;menu_45939_1	complete_45939;submit_45939		target_45939		next_45939	CanAcceptMenu_45939		CompleteMenu_45939					1	0	0	0	0			118								
45940			s1410206	10	WorldNpc03816	WorldNpc03816	8	8			45939		25631					SubmitNpcEx_45940		title_45940	context_45940	accept_45940_1;menu_45940_1	complete_45940;submit_45940		target_45940		next_45940	CanAcceptMenu_45940		CompleteMenu_45940					1	0	0	0	0			118								
45952			s1410206	10	jlg093	WorldNpc03816	8	8					102749;103343;1410;102752;105904;109803					SubmitNpcEx_45952		title_45952	context_45952	accept_45952_1;menu_45952_1	complete_45952;submit_45952		target_45952		next_45952	CanAcceptMenu_45952		CompleteMenu_45952					1	0	2	1	999											
45569			s1410206	10	WorldNpc03816	WorldNpc03816	5	5				45938	25631;102097;17377;103119;102098;103357;105904;105997;105998;114310;28697							title_45569	context_45569	accept_45569_1;menu_45569_1	complete_45569;submit_45569		target_45569		next_45569	CanAcceptMenu_45569		CompleteMenu_45569					1	0	1	0	0											
45918			s1410207	10		WorldNpc04306	5	5				45920	25628;102097;17377;103120;102098;103357;105904;105997;105998;114342;28696;28697					SubmitNpcEx_45918		title_45918	context_45918	accept_45918_1;menu_45918_1	complete_45918;submit_45918		target_45918		next_45918	CanAcceptMenu_45918		CompleteMenu_45918					1	0	2	1	999			119								
45920			s1410207	10	WorldNpc04306	worldnpc04101	5	5			45918	45941	25628					SubmitNpcEx_45920		title_45920	context_45920	accept_45920_1;menu_45920_1	complete_45920;submit_45920		target_45920		next_45920	CanAcceptMenu_45920		CompleteMenu_45920					1	0	0	0	0			119								
45941			s1410207	10	worldnpc04101	WorldNpc04126	5	5			45920;45571	45942	25628					SubmitNpcEx_45941		title_45941	context_45941	accept_45941_1;menu_45941_1	complete_45941;submit_45941		target_45941		next_45941	CanAcceptMenu_45941		CompleteMenu_45941					1	0	0	0	0			119								
45942			s1410207	10	WorldNpc04126	worldnpc04101	5	5			45941	45943	25628					SubmitNpcEx_45942		title_45942	context_45942	accept_45942_1;menu_45942_1	complete_45942;submit_45942		target_45942		next_45942	CanAcceptMenu_45942		CompleteMenu_45942					1	0	0	0	0			119								
45943			s1410207	10	worldnpc04101	worldnpc04101	5	5			45942		25628					SubmitNpcEx_45943		title_45943	context_45943	accept_45943_1;menu_45943_1	complete_45943;submit_45943		target_45943		next_45943	CanAcceptMenu_45943		CompleteMenu_45943					1	0	0	0	0			119								
45953			s1410207	10	jyw048	worldnpc04101	5	5					102749;103342;1410;102752;105904;109803					SubmitNpcEx_45953		title_45953	context_45953	accept_45953_1;menu_45953_1	complete_45953;submit_45953		target_45953		next_45953	CanAcceptMenu_45953		CompleteMenu_45953					1	0	2	1	999											
45571			s1410207	10	worldnpc04101	worldnpc04101	8	8				45941	25628;102097;17377;103120;102098;103357;105904;105997;105998;114313;28697							title_45571	context_45571	accept_45571_1;menu_45571_1	complete_45571;submit_45571		target_45571		next_45571	CanAcceptMenu_45571		CompleteMenu_45571					1	0	1	0	0											
45581			s1410208	10	newmp_mj_001	newmp_mj_003	769	769			45580	45582								title_45581	context_45581	accept_45581_1;menu_45581_1	complete_45581;submit_45581		target_45581		next_45581	CanAcceptMenu_45581		CompleteMenu_45581					1	0	2	1	999			162								
45921			s1410208	10		WorldNpc03449	7	7				45922	25630;102097;17377;103121;102098;103357;105904;105997;105998;114340;28696;28697					SubmitNpcEx_45921		title_45921	context_45921	accept_45921_1;menu_45921_1	complete_45921;submit_45921		target_45921		next_45921	CanAcceptMenu_45921		CompleteMenu_45921					1	0	2	1	999			120								
45922			s1410208	10	WorldNpc03449	WorldNpc03305	7	7			45921	45944	25630					SubmitNpcEx_45922		title_45922	context_45922	accept_45922_1;menu_45922_1	complete_45922;submit_45922		target_45922		next_45922	CanAcceptMenu_45922		CompleteMenu_45922					1	0	0	0	0			120								
45944			s1410208	10	WorldNpc03305	JZTNPC139	7	7			45922;45573	45945	25630					SubmitNpcEx_45944		title_45944	context_45944	accept_45944_1;menu_45944_1	complete_45944;submit_45944		target_45944		next_45944	CanAcceptMenu_45944		CompleteMenu_45944					1	0	0	0	0			120								
45945			s1410208	10	JZTNPC139	WorldNpc03305	7	7			45944	45946	25630					SubmitNpcEx_45945		title_45945	context_45945	accept_45945_1;menu_45945_1	complete_45945;submit_45945		target_45945		next_45945	CanAcceptMenu_45945		CompleteMenu_45945					1	0	0	0	0			120								
45946			s1410208	10	WorldNpc03305	WorldNpc03305	7	7			45945		25630					SubmitNpcEx_45946		title_45946	context_45946	accept_45946_1;menu_45946_1	complete_45946;submit_45946		target_45946		next_45946	CanAcceptMenu_45946		CompleteMenu_45946					1	0	0	0	0			120								
45954			s1410208	10	JZTNPC150	WorldNpc03305	7	7					102749;103341;1410;102752;105904;22823;109803					SubmitNpcEx_45954		title_45954	context_45954	accept_45954_1;menu_45954_1	complete_45954;submit_45954		target_45954		next_45954	CanAcceptMenu_45954		CompleteMenu_45954					1	0	2	1	999											
45573			s1410208	10	WorldNpc03305	WorldNpc03305	6	6				45944	25630;102097;17377;103121;102098;103357;105904;105997;105998;114311;28697							title_45573	context_45573	accept_45573_1;menu_45573_1	complete_45573;submit_45573		target_45573		next_45573	CanAcceptMenu_45573		CompleteMenu_45573					1	0	1	0	0											
45579			s1410208	10		npc_mjwy_003	769	769				45580	29301;102097;17377;116202;102098;103357;105904;105997;105998							title_45579	context_45579	accept_45579_1;menu_45579_1	complete_45579;submit_45579		target_45579		next_45579	CanAcceptMenu_45579		CompleteMenu_45579					1	0	2	1	999			162								
45580			s1410208	10	npc_mjwy_003	newmp_mj_001	769	769			45579	45581								title_45580	context_45580	accept_45580_1;menu_45580_1	complete_45580;submit_45580		target_45580		next_45580	CanAcceptMenu_45580		CompleteMenu_45580					1	0	2	1	999			162								
45582			s1410208	10	newmp_mj_003	newmp_mj_001	769	769			45581	45583								title_45582	context_45582	accept_45582_1;menu_45582_1	complete_45582;submit_45582		target_45582		next_45582	CanAcceptMenu_45582		CompleteMenu_45582					1	0	2	1	999			162								
45583			s1410208	10	newmp_mj_001	newmp_mj_001	769	769			45582							SubmitNpcEx_45583		title_45583	context_45583	accept_45583_1;menu_45583_1	complete_45583;submit_45583		target_45583		next_45583	CanAcceptMenu_45583		CompleteMenu_45583					1	0	2	1	999			162								
45584			s1410208	10	npc_mjwy_005	newmp_mj_001	769	769					102749;116181;1410;102752;105904;109803;116307					SubmitNpcEx_45584		title_45584	context_45584	accept_45584_1;menu_45584_1	complete_45584;submit_45584		target_45584		next_45584	CanAcceptMenu_45584		CompleteMenu_45584					1	0	2	1	999											
45600			s1410401	12	yhg_001	yhg_001	281	281	45601	1			26465							title_45600	context_45600	accept_45600_1;menu_45600_1	complete_45600;submit_45600		target_45600		next_45600	CanAcceptMenu_45600		CompleteMenu_45600					1	0	0													
45601			s1410401	12	yhg_001	yhg_001	281	281	45602	1			26466							title_45601	context_45601	accept_45601_1;menu_45601_1	complete_45601;submit_45601		target_45601		next_45601	CanAcceptMenu_45601		CompleteMenu_45601					1	0	0													
45602			s1410401	12	yhg_001	yhg_001	281	281	45603	1			26467							title_45602	context_45602	accept_45602_1;menu_45602_1	complete_45602;submit_45602		target_45602		next_45602	CanAcceptMenu_45602		CompleteMenu_45602					1	0	0													
45603			s1410401	12	yhg_001	yhg_001	281	281					26468							title_45603	context_45603	accept_45603_1;menu_45603_1	complete_45603;submit_45603		target_45603		next_45603	CanAcceptMenu_45603		CompleteMenu_45603					1	0	0													
45604			s1410402	12	thd_001	thd_001	286	286	45605	1			26469							title_45604	context_45604	accept_45604_1;menu_45604_1	complete_45604;submit_45604		target_45604		next_45604	CanAcceptMenu_45604		CompleteMenu_45604					1	0	0													
45605			s1410402	12	thd_001	thd_001	286	286	45606	1			26470							title_45605	context_45605	accept_45605_1;menu_45605_1	complete_45605;submit_45605		target_45605		next_45605	CanAcceptMenu_45605		CompleteMenu_45605					1	0	0													
45606			s1410402	12	thd_001	thd_001	286	286	45607	1			26471							title_45606	context_45606	accept_45606_1;menu_45606_1	complete_45606;submit_45606		target_45606		next_45606	CanAcceptMenu_45606		CompleteMenu_45606					1	0	0													
45607			s1410402	12	thd_001	thd_001	286	286					26472							title_45607	context_45607	accept_45607_1;menu_45607_1	complete_45607;submit_45607		target_45607		next_45607	CanAcceptMenu_45607		CompleteMenu_45607					1	0	0													
45608			s1410403	12	WorldNpc09796	WorldNpc09796	17	17	45609	1			26473							title_45608	context_45608	accept_45608_1;menu_45608_1	complete_45608;submit_45608		target_45608		next_45608	CanAcceptMenu_45608		CompleteMenu_45608					1	0	0													
45609			s1410403	12	WorldNpc09796	WorldNpc09796	17	17					26474							title_45609	context_45609	accept_45609_1;menu_45609_1	complete_45609;submit_45609		target_45609		next_45609	CanAcceptMenu_45609		CompleteMenu_45609					1	0	0													
45595			s1410108	10		newmp_tsp_004	832	832				45596	29783;117392;102098;17377;103357;105904;105997;105998					SubmitNpcEx_45595		title_45595	context_45595	accept_45595_1;menu_45595_1	complete_45595;submit_45595		target_45595		next_45595	CanAcceptMenu_45595		CompleteMenu_45595					1	0	2	1	999			164								
45596			s1410108	10	newmp_tsp_004	newmp_tsp_001	832	832			45595	45597	29783							title_45596	context_45596	accept_45596_1;menu_45596_1	complete_45596;submit_45596		target_45596			CanAcceptMenu_45596		CompleteMenu_45596					1	0	2	1	999			164								
45597			s1410108	10	newmp_tsp_001	newmp_tsp_001	832	832			45596		29783					SubmitNpcEx_45597		title_45597	context_45597	accept_45597_1;menu_45597_1	complete_45597;submit_45597		target_45597		next_45597	CanAcceptMenu_45597		CompleteMenu_45597					1	0	2	1	999			164								
45598			s1410108	10	npc_tsguj_005	newmp_tsp_001	832	832	74260				102748;1410;102752;29784;105904;109803;117286			4554		SubmitNpcEx_45598		title_45598	context_45598	accept_45598_1;menu_45598_1	complete_45598;submit_45598		target_45598			CanAcceptMenu_45598		CompleteMenu_45598					1	0	2	1	999											
45615			s1410301	5	erg38	erg38	2	2					1410;102752;117395;102750;103358;105904;109803;117286							title_45615	context_45615	accept_45615_1;menu_45615_1	complete_45615;submit_45615		target_45615			CanAcceptMenu_45615		CompleteMenu_45615					1	0	2	20	999											
45599			s1410208	10		npc_tsguj_003	832	832				45610	29783;102097;17377;117394;102098;103357;105904;105997;105998							title_45599	context_45599	accept_45599_1;menu_45599_1	complete_45599;submit_45599		target_45599			CanAcceptMenu_45599		CompleteMenu_45599					1	0	2	1	999			165								
45610			s1410208	10	npc_tsguj_003	newmp_tsp_001	832	832			45599	45611	29783							title_45610	context_45610	accept_45610_1;menu_45610_1	complete_45610;submit_45610		target_45610			CanAcceptMenu_45610		CompleteMenu_45610					1	0	2	1	999			165								
45611			s1410208	10	newmp_tsp_001	newmp_tsp_003	832	832			45610	45612	29783							title_45611	context_45611	accept_45611_1;menu_45611_1	complete_45611;submit_45611		target_45611			CanAcceptMenu_45611		CompleteMenu_45611					1	0	2	1	999			165								
45612			s1410208	10	newmp_tsp_003	newmp_tsp_001	832	832			45611	45613	29783							title_45612	context_45612	accept_45612_1;menu_45612_1	complete_45612;submit_45612		target_45612			CanAcceptMenu_45612		CompleteMenu_45612					1	0	2	1	999			165								
45613			s1410208	10	newmp_tsp_001	newmp_tsp_001	832	832			45612		29783					SubmitNpcEx_45613		title_45613	context_45613	accept_45613_1;menu_45613_1	complete_45613;submit_45613		target_45613			CanAcceptMenu_45613		CompleteMenu_45613					1	0	2	1	999			165								
45614			s1410208	10	npc_tsguj_005	newmp_tsp_001	832	832					102749;117395;1410;102752;105904;109803;117286					SubmitNpcEx_45614		title_45614	context_45614	accept_45614_1;menu_45614_1	complete_45614;submit_45614		target_45614			CanAcceptMenu_45614		CompleteMenu_45614					1	0	2	1	999											
