STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
230		至宝争夺玩法		s990101	5	jhzb_kh_rw_001	jhzb_kh_rw_001		15	15		1	228												SubmitNpcEx_230		title_230	context_230	accept_230_1;menu_230_1	complete_230;submit_230		target_230		next_230	CanAcceptMenu_230		CompleteMenu_230		5129			1	0	0	0	0					
232		至宝争夺玩法		s990101	5	jhzb_xx_001	jhzb_xx_001		14	14								18144							SubmitNpcEx_232		title_232	context_232	accept_232_1;menu_232_1	complete_232;submit_232		target_232		next_232	CanAcceptMenu_232		CompleteMenu_232					1	0	0	0	0					
233		至宝争夺玩法		s990101	5	jhzb_xx_001	jhzb_xx_001		14	14								18145							SubmitNpcEx_233		title_233	context_233	accept_233_1;menu_233_1	complete_233;submit_233		target_233		next_233	CanAcceptMenu_233		CompleteMenu_233					1	0	0	0	0					
234		至宝争夺玩法		s990101	5	jhzb_xx_001	jhzb_xx_001		14	14								18146							SubmitNpcEx_234		title_234	context_234	accept_234_1;menu_234_1	complete_234;submit_234		target_234		next_234	CanAcceptMenu_234		CompleteMenu_234					1	0	1	1	1					
240		至宝争夺玩法		s990101	5	jhzb_kh_rw_001	funnpcskill001001			15	241		228	241													title_240	context_240	accept_240_1;menu_240_1	complete_240;submit_240		target_240			CanAcceptMenu_240		CompleteMenu_240					1	0	0	0	0					
241		至宝争夺玩法		s990101	5					15	242	1	240	242													title_241	context_241				target_241										0	0	0	0	0					
242		至宝争夺玩法		s990101	5				15	15	243	1	241	243													title_242	context_242				target_242										0	0	0	0	0					
243		至宝争夺玩法		s990101	5				15	15	244	1	242	244													title_243	context_243				target_243										0	0	0	0	0					
244		至宝争夺玩法		s990101	5				15	15	245	1	243	245													title_244	context_244				target_244										0	0	0	0	0					
245		至宝争夺玩法		s990101	5					15	246	1	244	246													title_245	context_245				target_245										0	0	0	0	0					
246		至宝争夺玩法		s990101	5		funnpcskill001002			15	247		245	247													title_246	context_246		complete_246;submit_246		target_246					CompleteMenu_246		5127			0	0	0	0	0					
247		至宝争夺玩法		s990101	5		funnpcskill001005			15	16801		246	16801													title_247	context_247		complete_247;submit_247		target_247					CompleteMenu_247		5128			0	0	0	0	0					
258		帮会任务		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_258		title_258	context_258	accept_258_1;menu_258_1	complete_258;submit_258		target_258		next_258	CanAcceptMenu_258		CompleteMenu_258					1	0	1	1	1					
259				s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_259		title_259	context_259	accept_259_1;menu_259_1	complete_259;submit_259		target_259		next_259	CanAcceptMenu_259		CompleteMenu_259					1	0	1	1	1					
260				s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_260		title_260	context_260		complete_260;submit_260		target_260		next_260	CanAcceptMenu_260		CompleteMenu_260					1	0	1	1	1					
261		帮会任务		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_261		title_261	context_261	accept_261_1;menu_261_1	complete_261;submit_261		target_261		next_261	CanAcceptMenu_261		CompleteMenu_261					1	0	3	1	1					
262				s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_262		title_262	context_262	accept_262_1;menu_262_1	complete_262;submit_262		target_262		next_262	CanAcceptMenu_262		CompleteMenu_262					1	0	1	1	1					
263				s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_263		title_263	context_263	accept_263_1;menu_263_1	complete_263;submit_263		target_263		next_263	CanAcceptMenu_263		CompleteMenu_263					1	0	1	1	1					
264		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_264		title_264	context_264	accept_264_1;menu_264_1	complete_264;submit_264		target_264		next_264	CanAcceptMenu_264		CompleteMenu_264					1	0	1	1	1					
265		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_265		title_265	context_265	accept_265_1;menu_265_1	complete_265;submit_265		target_265		next_265	CanAcceptMenu_265		CompleteMenu_265					1	0	1	1	1					
266		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_266		title_266	context_266	accept_266_1;menu_266_1	complete_266;submit_266		target_266		next_266	CanAcceptMenu_266		CompleteMenu_266					1	0	1	1	1					
267		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_267		title_267	context_267	accept_267_1;menu_267_1	complete_267;submit_267		target_267		next_267	CanAcceptMenu_267		CompleteMenu_267					1	0	1	1	1					
269		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_269		title_269	context_269	accept_269_1;menu_269_1	complete_269;submit_269		target_269		next_269	CanAcceptMenu_269		CompleteMenu_269					1	0	1	1	1					
270		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_270		title_270	context_270	accept_270_1;menu_270_1	complete_270;submit_270		target_270		next_270	CanAcceptMenu_270		CompleteMenu_270					1	0	1	1	1					
271		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_271		title_271	context_271	accept_271_1;menu_271_1	complete_271;submit_271		target_271		next_271	CanAcceptMenu_271		CompleteMenu_271					1	0	1	1	1					
272		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_272		title_272	context_272	accept_272_1;menu_272_1	complete_272;submit_272		target_272		next_272	CanAcceptMenu_272		CompleteMenu_272					0	1	3	1	1					
273		蜗牛平台		s990101	5		Guildfuncnpc001			14								23615							SubmitNpcEx_273		title_273	context_273	accept_273_1;menu_273_1	complete_273;submit_273		target_273		next_273	CanAcceptMenu_273		CompleteMenu_273					1	0	3	4	1					
274				s990101	5	hd_dw_001	hd_dw_001											24694							SubmitNpcEx_274		title_274	context_274	accept_274_1;menu_274_1	complete_274;submit_274		target_274		next_274	CanAcceptMenu_274							0	0	0	0	0					
291				s990101	5	hd_qm_005	hd_qm_005		15	15								25350				42968			SubmitNpcEx_291		title_291	context_291	accept_291_1;menu_291_1	complete_291;submit_291		target_291		next_291	CanAcceptMenu_291		CompleteMenu_291					1	0	1	1	1					
292				s990101	5	hd_qm_005	hd_qm_005		15	15								25351				42969			SubmitNpcEx_292		title_292	context_292	accept_292_1;menu_292_1	complete_292;submit_292		target_292		next_292	CanAcceptMenu_292		CompleteMenu_292					1	0	1	1	1					
293				s990101	5	hd_qm_005	hd_qm_005		15	15								25352				42970			SubmitNpcEx_293		title_293	context_293	accept_293_1;menu_293_1	complete_293;submit_293		target_293		next_293	CanAcceptMenu_293		CompleteMenu_293					1	0	1	1	1					
294				s990101	9	operation_manage	operation_manage											25583							SubmitNpcEx_294		title_294	context_294	accept_294_1;menu_294_1	complete_294;submit_294		target_294		next_294	CanAcceptMenu_294		CompleteMenu_294					1	0	0							
295				s990101	9	operation_manage	operation_manage											25584							SubmitNpcEx_295		title_295	context_295	accept_295_1;menu_295_1	complete_295;submit_295		target_295		next_295	CanAcceptMenu_295		CompleteMenu_295					1	0	0							
296				s990101	9	operation_manage	operation_manage											25585							SubmitNpcEx_296		title_296	context_296	accept_296_1;menu_296_1	complete_296;submit_296		target_296		next_296	CanAcceptMenu_296		CompleteMenu_296					1	0	0							
297				s990101	9	operation_manage	operation_manage											25586							SubmitNpcEx_297		title_297	context_297	accept_297_1;menu_297_1	complete_297;submit_297		target_297		next_297	CanAcceptMenu_297		CompleteMenu_297					1	0	0							
357				s990101	5	WorldNpc00212	WorldNpc00212		12	12								840							SubmitNpcEx_357		title_357	context_357	accept_357_1;menu_357_1	complete_357;submit_357		target_357		next_357	CanAcceptMenu_357		CompleteMenu_357					1	0	0	0	0					
365				s990101	5	NPC_Worldnpc_equip_02	NPC_Worldnpc_equip_02											19829;101044							SubmitNpcEx_365		title_365	context_365	accept_365_1;menu_365_1	complete_365;submit_365		target_365			CanAcceptMenu_365		CompleteMenu_365					1	0	1	1	1					
366				s990101	5	NPC_Worldnpc_equip_01	NPC_Worldnpc_equip_01											19829;101044							SubmitNpcEx_366		title_366	context_366	accept_366_1;menu_366_1	complete_366;submit_366		target_366			CanAcceptMenu_366		CompleteMenu_366					1	0	1	2	1					
367				s990101	5	NPC_Worldnpc_equip_02	NPC_Worldnpc_equip_02											19829;101045							SubmitNpcEx_367		title_367	context_367	accept_367_1;menu_367_1	complete_367;submit_367		target_367			CanAcceptMenu_367		CompleteMenu_367					1	0	1	1	1					
368				s990101	5	NPC_Worldnpc_equip_01	NPC_Worldnpc_equip_01											19829;101045							SubmitNpcEx_368		title_368	context_368	accept_368_1;menu_368_1	complete_368;submit_368		target_368			CanAcceptMenu_368		CompleteMenu_368					1	0	1	2	1					
369				s990101	5	NPC_Worldnpc_equip_02	NPC_Worldnpc_equip_02											19829;101046							SubmitNpcEx_369		title_369	context_369	accept_369_1;menu_369_1	complete_369;submit_369		target_369			CanAcceptMenu_369		CompleteMenu_369					1	0	1	1	1					
370				s990101	5	NPC_Worldnpc_equip_01	NPC_Worldnpc_equip_01											19829;101046							SubmitNpcEx_370		title_370	context_370	accept_370_1;menu_370_1	complete_370;submit_370		target_370			CanAcceptMenu_370		CompleteMenu_370					1	0	1	2	1					
371				s990101	5	NPC_Worldnpc_equip_02	NPC_Worldnpc_equip_02											19829;101876							SubmitNpcEx_371		title_371	context_371	accept_371_1;menu_371_1	complete_371;submit_371		target_371			CanAcceptMenu_371		CompleteMenu_371					1	0	1	1	1					
372				s990101	5	NPC_Worldnpc_equip_01	NPC_Worldnpc_equip_01											19829;101876							SubmitNpcEx_372		title_372	context_372	accept_372_1;menu_372_1	complete_372;submit_372		target_372			CanAcceptMenu_372		CompleteMenu_372					1	0	1	2	1					
373				s990101														3174									title_373																								
374				s990101	5	hd_dw_001	hd_dw_001											103511							SubmitNpcEx_374		title_374	context_374	accept_374_1;menu_374_1	complete_374;submit_374		target_374		next_374	CanAcceptMenu_374		CompleteMenu_374					1	0	1	1	1					
375				s990101	5	hd_dw_001	hd_dw_001											104684							SubmitNpcEx_375		title_375	context_375	accept_375_1;menu_375_1	complete_375;submit_375		target_375		next_375	CanAcceptMenu_375		CompleteMenu_375					1	0	1	1	1					
376				s990101	5	hd_dw_001	hd_dw_001											103512							SubmitNpcEx_376		title_376	context_376	accept_376_1;menu_376_1	complete_376;submit_376		target_376		next_376	CanAcceptMenu_376		CompleteMenu_376					1	0	1	1	1					
377				s990101	5	hd_dw_001	hd_dw_001											104685							SubmitNpcEx_377		title_377	context_377	accept_377_1;menu_377_1	complete_377;submit_377		target_377		next_377	CanAcceptMenu_377		CompleteMenu_377					1	0	1	1	1					
378				s990101	5	hd_dw_001	hd_dw_001											103513							SubmitNpcEx_378		title_378	context_378	accept_378_1;menu_378_1	complete_378;submit_378		target_378		next_378	CanAcceptMenu_378		CompleteMenu_378					1	0	1	1	1					
379				s990101	5	hd_dw_001	hd_dw_001											26252							SubmitNpcEx_379		title_379	context_379	accept_379_1;menu_379_1	complete_379;submit_379		target_379		next_379	CanAcceptMenu_379		CompleteMenu_379					1	0	1	1	1					
380				s990101	5	hd_dw_001	hd_dw_001											103514							SubmitNpcEx_380		title_380	context_380	accept_380_1;menu_380_1	complete_380;submit_380		target_380		next_380	CanAcceptMenu_380		CompleteMenu_380					1	0	1	1	1					
381				s990101	5	hd_dw_001	hd_dw_001											26253							SubmitNpcEx_381		title_381	context_381	accept_381_1;menu_381_1	complete_381;submit_381		target_381		next_381	CanAcceptMenu_381		CompleteMenu_381					1	0	1	1	1					
382				s990101	5	hd_dw_001	hd_dw_001											26234							SubmitNpcEx_382		title_382	context_382	accept_382_1;menu_382_1	complete_382;submit_382		target_382		next_382	CanAcceptMenu_382		CompleteMenu_382					1	0	1	1	1					
383				s990101	5	hd_dw_001	hd_dw_001											26235							SubmitNpcEx_383		title_383	context_383	accept_383_1;menu_383_1	complete_383;submit_383		target_383		next_383	CanAcceptMenu_383		CompleteMenu_383					1	0	1	1	1					
384				s990101	5	hd_dw_001	hd_dw_001											26236							SubmitNpcEx_384		title_384	context_384	accept_384_1;menu_384_1	complete_384;submit_384		target_384		next_384	CanAcceptMenu_384		CompleteMenu_384					1	0	1	1	1					
385				s990101	5	hd_dw_001	hd_dw_001											26237							SubmitNpcEx_385		title_385	context_385	accept_385_1;menu_385_1	complete_385;submit_385		target_385		next_385	CanAcceptMenu_385		CompleteMenu_385					1	0	1	1	1					
386				s990101	5	hd_dw_001	hd_dw_001											26238							SubmitNpcEx_386		title_386	context_386	accept_386_1;menu_386_1	complete_386;submit_386		target_386		next_386	CanAcceptMenu_386		CompleteMenu_386					1	0	1	1	1					
387				s990101	5	hd_dw_001	hd_dw_001											26239							SubmitNpcEx_387		title_387	context_387	accept_387_1;menu_387_1	complete_387;submit_387		target_387		next_387	CanAcceptMenu_387		CompleteMenu_387					1	0	1	1	1					
388				s990101	5	hd_dw_001	hd_dw_001											26240							SubmitNpcEx_388		title_388	context_388	accept_388_1;menu_388_1	complete_388;submit_388		target_388		next_388	CanAcceptMenu_388		CompleteMenu_388					1	0	1	1	1					
389				s990101	5	hd_dw_001	hd_dw_001											26241							SubmitNpcEx_389		title_389	context_389	accept_389_1;menu_389_1	complete_389;submit_389		target_389		next_389	CanAcceptMenu_389		CompleteMenu_389					1	0	1	1	1					
390				s990101	5	hd_dw_001	hd_dw_001											26242							SubmitNpcEx_390		title_390	context_390	accept_390_1;menu_390_1	complete_390;submit_390		target_390		next_390	CanAcceptMenu_390		CompleteMenu_390					1	0	1	1	1					
391				s990101	5	hd_dw_001	hd_dw_001											26243							SubmitNpcEx_391		title_391	context_391	accept_391_1;menu_391_1	complete_391;submit_391		target_391		next_391	CanAcceptMenu_391		CompleteMenu_391					1	0	1	1	1					
392				s990101	5	hd_dw_001	hd_dw_001											26244							SubmitNpcEx_392		title_392	context_392	accept_392_1;menu_392_1	complete_392;submit_392		target_392		next_392	CanAcceptMenu_392		CompleteMenu_392					1	0	1	1	1					
393				s990101	5	hd_dw_001	hd_dw_001											26245							SubmitNpcEx_393		title_393	context_393	accept_393_1;menu_393_1	complete_393;submit_393		target_393		next_393	CanAcceptMenu_393		CompleteMenu_393					1	0	1	1	1					
394				s990101	5	hd_dw_001	hd_dw_001											26246							SubmitNpcEx_394		title_394	context_394	accept_394_1;menu_394_1	complete_394;submit_394		target_394		next_394	CanAcceptMenu_394		CompleteMenu_394					1	0	1	1	1					
395				s990101	5	hd_dw_001	hd_dw_001											26247							SubmitNpcEx_395		title_395	context_395	accept_395_1;menu_395_1	complete_395;submit_395		target_395		next_395	CanAcceptMenu_395		CompleteMenu_395					1	0	1	1	1					
396				s990101	5	hd_dw_001	hd_dw_001											26248							SubmitNpcEx_396		title_396	context_396	accept_396_1;menu_396_1	complete_396;submit_396		target_396		next_396	CanAcceptMenu_396		CompleteMenu_396					1	0	1	1	1					
397				s990101	5	hd_dw_001	hd_dw_001											26249							SubmitNpcEx_397		title_397	context_397	accept_397_1;menu_397_1	complete_397;submit_397		target_397		next_397	CanAcceptMenu_397		CompleteMenu_397					1	0	1	1	1					
401				s990101	5	operation_manage	operation_manage					1						24626							SubmitNpcEx_401		title_401	context_401	accept_401_1;menu_401_1	complete_401;submit_401		target_401		next_401	CanAcceptMenu_401		CompleteMenu_401					0	0	0	0	0					
420				s990101	5	world_korea_c01	world_korea_c01		5	5								26534;17051							SubmitNpcEx_420		title_420	context_420	accept_420_1;menu_420_1	complete_420;submit_420		target_420		next_420	CanAcceptMenu_420		CompleteMenu_420					1	0	0							
421				s990101	5	world_korea_c02	world_korea_c02		6	6								26534;17051							SubmitNpcEx_421		title_421	context_421	accept_421_1;menu_421_1	complete_421;submit_421		target_421		next_421	CanAcceptMenu_421		CompleteMenu_421					1	0	0							
422				s990101	5	world_korea_c03	world_korea_c03		7	7								26534;17051							SubmitNpcEx_422		title_422	context_422	accept_422_1;menu_422_1	complete_422;submit_422		target_422		next_422	CanAcceptMenu_422		CompleteMenu_422					1	0	0							
423				s990101	5	world_korea_c04	world_korea_c04		8	8								26534;17051							SubmitNpcEx_423		title_423	context_423	accept_423_1;menu_423_1	complete_423;submit_423		target_423		next_423	CanAcceptMenu_423		CompleteMenu_423					1	0	0							
424				s990101	5	world_korea_c05	world_korea_c05		9	9								26534;17051							SubmitNpcEx_424		title_424	context_424	accept_424_1;menu_424_1	complete_424;submit_424		target_424		next_424	CanAcceptMenu_424		CompleteMenu_424					1	0	0							
425				s990101	5	world_korea_c06	world_korea_c06		10	10								26534;17051							SubmitNpcEx_425		title_425	context_425	accept_425_1;menu_425_1	complete_425;submit_425		target_425		next_425	CanAcceptMenu_425		CompleteMenu_425					1	0	0							
426				s990101	5	world_korea_c07	world_korea_c07		11	11								26534;17051							SubmitNpcEx_426		title_426	context_426	accept_426_1;menu_426_1	complete_426;submit_426		target_426		next_426	CanAcceptMenu_426		CompleteMenu_426					1	0	0							
427				s990101	5	world_korea_c08	world_korea_c08		12	12								26534;17051							SubmitNpcEx_427		title_427	context_427	accept_427_1;menu_427_1	complete_427;submit_427		target_427		next_427	CanAcceptMenu_427		CompleteMenu_427					1	0	0							
428				s990101	5	world_korea_b01	world_korea_b01		13	13		1						17051							SubmitNpcEx_428		title_428	context_428	accept_428_1;menu_428_1	complete_428;submit_428		target_428		next_428	CanAcceptMenu_428		CompleteMenu_428					1	0	0	0	0					
429				s990101	5	world_korea_b02	world_korea_b02		14	14		1						17051							SubmitNpcEx_429		title_429	context_429	accept_429_1;menu_429_1	complete_429;submit_429		target_429			CanAcceptMenu_429		CompleteMenu_429					1	0	0	0	0					
430				s990101	5	world_korea_b03	world_korea_b03		15	15		1						17051							SubmitNpcEx_430		title_430	context_430	accept_430_1;menu_430_1	complete_430;submit_430		target_430			CanAcceptMenu_430		CompleteMenu_430					1	0	0	0	0					
431				s990101	5	world_korea_b04	world_korea_b04		16	16		1						17051							SubmitNpcEx_431		title_431	context_431	accept_431_1;menu_431_1	complete_431;submit_431		target_431			CanAcceptMenu_431		CompleteMenu_431					1	0	0	0	0					
432				s990101	5	world_korea_b05	world_korea_b05		17	17		1						17051							SubmitNpcEx_432		title_432	context_432	accept_432_1;menu_432_1	complete_432;submit_432		target_432			CanAcceptMenu_432		CompleteMenu_432					1	0	0	0	0					
433				s990101	5	world_korea_d	world_korea_d		14	14				70				17051				42958			SubmitNpcEx_433		title_433	context_433	accept_433_1;menu_433_1	complete_433;submit_433		target_433		next_433	CanAcceptMenu_433		CompleteMenu_433					1	0	0	0	0					
434				s990101	5		world_korea_i			14															SubmitNpcEx_434		title_434	context_434		complete_434;submit_434		target_434		next_434			CompleteMenu_434					1	0	0	0	0					
435				s990101	9		worldnpc04101			5															SubmitNpcEx_435		title_435	context_435		complete_435;submit_435		target_435		next_435			CompleteMenu_435					1	0	0	0	0					
436				s990101	9		WorldNpc03003			6															SubmitNpcEx_436		title_436	context_436		complete_436;submit_436		target_436					CompleteMenu_436					1	0	0	0	0					
437				s990101	9		WorldNpc03305			7															SubmitNpcEx_437		title_437	context_437		complete_437;submit_437		target_437					CompleteMenu_437					1	0	0	0	0					
438				s990101	9		WorldNpc03816			8															SubmitNpcEx_438		title_438	context_438		complete_438;submit_438		target_438					CompleteMenu_438					1	0	0	0	0					
439				s990101	9		WorldNpc02201			9															SubmitNpcEx_439		title_439	context_439		complete_439;submit_439		target_439					CompleteMenu_439					1	0	0	0	0					
440				s990101	9		WorldNpc02604			10															SubmitNpcEx_440		title_440	context_440		complete_440;submit_440		target_440					CompleteMenu_440					1	0	0	0	0					
441				s990101	9		WorldNpc04401			11															SubmitNpcEx_441		title_441	context_441		complete_441;submit_441		target_441					CompleteMenu_441					1	0	0	0	0					
442				s990101	9		WorldNpc00212			12															SubmitNpcEx_442		title_442	context_442		complete_442;submit_442		target_442		next_442			CompleteMenu_442					1	0	0	0	0					
443				s990101	9		WorldNpc00009			1		1													SubmitNpcEx_443		title_443	context_443	accept_443_1;menu_443_1	complete_443;submit_443		target_443		next_443	CanAcceptMenu_443		CompleteMenu_443					0	0	0	0	0					
444				s990101	9		WorldNpc00501			3		1													SubmitNpcEx_444		title_444	context_444	accept_444_1;menu_444_1	complete_444;submit_444		target_444		next_444	CanAcceptMenu_444		CompleteMenu_444					0	0	0	0	0					
445				s990101	9		WorldNpc09841			17		1													SubmitNpcEx_445		title_445	context_445	accept_445_1;menu_445_1	complete_445;submit_445		target_445		next_445	CanAcceptMenu_445		CompleteMenu_445					0	0	0	0	0					
446				s990101	9		WorldNpc10745			4		1													SubmitNpcEx_446		title_446	context_446	accept_446_1;menu_446_1	complete_446;submit_446		target_446		next_446	CanAcceptMenu_446		CompleteMenu_446					0	0	0	0	0					
447				s990101	9	operation_manage	operation_manage				50			50				1410							SubmitNpcEx_447		title_447	context_447	accept_447_1;menu_447_1	complete_447;submit_447		target_447		next_447	CanAcceptMenu_447		CompleteMenu_447					0	0	0							
448				s990101	9	operation_manage	operation_manage				1296			1296				23683							SubmitNpcEx_448		title_448	context_448	accept_448_1;menu_448_1	complete_448;submit_448		target_448		next_448	CanAcceptMenu_448		CompleteMenu_448					0	0	0							
449				s990101	9	operation_manage	operation_manage				1299			1299				23684							SubmitNpcEx_449		title_449	context_449	accept_449_1;menu_449_1	complete_449;submit_449		target_449		next_449	CanAcceptMenu_449		CompleteMenu_449					0	0	0							
450				s990101	9	operation_manage	operation_manage				1303			1303				23685							SubmitNpcEx_450		title_450	context_450	accept_450_1;menu_450_1	complete_450;submit_450		target_450		next_450	CanAcceptMenu_450		CompleteMenu_450					0	0	0							
451				s990101	9	operation_manage	operation_manage				1307			1307				23686							SubmitNpcEx_451		title_451	context_451	accept_451_1;menu_451_1	complete_451;submit_451		target_451		next_451	CanAcceptMenu_451		CompleteMenu_451					0	0	0							
452				s990101	9	operation_manage	operation_manage				1311			1311				23687							SubmitNpcEx_452		title_452	context_452	accept_452_1;menu_452_1	complete_452;submit_452		target_452		next_452	CanAcceptMenu_452		CompleteMenu_452					0	0	0							
453				s990101	9	operation_manage	operation_manage				1315			1315				23688							SubmitNpcEx_453		title_453	context_453	accept_453_1;menu_453_1	complete_453;submit_453		target_453		next_453	CanAcceptMenu_453		CompleteMenu_453					0	0	0							
454				s990101	9	operation_manage	operation_manage				1319			1319				23689							SubmitNpcEx_454		title_454	context_454	accept_454_1;menu_454_1	complete_454;submit_454		target_454		next_454	CanAcceptMenu_454		CompleteMenu_454					0	0	0							
455				s990101	9	operation_manage	operation_manage				1323			1323				23690							SubmitNpcEx_455		title_455	context_455	accept_455_1;menu_455_1	complete_455;submit_455		target_455		next_455	CanAcceptMenu_455		CompleteMenu_455					0	0	0							
457		锦衣卫		s990101	9		worldnpc04101			5		1						23633							SubmitNpcEx_457		title_457	context_457		complete_457;submit_457		target_457		next_457			CompleteMenu_457														
458		丐帮		s990101	9		WorldNpc03003			6		1						23633							SubmitNpcEx_458		title_458	context_458		complete_458;submit_458		target_458		next_458			CompleteMenu_458														
459		君子堂		s990101	9		WorldNpc03305			7		1						23633							SubmitNpcEx_459		title_459	context_459		complete_459;submit_459		target_459		next_459			CompleteMenu_459														
460		极乐谷		s990101	9		WorldNpc03816			8		1						23633							SubmitNpcEx_460		title_460	context_460		complete_460;submit_460		target_460		next_460			CompleteMenu_460														
461		唐门		s990101	9		WorldNpc02201			9		1						23633							SubmitNpcEx_461		title_461	context_461		complete_461;submit_461		target_461		next_461			CompleteMenu_461														
462		峨眉		s990101	9		WorldNpc02604			10		1						23633							SubmitNpcEx_462		title_462	context_462		complete_462;submit_462		target_462		next_462			CompleteMenu_462														
463		武当		s990101	9		WorldNpc04401			11		1						23633							SubmitNpcEx_463		title_463	context_463		complete_463;submit_463		target_463		next_463			CompleteMenu_463														
464		少林		s990101	9		WorldNpc00212			12		1						23633							SubmitNpcEx_464		title_464	context_464		complete_464;submit_464		target_464		next_464			CompleteMenu_464														
465				s990101	5	operation_manage	operation_manage											16498							SubmitNpcEx_465		title_465	context_465	accept_465_1;menu_465_1	complete_465;submit_465		target_465		next_465	CanAcceptMenu_465		CompleteMenu_465					1	0	1	1	1					
466				s990101	5	hd_dw_001	hd_dw_001											16502							SubmitNpcEx_466		title_466	context_466	accept_466_1;menu_466_1	complete_466;submit_466		target_466		next_466	CanAcceptMenu_466		CompleteMenu_466					1	0	0							
467				s990101	5	hd_dw_001	hd_dw_001											16502							SubmitNpcEx_467		title_467	context_467	accept_467_1;menu_467_1	complete_467;submit_467		target_467		next_467	CanAcceptMenu_467		CompleteMenu_467					1	0	0							
468				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_468		title_468	context_468	accept_468_1;menu_468_1	complete_468;submit_468		target_468		next_468	CanAcceptMenu_468		CompleteMenu_468					1	0	1	1	1					
469				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_469		title_469	context_469	accept_469_1;menu_469_1	complete_469;submit_469		target_469		next_469	CanAcceptMenu_469		CompleteMenu_469					1	0	1	1	1					
470				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_470		title_470	context_470	accept_470_1;menu_470_1	complete_470;submit_470		target_470		next_470	CanAcceptMenu_470		CompleteMenu_470					1	0	1	1	1					
471				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_471		title_471	context_471	accept_471_1;menu_471_1	complete_471;submit_471		target_471		next_471	CanAcceptMenu_471		CompleteMenu_471					1	0	1	1	1					
472				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_472		title_472	context_472	accept_472_1;menu_472_1	complete_472;submit_472		target_472		next_472	CanAcceptMenu_472		CompleteMenu_472					1	0	1	1	1					
473				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_473		title_473	context_473	accept_473_1;menu_473_1	complete_473;submit_473		target_473		next_473	CanAcceptMenu_473		CompleteMenu_473					1	0	1	1	1					
474				s990101	5	operation_manage	operation_manage											2999							SubmitNpcEx_474		title_474	context_474	accept_474_1;menu_474_1	complete_474;submit_474		target_474		next_474	CanAcceptMenu_474		CompleteMenu_474					1	0	1	7	1					
475				s990101	5	operation_manage	operation_manage											2999							SubmitNpcEx_475		title_475	context_475				target_475		next_475								1	0	1	1	1					
476				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_476		title_476	context_476	accept_476_1;menu_476_1	complete_476;submit_476		target_476		next_476	CanAcceptMenu_476		CompleteMenu_476					1	0	1	1	1					
477				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_477		title_477	context_477	accept_477_1;menu_477_1	complete_477;submit_477		target_477		next_477	CanAcceptMenu_477		CompleteMenu_477					1	0	1	1	1					
478				s990101	5	operation_manage	operation_manage																		SubmitNpcEx_478		title_478	context_478	accept_478_1;menu_478_1	complete_478;submit_478		target_478		next_478	CanAcceptMenu_478		CompleteMenu_478					1	0	1	1	1					
479				s990101	5	operation_manage	operation_manage											17296							SubmitNpcEx_479		title_479	context_479	accept_479_1;menu_479_1	complete_479;submit_479		target_479		next_479	CanAcceptMenu_479							1	0	1	1	1					
480				s990101	5	operation_manage	operation_manage											17296							SubmitNpcEx_480		title_480	context_480	accept_480_1;menu_480_1	complete_480;submit_480		target_480		next_480	CanAcceptMenu_480							1	0	1	1	1					
481				s990101	5	WorldNpc03003	WorldNpc03003		6	6								23949							SubmitNpcEx_481		title_481	context_481	accept_481_1;menu_481_1	complete_481;submit_481		target_481		next_481	CanAcceptMenu_481		CompleteMenu_481					1	0	1	1	1					
