STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
80306	∂Ò»Àπ»–«Àﬁ∫£	story	s700301	13	5			2	2					3174;25665							title_80306	context_80306	accept_80306_1;menu_80306_1	complete_80306	uncom_80306	target_80306	task_TrackInfo_80306	next_80306	CanAcceptMenu_80306	UncompleteMenu_80306	CompleteMenu_80306					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80317	∂Ò»Àπ»–«Àﬁ∫£	story	s700301	13	5			2	2					3174;25665							title_80317	context_80317	accept_80317_1;menu_80317_1	complete_80317	uncom_80317	target_80317	task_TrackInfo_80317	next_80317	CanAcceptMenu_80317	UncompleteMenu_80317	CompleteMenu_80317					1	1	1	1	1											repute_jianghu|60418383
80330	∂Ò»Àπ»–«Àﬁ∫£	question	s700301	13	7			2	2					3174;25665							title_80330	context_80330	accept_80330_1;menu_80330_1	complete_80330	uncom_80330	target_80330	task_TrackInfo_80330	next_80330	CanAcceptMenu_80330	UncompleteMenu_80330	CompleteMenu_80330					1	1	1	1	1											repute_jianghu|60418383
80332	∂Ò»Àπ»–«Àﬁ∫£	question	s700301	13	5			2	2					3174;25665							title_80332	context_80332	accept_80332_1;menu_80332_1	complete_80332	uncom_80332	target_80332	task_TrackInfo_80332	next_80332	CanAcceptMenu_80332	UncompleteMenu_80332	CompleteMenu_80332					1	1	1	1	1											repute_jianghu|60418383
80333	∂Ò»Àπ»–«Àﬁ∫£	question	s700301	13	5			2	2					3174;25665							title_80333	context_80333	accept_80333_1;menu_80333_1	complete_80333	uncom_80333	target_80333	task_TrackInfo_80333	next_80333	CanAcceptMenu_80333	UncompleteMenu_80333	CompleteMenu_80333					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80335	∂Ò»Àπ»–«Àﬁ∫£	question	s700301	13	5			2	2					3174;25665							title_80335	context_80335	accept_80335_1;menu_80335_1	complete_80335	uncom_80335	target_80335	task_TrackInfo_80335	next_80335	CanAcceptMenu_80335	UncompleteMenu_80335	CompleteMenu_80335					1	1	1	1	1											repute_jianghu|60418383
80351	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ≈…collect–«Àﬁ≈…	s700301	13	7			2	2					3174;25665							title_80351	context_80351	accept_80351_1;menu_80351_1	complete_80351	uncom_80351	target_80351	task_TrackInfo_80351	next_80351	CanAcceptMenu_80351	UncompleteMenu_80351	CompleteMenu_80351					1	1	1	1	1											repute_jianghu|60418383
80359	∂Ò»Àπ»–«Àﬁ∫£	interact–«Àﬁ¬ÎÕ∑collect∂Ò»Àπ»	s700301	13	5			2	2					3174;25665							title_80359	context_80359	accept_80359_1;menu_80359_1	complete_80359	uncom_80359	target_80359	task_TrackInfo_80359	next_80359	CanAcceptMenu_80359	UncompleteMenu_80359	CompleteMenu_80359					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80372	∂Ò»Àπ»–«Àﬁ∫£	hunter±˘≤œ€Í	s700301	13	5			2	2					3174;25665							title_80372	context_80372	accept_80372_1;menu_80372_1	complete_80372	uncom_80372	target_80372	task_TrackInfo_80372	next_80372	CanAcceptMenu_80372	UncompleteMenu_80372	CompleteMenu_80372					1	1	1	1	1											repute_jianghu|60418383
80374	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ≈…	s700301	13	5			2	2					3174;25665							title_80374	context_80374	accept_80374_1;menu_80374_1	complete_80374	uncom_80374	target_80374	task_TrackInfo_80374	next_80374	CanAcceptMenu_80374	UncompleteMenu_80374	CompleteMenu_80374					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80375	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ≈…	s700301	13	5			2	2					3174;25665							title_80375	context_80375	accept_80375_1;menu_80375_1	complete_80375	uncom_80375	target_80375	task_TrackInfo_80375	next_80375	CanAcceptMenu_80375	UncompleteMenu_80375	CompleteMenu_80375					1	1	1	1	1											repute_jianghu|60418383
80381	∂Ò»Àπ»–«Àﬁ∫£	interact∂Ò»Àπ»interact–«Àﬁ≈…¬ÎÕ∑	s700301	13	7			2	2					3174;25665			21606;21607				title_80381	context_80381	accept_80381_1;menu_80381_1	complete_80381	uncom_80381	target_80381	task_TrackInfo_80381	next_80381	CanAcceptMenu_80381	UncompleteMenu_80381	CompleteMenu_80381					1	1	1	1	1											repute_jianghu|60418383
80385	∂Ò»Àπ»–«Àﬁ∫£	interact±˘≤œ€Íinteract–«Àﬁ≈…¬ÎÕ∑	s700301	13	5			2	2					3174;25665			21610				title_80385	context_80385	accept_80385_1;menu_80385_1	complete_80385	uncom_80385	target_80385	task_TrackInfo_80385	next_80385	CanAcceptMenu_80385	UncompleteMenu_80385	CompleteMenu_80385					1	1	1	1	1											repute_jianghu|60418383
80386	∂Ò»Àπ»–«Àﬁ∫£	interact–«Àﬁ≈…¬ÎÕ∑interact–«Àﬁ≈…¬ÎÕ∑	s700301	13	5			2	2					3174;25665							title_80386	context_80386	accept_80386_1;menu_80386_1	complete_80386	uncom_80386	target_80386	task_TrackInfo_80386	next_80386	CanAcceptMenu_80386	UncompleteMenu_80386	CompleteMenu_80386					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80388	∂Ò»Àπ»–«Àﬁ∫£	interact∂Ò»Àπ»hunter–«Àﬁ≈…	s700301	13	5			2	2					3174;25665							title_80388	context_80388	accept_80388_1;menu_80388_1	complete_80388	uncom_80388	target_80388	task_TrackInfo_80388	next_80388	CanAcceptMenu_80388	UncompleteMenu_80388	CompleteMenu_80388					1	1	1	1	1											repute_jianghu|60418383
80393	∂Ò»Àπ»–«Àﬁ∫£	interact∂Ò»Àπ»hunter–«Àﬁ≈…	s700301	13	5			2	2					3174;25665							title_80393	context_80393	accept_80393_1;menu_80393_1	complete_80393	uncom_80393	target_80393	task_TrackInfo_80393	next_80393	CanAcceptMenu_80393	UncompleteMenu_80393	CompleteMenu_80393					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80396	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ≈…hunter–«Àﬁ≈…collect–«Àﬁ≈…	s700301	13	7			2	2					3174;25665							title_80396	context_80396	accept_80396_1;menu_80396_1	complete_80396	uncom_80396	target_80396	task_TrackInfo_80396	next_80396	CanAcceptMenu_80396	UncompleteMenu_80396	CompleteMenu_80396					1	1	1	1	1											repute_jianghu|60418383
80403	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ≈…hunterœ¿øÕ¡Îcollect–«Àﬁ≈…	s700301	13	7			2	2					3174;25665							title_80403	context_80403	accept_80403_1;menu_80403_1	complete_80403	uncom_80403	target_80403	task_TrackInfo_80403	next_80403	CanAcceptMenu_80403	UncompleteMenu_80403	CompleteMenu_80403					1	1	1	1	1											repute_jianghu|60418383
80413	∂Ò»Àπ»–«Àﬁ∫£	interact∂Ò»Àπ»hunter±˘≤œ€Í	s700301	13	5			2	2					3174;25665							title_80413	context_80413	accept_80413_1;menu_80413_1	complete_80413	uncom_80413	target_80413	task_TrackInfo_80413	next_80413	CanAcceptMenu_80413	UncompleteMenu_80413	CompleteMenu_80413					1	1	1	1	1											repute_jianghu|60418383
80415	∂Ò»Àπ»–«Àﬁ∫£	interact–«Àﬁ≈…hunter±˘≤œ€Í	s700301	13	7			2	2					3174;25665			21613				title_80415	context_80415	accept_80415_1;menu_80415_1	complete_80415	uncom_80415	target_80415	task_TrackInfo_80415	next_80415	CanAcceptMenu_80415	UncompleteMenu_80415	CompleteMenu_80415					1	1	1	1	1											repute_jianghu|60418383
80427	∂Ò»Àπ»–«Àﬁ∫£	collectøµ¥Â∑œ–Ê	s700301	13	5			2	2					3174;25665							title_80427	context_80427	accept_80427_1;menu_80427_1	complete_80427	uncom_80427	target_80427	task_TrackInfo_80427	next_80427	CanAcceptMenu_80427	UncompleteMenu_80427	CompleteMenu_80427					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80428	∂Ò»Àπ»–«Àﬁ∫£	collect±˘≤œ€Í	s700301	13	5			2	2					3174;25665							title_80428	context_80428	accept_80428_1;menu_80428_1	complete_80428	uncom_80428	target_80428	task_TrackInfo_80428	next_80428	CanAcceptMenu_80428	UncompleteMenu_80428	CompleteMenu_80428					1	1	1	1	1											repute_jianghu|60418383
80433	∂Ò»Àπ»–«Àﬁ∫£	collect–«Àﬁ≈…	s700301	13	7			2	2					3174;25665							title_80433	context_80433	accept_80433_1;menu_80433_1	complete_80433	uncom_80433	target_80433	task_TrackInfo_80433	next_80433	CanAcceptMenu_80433	UncompleteMenu_80433	CompleteMenu_80433					1	1	1	1	1											repute_jianghu|60418383
80436	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ¬ÎÕ∑	s700301	13	5			2	2					3174;25665							title_80436	context_80436	accept_80436_1;menu_80436_1	complete_80436	uncom_80436	target_80436	task_TrackInfo_80436	next_80436	CanAcceptMenu_80436	UncompleteMenu_80436	CompleteMenu_80436					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80439	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ¬ÎÕ∑	s700301	13	5			2	2					3174;25665							title_80439	context_80439	accept_80439_1;menu_80439_1	complete_80439	uncom_80439	target_80439	task_TrackInfo_80439	next_80439	CanAcceptMenu_80439	UncompleteMenu_80439	CompleteMenu_80439					1	1	1	1	1											repute_jianghu|60418383
80440	∂Ò»Àπ»–«Àﬁ∫£	hunter–«Àﬁ≈…	s700301	13	5			2	2					3174;25665							title_80440	context_80440	accept_80440_1;menu_80440_1	complete_80440	uncom_80440	target_80440	task_TrackInfo_80440	next_80440	CanAcceptMenu_80440	UncompleteMenu_80440	CompleteMenu_80440					1	1	1	1	1									10416&3715|100044|conditiontext_100044|0|conditiontips_0;10416&3714|100043|conditiontext_100043|14|conditiontips_14;10416&3713|100042|conditiontext_100042|17|conditiontips_17;10416&3711|100040|conditiontext_100040|17|conditiontips_17;10416&3710|100039|conditiontext_100039|13|conditiontips_13;10416&3709|100038|conditiontext_100038|1|conditiontips_1;10416&3708|100037|conditiontext_100037|0|conditiontips_0		repute_jianghu|60418383
80447	∂Ò»Àπ»–«Àﬁ∫£	hunter±˘≤œ€Íhunter±˘≤œ€Íhunter±˘≤œ€Í	s700501	13	7			2	2					3174;25665							title_80447	context_80447	accept_80447_1;menu_80447_1	complete_80447	uncom_80447	target_80447	task_TrackInfo_80447	next_80447	CanAcceptMenu_80447	UncompleteMenu_80447	CompleteMenu_80447					1	1	1	1	1											repute_jianghu|60418383
80318	∂Ò»Àπ»¿•¬ÿ≈…	story	s700401	12	5			2	2					3174;25665							title_80318	context_80318	accept_80318_1;menu_80318_1	complete_80318	uncom_80318	target_80318	task_TrackInfo_80318	next_80318	CanAcceptMenu_80318	UncompleteMenu_80318	CompleteMenu_80318					1	1	1	1	1											repute_jianghu|60418383
80321	∂Ò»Àπ»¿•¬ÿ≈…	story	s700401	12	5			2	2					3174;25665							title_80321	context_80321	accept_80321_1;menu_80321_1	complete_80321	uncom_80321	target_80321	task_TrackInfo_80321	next_80321	CanAcceptMenu_80321	UncompleteMenu_80321	CompleteMenu_80321					1	1	1	1	1											repute_jianghu|60418383
80322	∂Ò»Àπ»¿•¬ÿ≈…	story	s700401	12	5			2	2					3174;25665							title_80322	context_80322	accept_80322_1;menu_80322_1	complete_80322	uncom_80322	target_80322	task_TrackInfo_80322	next_80322	CanAcceptMenu_80322	UncompleteMenu_80322	CompleteMenu_80322					1	1	1	1	1									10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
80323	∂Ò»Àπ»¿•¬ÿ≈…	story	s700401	12	5			2	2					3174;25665							title_80323	context_80323	accept_80323_1;menu_80323_1	complete_80323	uncom_80323	target_80323	task_TrackInfo_80323	next_80323	CanAcceptMenu_80323	UncompleteMenu_80323	CompleteMenu_80323					1	1	1	1	1											repute_jianghu|60418383
80327	∂Ò»Àπ»¿•¬ÿ≈…	useitem¿•¬ÿ√≈	s700401	12	5			2	2					3174;25665			21616				title_80327	context_80327	accept_80327_1;menu_80327_1	complete_80327	uncom_80327	target_80327	task_TrackInfo_80327	next_80327	CanAcceptMenu_80327	UncompleteMenu_80327	CompleteMenu_80327					1	1	1	1	1									10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
80328	∂Ò»Àπ»¿•¬ÿ≈…	useitem	s700401	12	5			2	2					3174;25665			21617				title_80328	context_80328	accept_80328_1;menu_80328_1	complete_80328	uncom_80328	target_80328	task_TrackInfo_80328	next_80328	CanAcceptMenu_80328	UncompleteMenu_80328	CompleteMenu_80328					1	1	1	1	1											repute_jianghu|60418383
80334	∂Ò»Àπ»¿•¬ÿ≈…	question	s700401	12	5			2	2					3174;25665							title_80334	context_80334	accept_80334_1;menu_80334_1	complete_80334	uncom_80334	target_80334	task_TrackInfo_80334	next_80334	CanAcceptMenu_80334	UncompleteMenu_80334	CompleteMenu_80334					1	1	1	1	1									10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
80336	∂Ò»Àπ»¿•¬ÿ≈…	question	s700401	12	5			2	2					3174;25665							title_80336	context_80336	accept_80336_1;menu_80336_1	complete_80336	uncom_80336	target_80336	task_TrackInfo_80336	next_80336	CanAcceptMenu_80336	UncompleteMenu_80336	CompleteMenu_80336					1	1	1	1	1											repute_jianghu|60418383
80350	∂Ò»Àπ»¿•¬ÿ≈…	hunter¿•¬ÿ≈…collectÃ“ª®¡÷	s700401	12	7			2	2					3174;25665							title_80350	context_80350	accept_80350_1;menu_80350_1	complete_80350	uncom_80350	target_80350	task_TrackInfo_80350	next_80350	CanAcceptMenu_80350	UncompleteMenu_80350	CompleteMenu_80350					1	1	1	1	1											repute_jianghu|60418383
80366	∂Ò»Àπ»¿•¬ÿ≈…	hunter¿•¬ÿπ»	s700401	12	5			2	2					3174;25665							title_80366	context_80366	accept_80366_1;menu_80366_1	complete_80366	uncom_80366	target_80366	task_TrackInfo_80366	next_80366	CanAcceptMenu_80366	UncompleteMenu_80366	CompleteMenu_80366					1	1	1	1	1									10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
80369	∂Ò»Àπ»¿•¬ÿ≈…	hunter¿•¬ÿπ»	s700401	12	5			2	2					3174;25665							title_80369	context_80369	accept_80369_1;menu_80369_1	complete_80369	uncom_80369	target_80369	task_TrackInfo_80369	next_80369	CanAcceptMenu_80369	UncompleteMenu_80369	CompleteMenu_80369					1	1	1	1	1									10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
80370	∂Ò»Àπ»¿•¬ÿ≈…	hunter∫˙—Ó¡÷	s700401	12	5			2	2					3174;25665							title_80370	context_80370	accept_80370_1;menu_80370_1	complete_80370	uncom_80370	target_80370	task_TrackInfo_80370	next_80370	CanAcceptMenu_80370	UncompleteMenu_80370	CompleteMenu_80370					1	1	1	1	1											repute_jianghu|60418383
80402	∂Ò»Àπ»¿•¬ÿ≈…	hunter¿•¬ÿπ»hunter–«Àﬁ≈…collect–«Àﬁ≈…	s700401	12	7			2	2					3174;25665							title_80402	context_80402	accept_80402_1;menu_80402_1	complete_80402	uncom_80402	target_80402	task_TrackInfo_80402	next_80402	CanAcceptMenu_80402	UncompleteMenu_80402	CompleteMenu_80402					1	1	1	1	1											repute_jianghu|60418383
80404	∂Ò»Àπ»¿•¬ÿ≈…	hunterøµ¥Â∑œ–Êhunter¿•¬ÿπ»collect¿•¬ÿπ»	s700401	12	7			2	2					3174;25665							title_80404	context_80404	accept_80404_1;menu_80404_1	complete_80404	uncom_80404	target_80404	task_TrackInfo_80404	next_80404	CanAcceptMenu_80404	UncompleteMenu_80404	CompleteMenu_80404					1	1	1	1	1											repute_jianghu|60418383
80405	∂Ò»Àπ»¿•¬ÿ≈…	hunter¿•¬ÿπ»hunter¿•¬ÿπ»collect¿•¬ÿπ»	s700401	12	7			2	2					3174;25665							title_80405	context_80405	accept_80405_1;menu_80405_1	complete_80405	uncom_80405	target_80405	task_TrackInfo_80405	next_80405	CanAcceptMenu_80405	UncompleteMenu_80405	CompleteMenu_80405					1	1	1	1	1											repute_jianghu|60418383
80419	∂Ò»Àπ»¿•¬ÿ≈…	collect∂Ò»Àπ»	s700401	12	5			2	2					3174;25665			21614;21615				title_80419	context_80419	accept_80419_1;menu_80419_1	complete_80419	uncom_80419	target_80419	task_TrackInfo_80419	next_80419	CanAcceptMenu_80419	UncompleteMenu_80419	CompleteMenu_80419					1	1	1	1	1											repute_jianghu|60418383
80421	∂Ò»Àπ»¿•¬ÿ≈…	collect∂Ò»Àπ»	s700401	12	5			2	2					3174;25665							title_80421	context_80421	accept_80421_1;menu_80421_1	complete_80421	uncom_80421	target_80421	task_TrackInfo_80421	next_80421	CanAcceptMenu_80421	UncompleteMenu_80421	CompleteMenu_80421					1	1	1	1	1									10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
80422	∂Ò»Àπ»¿•¬ÿ≈…	collect¿•¬ÿπ»	s700401	12	5			2	2					3174;25665							title_80422	context_80422	accept_80422_1;menu_80422_1	complete_80422	uncom_80422	target_80422	task_TrackInfo_80422	next_80422	CanAcceptMenu_80422	UncompleteMenu_80422	CompleteMenu_80422					1	1	1	1	1											repute_jianghu|60418383
80430	∂Ò»Àπ»¿•¬ÿ≈…	collectœ¿øÕ¡Î	s700401	12	5			2	2					3174;25665							title_80430	context_80430	accept_80430_1;menu_80430_1	complete_80430	uncom_80430	target_80430	task_TrackInfo_80430	next_80430	CanAcceptMenu_80430	UncompleteMenu_80430	CompleteMenu_80430					1	1	1	1	1											repute_jianghu|60418383
80434	∂Ò»Àπ»¿•¬ÿ≈…	hunter¿•¬ÿπ»	s700401	12	7			2	2					3174;25665							title_80434	context_80434	accept_80434_1;menu_80434_1	complete_80434	uncom_80434	target_80434	task_TrackInfo_80434	next_80434	CanAcceptMenu_80434	UncompleteMenu_80434	CompleteMenu_80434					1	1	1	1	1											repute_jianghu|60418383
80437	∂Ò»Àπ»¿•¬ÿ≈…	hunter¿•¬ÿ≈…	s700401	12	5			2	2					3174;25665							title_80437	context_80437	accept_80437_1;menu_80437_1	complete_80437	uncom_80437	target_80437	task_TrackInfo_80437	next_80437	CanAcceptMenu_80437	UncompleteMenu_80437	CompleteMenu_80437					1	1	1	1	1									10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
80319	∂Ò»Àπ»Àÿ‘∆π¨	story	s700501	16	5			2	2					3174;25665							title_80319	context_80319	accept_80319_1;menu_80319_1	complete_80319	uncom_80319	target_80319	task_TrackInfo_80319	next_80319	CanAcceptMenu_80319	UncompleteMenu_80319	CompleteMenu_80319					1	1	1	1	1									10416&3733|100062|conditiontext_100062|0|conditiontips_0;10416&3732|100061|conditiontext_100061|14|conditiontips_14;10416&3731|100060|conditiontext_100060|17|conditiontips_17;10416&3729|100058|conditiontext_100058|17|conditiontips_17;10416&3728|100057|conditiontext_100057|13|conditiontips_13;10416&3727|100056|conditiontext_100056|1|conditiontips_1;10416&3726|100055|conditiontext_100055|0|conditiontips_0		repute_jianghu|60418383
80320	∂Ò»Àπ»Àÿ‘∆π¨	story	s700501	16	5			2	2					3174;25665							title_80320	context_80320	accept_80320_1;menu_80320_1	complete_80320	uncom_80320	target_80320	task_TrackInfo_80320	next_80320	CanAcceptMenu_80320	UncompleteMenu_80320	CompleteMenu_80320					1	1	1	1	1											repute_jianghu|60418383
80325	∂Ò»Àπ»Àÿ‘∆π¨	story	s700501	16	5			2	2					3174;25665							title_80325	context_80325	accept_80325_1;menu_80325_1	complete_80325	uncom_80325	target_80325	task_TrackInfo_80325	next_80325	CanAcceptMenu_80325	UncompleteMenu_80325	CompleteMenu_80325					1	1	1	1	1									10416&3733|100062|conditiontext_100062|0|conditiontips_0;10416&3732|100061|conditiontext_100061|14|conditiontips_14;10416&3731|100060|conditiontext_100060|17|conditiontips_17;10416&3729|100058|conditiontext_100058|17|conditiontips_17;10416&3728|100057|conditiontext_100057|13|conditiontips_13;10416&3727|100056|conditiontext_100056|1|conditiontips_1;10416&3726|100055|conditiontext_100055|0|conditiontips_0		repute_jianghu|60418383
80326	∂Ò»Àπ»Àÿ‘∆π¨	story	s700501	16	5			2	2					3174;25665							title_80326	context_80326	accept_80326_1;menu_80326_1	complete_80326	uncom_80326	target_80326	task_TrackInfo_80326	next_80326	CanAcceptMenu_80326	UncompleteMenu_80326	CompleteMenu_80326					1	1	1	1	1											repute_jianghu|60418383
80331	∂Ò»Àπ»Àÿ‘∆π¨	question	s700501	16	5			2	2					3174;25665							title_80331	context_80331	accept_80331_1;menu_80331_1	complete_80331	uncom_80331	target_80331	task_TrackInfo_80331	next_80331	CanAcceptMenu_80331	UncompleteMenu_80331	CompleteMenu_80331					1	1	1	1	1											repute_jianghu|60418383
80337	∂Ò»Àπ»Àÿ‘∆π¨	question	s700501	16	7			2	2					3174;25665							title_80337	context_80337	accept_80337_1;menu_80337_1	complete_80337	uncom_80337	target_80337	task_TrackInfo_80337	next_80337	CanAcceptMenu_80337	UncompleteMenu_80337	CompleteMenu_80337					1	1	1	1	1											repute_jianghu|60418383
